,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
112,-0.36,-0.28,1.1,3.88,-12.94,-10.38,-5.55,-1.85,2.26,0.12,0.65,0.14,0.74,17635,4363,W
113,0.18,0.58,-2.74,3.88,-12.94,-10.38,-5.55,-1.85,2.26,0.12,0.65,0.14,0.74,17675,4403,W
114,-0.73,0.72,-3.55,3.88,-12.94,-10.38,-5.55,-1.85,2.26,0.12,0.65,0.14,0.74,17715,4443,W
115,-0.73,0.72,-3.55,3.88,-12.94,-10.38,-6.66,4.12,1.38,0.12,0.65,0.14,0.74,17756,4484,W
116,-0.73,0.72,-3.55,3.88,-12.94,-10.38,-9.73,10.1,-0.35,0.12,0.65,0.14,0.74,17795,4523,W
117,-0.73,0.72,-3.55,3.88,-12.94,-10.38,-10.46,18.68,1.49,0.12,0.65,0.14,0.74,17833,4561,W
118,0.71,0.54,-2.47,3.88,-12.94,-10.38,-10.46,18.68,1.49,0.12,0.65,0.14,0.74,17874,4602,W
119,0.71,0.54,-2.47,3.88,-12.94,-10.38,-7.28,15.2,2.95,0.12,0.65,0.14,0.74,17915,4643,W
120,0.25,-1.56,2.38,3.88,-12.94,-10.38,-7.28,15.2,2.95,0.12,0.65,0.14,0.74,17954,4682,W
121,0.25,-1.56,2.38,3.88,-12.94,-10.38,-13.52,9.29,3.33,0.12,0.65,0.14,0.74,17994,4722,W
122,0.25,-1.56,2.38,3.88,-12.94,-10.38,-11.57,3.28,2.45,0.12,0.65,0.14,0.74,18032,4760,W
123,-0.57,-0.07,-0.24,3.88,-12.94,-10.38,-11.57,3.28,2.45,0.12,0.65,0.14,0.74,18073,4801,W
124,0.28,-0.11,0.4,3.88,-12.94,-10.38,-11.57,3.28,2.45,0.12,0.65,0.14,0.74,18114,4842,W
125,0.28,-0.11,0.4,3.88,-12.94,-10.38,-9.46,3.32,2.14,0.12,0.65,0.14,0.74,18154,4882,W
126,0.28,-0.11,0.4,3.88,-12.94,-10.38,-8.66,3.86,0.76,0.12,0.65,0.14,0.74,18194,4922,W
127,0.28,-0.11,0.4,3.88,-12.94,-10.38,-9,3.39,1.61,0.12,0.65,0.14,0.74,18232,4960,W
128,0.02,0.01,0.02,3.88,-12.94,-10.38,-9,3.39,1.61,0.12,0.65,0.14,0.74,18271,4999,W
129,0.02,0.01,0.02,3.88,-12.94,-10.38,-9,3.55,1.38,0.12,0.65,0.14,0.74,18310,5038,W
130,0.02,0.01,0.02,3.88,-12.94,-10.38,-9.23,3.51,1.53,0.12,0.65,0.14,0.74,18349,5077,W
131,0.02,0.01,0.02,3.88,-12.94,-10.38,-8.89,3.51,1.38,0.12,0.65,0.14,0.74,18386,5114,W
132,0.02,0.01,0.02,3.88,-12.94,-10.38,-9,3.51,1.53,0.12,0.65,0.14,0.74,18423,5151,W
133,-0.03,-0.01,-0.02,3.88,-12.94,-10.38,-9,3.51,1.53,0.12,0.65,0.14,0.74,18462,5190,W
134,-0.03,-0.01,-0.02,3.88,-12.94,-10.38,-9,3.51,1.34,0.12,0.65,0.14,0.74,18503,5231,W
135,-0.03,-0.01,-0.02,3.88,-12.94,-10.38,-8.89,3.51,1.41,0.12,0.65,0.14,0.74,18544,5272,W
136,-0.03,-0.01,-0.02,3.88,-12.94,-10.38,-9.04,3.66,1.57,0.12,0.65,0.14,0.74,18582,5310,W
137,0,-0.04,0.27,3.88,-12.94,-10.38,-9.04,3.66,1.57,0.12,0.65,0.14,0.74,18622,5350,W
138,0,-0.04,0.27,3.88,-12.94,-10.38,-10.04,4.01,0.46,0.12,0.65,0.14,0.74,18663,5391,W
139,0.22,-0.14,3.51,3.88,-12.94,-10.38,-10.04,4.01,0.46,0.12,0.65,0.14,0.74,18704,5432,W
140,0.22,-0.14,3.51,3.88,-12.94,-10.38,-13.1,7.34,-0.46,0.12,0.65,0.14,0.74,18743,5471,W
141,0.22,-0.14,3.51,3.88,-12.94,-10.38,-13.02,5.89,0.04,0.12,0.65,0.14,0.74,18782,5510,W
142,-0.04,3.24,0.46,3.88,-12.94,-10.38,-13.02,5.89,0.04,0.12,0.65,0.14,0.74,18823,5551,W
143,-0.7,0.44,-2.55,3.88,-12.94,-10.38,-0.31,3.28,2.22,0.12,0.65,0.14,0.74,18903,5631,W
144,-0.7,0.44,-2.55,3.88,-12.94,-10.38,0,2.67,1.03,0.12,0.65,0.14,0.74,18944,5672,W
145,-0.7,0.44,-2.55,3.88,-12.94,-10.38,-3.29,3.86,2.98,0.12,0.65,0.14,0.74,18981,5709,W
146,0.25,0.4,-1.77,3.88,-12.94,-10.38,-3.29,3.86,2.98,0.12,0.65,0.14,0.74,19021,5749,W
147,-0.06,0.4,-1.25,3.88,-12.94,-10.38,-3.29,3.86,2.98,0.12,0.65,0.14,0.74,19060,5788,W
148,-0.06,0.4,-1.25,3.88,-12.94,-10.38,-8.46,8.57,0.23,0.12,0.65,0.14,0.74,19101,5829,W
149,-0.06,0.4,-1.25,3.88,-12.94,-10.38,-6.51,7.72,1.76,0.12,0.65,0.14,0.74,19140,5868,W
150,-0.06,0.4,-1.25,3.88,-12.94,-10.38,-7.78,8.03,-1.46,0.12,0.65,0.14,0.74,19179,5907,W
151,2.67,-4.59,2.49,3.88,-12.94,-10.38,-7.78,8.03,-1.46,0.12,0.65,0.14,0.74,19219,5947,W
152,2.67,-4.59,2.49,3.88,-12.94,-10.38,-11.76,1.14,9.73,0.12,0.65,0.14,0.74,19259,5987,W
153,0.61,0.29,0.6,3.88,-12.94,-10.38,-11.76,1.14,9.73,0.12,0.65,0.14,0.74,19298,6026,W
154,0.61,0.29,0.6,3.88,-12.94,-10.38,-10.73,4.05,2.56,0.12,0.65,0.14,0.74,19336,6064,T
155,0.61,0.29,0.6,-5.31,-22.69,-10.63,-10.73,4.05,2.56,0.12,0.65,0.14,0.74,19374,6102,T
156,0.61,0.29,0.6,-5.31,-22.69,-10.63,-8.5,3.63,1.41,0.12,0.65,0.14,0.74,19414,6142,T
157,-0.11,-0.06,0.09,-5.31,-22.69,-10.63,-8.5,3.63,1.41,0.12,0.65,0.14,0.74,19453,6181,T
158,-0.11,-0.06,0.09,-5.31,-22.69,-10.63,-9.23,3.63,1.45,0.12,0.65,0.14,0.74,19493,6221,T
159,-0.11,-0.06,0.09,-5.31,-22.69,-10.63,-8.73,3.74,1.38,0.12,0.65,0.14,0.74,19532,6260,T
160,0.04,-0.05,0.01,-5.31,-22.69,-10.63,-8.73,3.74,1.38,0.12,0.65,0.14,0.74,19573,6301,T
161,-0.02,-0.02,0,-5.31,-22.69,-10.63,-8.73,3.74,1.38,0.12,0.65,0.14,0.74,19613,6341,T
162,-0.02,-0.02,0,-5.31,-22.69,-10.63,-8.96,3.7,1.34,0.12,0.65,0.14,0.74,19654,6382,T
163,-0.02,-0.02,0,-5.31,-22.69,-10.63,-8.85,3.59,1.49,0.12,0.65,0.14,0.74,19695,6423,T
164,-0.02,-0.02,0,-5.31,-22.69,-10.63,-9.04,3.7,1.49,0.12,0.65,0.14,0.74,19734,6462,T
165,-0.01,-0.01,-0.04,-5.31,-22.69,-10.63,-9.04,3.7,1.49,0.12,0.65,0.14,0.74,19774,6502,T
166,0.02,-0.03,0.05,-5.31,-22.69,-10.63,-9.04,3.7,1.49,0.12,0.65,0.14,0.74,19814,6542,T
167,0.02,-0.03,0.05,-5.31,-22.69,-10.63,-8.96,3.74,1.49,0.12,0.65,0.14,0.74,19855,6583,T
168,0.02,-0.03,0.05,-5.31,-22.69,-10.63,-8.85,3.7,1.41,0.12,0.65,0.14,0.74,19894,6622,T
169,0.02,-0.03,0.05,-5.31,-22.69,-10.63,-9,3.74,1.49,0.12,0.65,0.14,0.74,19932,6660,T
170,-0.03,0.01,-0.06,-5.31,-22.69,-10.63,-9,3.74,1.49,0.12,0.65,0.14,0.74,19972,6700,T
171,-0.03,0.01,-0.06,-5.31,-22.69,-10.63,-8.85,3.7,1.38,0.12,0.65,0.14,0.74,20014,6742,T
172,-0.02,0.01,-0.04,-5.31,-22.69,-10.63,-8.85,3.7,1.38,0.12,0.65,0.14,0.74,20054,6782,T
173,-0.02,0.01,-0.04,-5.31,-22.69,-10.63,-8.89,3.7,1.38,0.12,0.65,0.14,0.74,20094,6822,T
174,-0.02,0.01,-0.04,-5.31,-22.69,-10.63,-8.93,3.74,1.49,0.12,0.65,0.14,0.74,20132,6860,T
175,0.01,0,-0.01,-5.31,-22.69,-10.63,-8.93,3.74,1.49,0.12,0.65,0.14,0.74,20173,6901,T
176,0.01,-0.01,0,-5.31,-22.69,-10.63,-8.93,3.74,1.49,0.12,0.65,0.14,0.74,20213,6941,T
177,0.01,-0.01,0,-5.31,-22.69,-10.63,-8.93,3.74,1.45,0.12,0.65,0.14,0.74,20253,6981,T
178,0.01,-0.01,0,-5.31,-22.69,-10.63,-8.89,3.7,1.49,0.12,0.65,0.14,0.74,20293,7021,T
179,0.01,-0.01,0,-5.31,-22.69,-10.63,-8.85,3.7,1.49,0.12,0.65,0.14,0.74,20331,7059,T
180,0,0,-0.03,-5.31,-22.69,-10.63,-8.85,3.7,1.49,0.12,0.65,0.14,0.74,20371,7099,T
181,0,0,-0.03,-5.31,-22.69,-10.63,-8.93,3.7,1.45,0.12,0.65,0.14,0.74,20411,7139,T
182,0,0,-0.03,-5.31,-22.69,-10.63,-8.93,3.7,1.45,0.12,0.65,0.14,0.74,20452,7180,T
183,0,0,-0.03,-5.31,-22.69,-10.63,-8.89,3.7,1.49,0.12,0.65,0.14,0.74,20492,7220,T
184,0,0,-0.03,-5.31,-22.69,-10.63,-9,3.66,1.45,0.12,0.65,0.14,0.74,20530,7258,T
185,0.01,0.01,-0.05,-5.31,-22.69,-10.63,-9,3.66,1.45,0.12,0.65,0.14,0.74,20571,7299,W
186,0,0.02,-0.07,-5.31,-22.69,-10.63,-9,3.66,1.45,0.12,0.65,0.14,0.74,20611,7339,W
187,0,0.02,-0.07,-5.31,-22.69,-10.63,-8.89,3.59,1.41,0.12,0.65,0.14,0.74,20649,7377,W
188,0,0.02,-0.07,-5.31,-22.69,-10.63,-8.93,3.55,1.53,0.12,0.65,0.14,0.74,20690,7418,W
189,0,0.02,-0.07,-5.31,-22.69,-10.63,-8.93,3.59,1.49,0.12,0.65,0.14,0.74,20728,7456,W
190,0.16,-0.09,-0.08,-5.31,-22.69,-10.63,-8.93,3.59,1.49,0.12,0.65,0.14,0.74,20769,7497,W
191,0.05,0,-0.07,-5.31,-22.69,-10.63,-8.93,3.59,1.49,0.12,0.65,0.14,0.74,20809,7537,W
192,0.05,0,-0.07,-5.31,-22.69,-10.63,-9,3.43,1.68,0.12,0.65,0.14,0.74,20850,7578,W
193,0.05,0,-0.07,-5.31,-22.69,-10.63,-9.08,3.51,1.61,0.12,0.65,0.14,0.74,20890,7618,W
194,0.05,0,-0.07,-5.31,-22.69,-10.63,-8.96,3.51,1.49,0.12,0.65,0.14,0.74,20928,7656,W
195,-0.02,0.01,0.02,-5.31,-22.69,-10.63,-8.96,3.51,1.49,0.12,0.65,0.14,0.74,20967,7695,W
196,-0.02,0.01,0.02,-5.31,-22.69,-10.63,-9.2,3.59,1.53,0.12,0.65,0.14,0.74,21006,7734,W
197,-0.02,0.01,0.02,-5.31,-22.69,-10.63,-8.93,3.47,1.49,0.12,0.65,0.14,0.74,21046,7774,W
198,-0.02,0.01,0.02,-5.31,-22.69,-10.63,-9.2,3.51,1.53,0.12,0.65,0.14,0.74,21085,7813,W
199,-0.02,0.01,0.02,-5.19,-22.06,-11.69,-9.2,3.51,1.53,0.12,0.65,0.14,0.74,21123,7851,W
200,-0.02,0.01,0.02,-5.19,-22.06,-11.69,-9.23,3.51,1.41,0.12,0.65,0.14,0.74,21164,7892,W
201,-0.03,-0.14,0.15,-5.19,-22.06,-11.69,-9.23,3.51,1.41,0.12,0.65,0.14,0.74,21203,7931,W
202,-0.03,-0.14,0.15,-5.19,-22.06,-11.69,-8.58,3.86,1.68,0.12,0.65,0.14,0.74,21243,7971,W
203,-0.03,-0.14,0.15,-5.19,-22.06,-11.69,-9.39,4.89,2.3,0.12,0.65,0.14,0.74,21282,8010,W
204,-2.23,0.97,-1.11,-5.19,-22.06,-11.69,-9.39,4.89,2.3,0.12,0.65,0.14,0.74,21323,8051,W
205,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-9.39,4.89,2.3,0.12,0.65,0.14,0.74,21363,8091,W
206,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-7.05,8.22,0.19,0.12,0.65,0.14,0.74,21403,8131,W
207,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-3.98,7.65,-0.39,0.12,0.65,0.14,0.74,21443,8171,W
208,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21483,8211,W
209,-1.74,0.3,0.89,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21524,8252,W
210,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21563,8291,W
211,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-9.43,4.93,0.88,0.12,0.65,0.14,0.74,21604,8332,W
212,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-9.69,5.39,0.34,0.12,0.65,0.14,0.74,21644,8372,W
213,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-8.85,4.62,-2.61,0.12,0.65,0.14,0.74,21683,8411,W
214,-3.54,1.31,0.69,-5.19,-22.06,-11.69,-8.85,4.62,-2.61,0.12,0.65,0.14,0.74,21724,8452,W
215,-3.54,1.31,0.69,-5.19,-22.06,-11.69,-9.08,2.74,-2.72,0.12,0.65,0.14,0.74,21765,8493,W
216,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-9.08,2.74,-2.72,0.12,0.65,0.14,0.74,21804,8532,W
217,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-8.39,3.36,-2.15,0.12,0.65,0.14,0.74,21843,8571,W
218,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21882,8610,W
219,-1.58,0.33,0.78,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21922,8650,W
220,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21963,8691,W
221,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-7.05,3.59,3.18,0.12,0.65,0.14,0.74,22003,8731,W
222,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-7.82,2.63,2.49,0.12,0.65,0.14,0.74,22045,8773,W
223,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-8.89,3.66,2.3,0.12,0.65,0.14,0.74,22083,8811,W
224,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-8.89,3.66,2.3,0.12,0.65,0.14,0.74,22124,8852,W
225,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.65,3.63,1.61,0.12,0.65,0.14,0.74,22163,8891,W
226,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.27,3.39,1.68,0.12,0.65,0.14,0.74,22204,8932,W
227,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.04,3.2,1.61,0.12,0.65,0.14,0.74,22243,8971,W
228,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22282,9010,W
229,0,-0.02,0.08,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22323,9051,W
230,0.05,0,0.06,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22363,9091,W
231,0.05,0,0.06,-5.19,-22.06,-11.69,-9,3.28,1.68,0.12,0.65,0.14,0.74,22403,9131,W
232,0.05,0,0.06,-5.19,-22.06,-11.69,-9.04,3.32,1.64,0.12,0.65,0.14,0.74,22441,9169,W
233,0.05,0,0.06,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22479,9207,W
234,0.01,-0.06,0.18,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22518,9246,W
235,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22558,9286,W
236,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.89,3.74,1.61,0.12,0.65,0.14,0.74,22598,9326,W
237,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.93,3.66,1.61,0.12,0.65,0.14,0.74,22639,9367,W
238,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-9.43,4.09,1.68,0.12,0.65,0.14,0.74,22678,9406,W
239,-0.02,0.14,0.88,-5.19,-22.06,-11.69,-9.43,4.09,1.68,0.12,0.65,0.14,0.74,22718,9446,W
240,-0.02,0.14,0.88,-5.19,-22.06,-11.69,-9.12,4.35,0.8,0.12,0.65,0.14,0.74,22757,9485,W
241,0.03,0.19,3.57,-5.19,-22.06,-11.69,-9.12,4.35,0.8,0.12,0.65,0.14,0.74,22796,9524,W
