,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,-0.01,-0.23,0.88,3.88,-12.94,-10.38,-9.58,3.39,1.64,0.12,0.65,0.14,0.74,15074,1802,W,-2.341628702094655,-1.5839602802586206,1.4361708855344075,-2.444850859311433,-0.6759145207238223,-0.3658485106280809
1,0.04,0.0,-0.03,3.88,-12.94,-10.38,-9.58,3.39,1.64,0.12,0.65,0.14,0.74,15114,1842,W,-2.855956152481365,-2.07546352907578,0.9727081425787596,-2.7984366558644527,-1.0230430880458912,-0.7507516356867321
2,0.04,0.0,-0.03,3.88,-12.94,-10.38,-8.89,3.28,1.14,0.12,0.65,0.14,0.74,15154,1882,W,2.8608159605503167,-2.5707158222589483,0.5096874009537004,-3.0725186250376115,-1.342600897463517,-1.111142723732396
3,0.04,0.0,-0.03,3.88,-12.94,-10.38,-8.62,3.2,0.95,0.12,0.65,0.14,0.74,15194,1922,W,2.238825223461969,-3.0755187782109568,0.04874948002526501,2.9823539002585417,-1.626437421860318,-1.4357321339560627
4,0.04,0.0,-0.03,3.88,-12.94,-10.38,-9.73,3.78,1.91,0.12,0.65,0.14,0.74,15232,1960,W,1.55805815492721,2.6929303777622735,-0.4055414640115536,2.800428690794562,-1.8518708957809589,-1.6812616230517192
5,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-9.73,3.78,1.91,0.12,0.65,0.14,0.74,15270,1998,W,0.8343102249027627,2.1749850820934795,-0.8458370766746208,2.6749926652519562,-1.9349638274027339,-1.5929894477937263
6,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.81,3.63,1.18,0.12,0.65,0.14,0.74,15310,2038,W,0.10271919163784676,1.6774919121679674,-1.2608954068149936,2.615042907155518,-1.3944390622697493,-0.36809783662904977
7,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-9.08,3.7,1.57,0.12,0.65,0.14,0.74,15350,2078,W,-0.5975712134613728,1.2502539629454326,-1.6336757546086578,2.612571207734132,-0.4233522276119595,-0.1583370436398279
8,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.93,3.74,1.38,0.12,0.65,0.14,0.74,15390,2118,W,-1.248158079959786,0.9362674543911286,-1.9558578918251137,2.6322900609565094,-0.31715480814511815,-0.30877569477104344
9,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.93,3.78,1.41,0.12,0.65,0.14,0.74,15428,2156,W,-1.846688080426699,0.7045532162594391,-2.293550069793652,2.6399132456193457,-0.40578749267905884,-0.5449549304273419
10,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.93,3.78,1.41,0.12,0.65,0.14,0.74,15468,2196,W,-2.3838924479406733,0.4549488097489631,-2.853325413836807,2.621631263279355,-0.5393251743501928,-0.800918631519746
11,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.89,3.66,1.38,0.12,0.65,0.14,0.74,15507,2235,W,-2.8924342192811667,0.14293788736194132,2.6173868693557822,2.606092494266552,-0.649109313698951,-1.0141218818630116
12,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.89,3.93,1.49,0.12,0.65,0.14,0.74,15547,2275,W,2.8785691575831227,-0.21228066451302893,1.9564440082880474,2.71119528295668,-0.7070384768033244,-1.207220607191748
13,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.73,3.93,1.41,0.12,0.65,0.14,0.74,15584,2312,W,2.3695879224902354,-0.5728612125657603,1.4562851303864497,3.039154742510648,-0.7193168658276176,-1.4759571495655195
14,0.09,-0.06,0.21,3.88,-12.94,-10.38,-8.73,3.93,1.41,0.12,0.65,0.14,0.74,15624,2352,W,1.8755907786728918,-0.9013862515487341,1.0016556410569093,-2.999422346950318,-0.6934023969671848,-1.8671153127238338
