,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,0.43,0.71,-1.88,7.31,-14.94,-4.81,-10.11,7.99,1.26,-0.13,0.63,0.4,0.64,507386,1628,W,0.14787063783028132,2.2037575258893107,-1.7006248619226667,0.14710681490889296,2.958057923893375,2.5394583832661644
1,0.01,0.41,-1.88,7.31,-14.94,-4.81,-10.11,7.99,1.26,-0.13,0.63,0.4,0.64,507426,1668,W,-0.31479994102602543,1.8099588554757209,-2.092056717292529,-0.4037363459979371,2.437684338897683,1.804885410522549
2,-0.63,-0.09,-0.65,7.31,-14.94,-4.81,-10.11,7.99,1.26,-0.13,0.63,0.4,0.64,507466,1708,W,-0.7895069613334833,1.4270732363144283,-2.479963948006663,-1.10337729407354,1.919840483356336,1.145182581477457
3,0.33,0.63,0.09,7.31,-14.94,-4.81,-10.11,7.99,1.26,-0.13,0.63,0.4,0.64,507507,1749,W,-1.273579658323962,1.0544642076013082,-2.8672815648729566,-1.8625284721501365,1.4108177921033804,0.5571194892522376
4,0.33,0.63,0.09,7.31,-14.94,-4.81,-5.98,4.47,1.76,-0.13,0.63,0.4,0.64,507547,1789,W,-1.765512716320789,0.6900489322264343,3.027442771675217,-2.379621278593094,0.9169352606453061,0.020667211095924898
5,0.33,0.63,0.09,7.31,-14.94,-4.81,-11.68,3.01,-1.34,-0.13,0.63,0.4,0.64,507585,1827,W,-2.263864086120341,0.329407733410285,2.6386173208655235,-2.5721396135373595,0.4437278304206279,-0.48335962516789427
6,-0.41,-0.57,0.06,7.31,-14.94,-4.81,-11.68,3.01,-1.34,-0.13,0.63,0.4,0.64,507626,1868,W,-2.766318240641148,-0.03502970969394972,2.25063901588221,-2.5922219871409298,-0.005511007050802333,-0.9709389904803037
7,0.52,-0.33,0.24,7.31,-14.94,-4.81,-11.68,3.01,-1.34,-0.13,0.63,0.4,0.64,507667,1909,W,3.0161595451159724,-0.4138739827867377,1.8699183632213177,-2.660554722891801,-0.4299185918320894,-1.4546563359200892
8,0.52,-0.33,0.24,7.31,-14.94,-4.81,-9.5,2.93,2.14,-0.13,0.63,0.4,0.64,507707,1949,W,2.5237178879968023,-0.8128281698453405,1.5058445513467333,-2.820556083620245,-0.8284759332418796,-1.9431465961847576
9,0.52,-0.33,0.24,7.31,-14.94,-4.81,-8.89,2.82,1.41,-0.13,0.63,0.4,0.64,507747,1989,W,2.0430293830995234,-1.229434922215871,1.1624943308561633,-3.035162513488972,-1.1972145020768612,-2.4420504801042515
10,0.52,-0.33,0.24,7.31,-14.94,-4.81,-9.16,2.9,1.26,-0.13,0.63,0.4,0.64,507785,2027,W,1.5769127909811216,-1.6611094387878034,0.8422130220468896,3.006383476371863,-1.5271870107450993,-2.9593110755771814
11,0.05,-0.02,0.18,7.31,-14.94,-4.81,-9.16,2.9,1.26,-0.13,0.63,0.4,0.64,507825,2067,W,1.1284546076481725,-2.113242881077252,0.5598541803424157,2.7619226174574347,-1.801821904070544,2.775246473853094
12,0.05,-0.02,0.18,7.31,-14.94,-4.81,-9.31,2.97,1.18,-0.13,0.63,0.4,0.64,507866,2108,W,0.7006995738769196,-2.6017048462200267,0.3872482304269129,2.5389880504268083,-1.994757207923485,2.173394544347474
13,0.02,-0.03,0.1,7.31,-14.94,-4.81,-9.31,2.97,1.18,-0.13,0.63,0.4,0.64,507906,2148,W,0.29033991840931284,3.1371665590055287,0.549046768557416,2.3785134851555108,-2.0338667251194034,1.487769939810211
14,0.02,-0.03,0.1,7.31,-14.94,-4.81,-9.08,3.01,1.41,-0.13,0.63,0.4,0.64,507945,2187,W,-0.11378637352472677,2.5422675430768287,1.1031786683434635,2.3871272156926,-1.150875200240356,0.6803972756399265
15,0.02,-0.03,0.1,7.31,-14.94,-4.81,-9.12,3.05,1.41,-0.13,0.63,0.4,0.64,507983,2225,W,-0.523962037935542,1.9679823098756632,1.2264407356346945,2.9006077356674074,0.21938102290510592,-0.18815601902530452
16,-0.02,-0.02,0.14,7.31,-14.94,-4.81,-9.12,3.05,1.41,-0.13,0.63,0.4,0.64,508024,2266,W,-0.9484161344851099,1.4647751853661002,1.038569719123744,-2.8977351957261765,0.3196162379290879,-1.0123545272999066
17,-0.11,-0.02,0.19,7.31,-14.94,-4.81,-9.12,3.05,1.41,-0.13,0.63,0.4,0.64,508064,2306,W,-1.3915453634839345,1.0101939604484362,0.7231989695130743,-2.9543530562071085,0.25607255239511256,-1.7912784447765167
18,-0.11,-0.02,0.19,7.31,-14.94,-4.81,-9.16,3.24,1.38,-0.13,0.63,0.4,0.64,508105,2347,W,-1.856741410731429,0.5707475771802717,0.3447242935434783,3.079941323853847,0.10082487393310002,-2.5241083257659884
