,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
549,0.04,0.2,-0.11,0.25,-34.44,7.19,-8.2,5.31,1.26,0.31,0.5,0.57,0.58,4584401,22456,T,-0.9494567350786625,-0.603672682385118,2.944484574011764,2.8118835726926967,-0.4069863429904853,-0.5052175283985533
550,0.04,0.2,-0.11,0.25,-34.44,7.19,-7.93,5.27,1.68,0.31,0.5,0.57,0.58,4584440,22495,T,-1.2669462239576672,-0.9370799326182138,2.716404088511067,2.813440702281109,-0.40619030516792687,-0.5094197915495968
551,0.04,0.2,-0.11,0.25,-34.44,7.19,-8.01,5.27,1.49,0.31,0.5,0.57,0.58,4584478,22533,T,-1.3523380597712897,-1.2733281895395896,2.471125374038654,2.8152917572109173,-0.3957228892830556,-0.5315864379507909
552,-0.01,0.13,-0.13,0.25,-34.44,7.19,-8.01,5.27,1.49,0.31,0.5,0.57,0.58,4584518,22573,T,0.3391281700490695,-1.6046070073012373,2.223726341114684,2.817869094915564,-0.37569091843453933,-0.5684038413468472
553,-0.01,0.13,-0.13,0.25,-34.44,7.19,-8.12,5.12,1.41,0.31,0.5,0.57,0.58,4584559,22614,T,0.295504250841702,-1.9235823573669673,1.9872691643364992,2.8204300438112506,-0.35178312830894853,-0.5950753281758029
554,0.04,-0.08,-0.06,0.25,-34.44,7.19,-8.12,5.12,1.41,0.31,0.5,0.57,0.58,4584599,22654,T,-0.017812325749423832,-2.218075996130514,1.7811043059435254,2.821675608744823,-0.3338779559492586,-0.5679445200602694
555,0.04,-0.08,-0.06,0.25,-34.44,7.19,-8.2,5.16,1.34,0.31,0.5,0.57,0.58,4584639,22694,T,-0.3559852025072654,-2.467800222465814,1.6818202521465035,2.820952844475431,-0.3306207961267445,-0.4445142343922029
556,0.04,-0.08,-0.06,0.25,-34.44,7.19,-8.2,5.23,1.22,0.31,0.5,0.57,0.58,4584677,22732,T,-0.6880696048292103,-2.6409854429465285,3.0405496037188438,2.81857520272637,-0.345125842475459,-0.24220000320820131
557,0.04,-0.21,-0.03,0.25,-34.44,7.19,-8.2,5.23,1.22,0.31,0.5,0.57,0.58,4584717,22772,T,-0.9254764990721959,-2.6893825642037568,-2.449783304156741,2.814358303405926,-0.3740790302636374,-0.03912375967409406
558,0.01,-0.2,-0.08,0.25,-34.44,7.19,-8.2,5.23,1.22,0.31,0.5,0.57,0.58,4584756,22811,T,-1.0914969616056271,-2.617870366894259,-2.5794945157674314,2.805917013229758,-0.4080864599016119,0.13997984134190716
559,0.01,-0.2,-0.08,0.25,-34.44,7.19,-8.43,5.58,1.3,0.31,0.5,0.57,0.58,4584795,22850,T,-1.302642775004832,-2.7543435504023033,-2.7665371468897386,2.7974704786543816,-0.4495880246570692,0.29946570649214005
