,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-7.78,7.88,1.49,-0.55,0.32,0.77,0.01,131368,1808,W,0.45422476333091755,1.7904363138760715,-1.9952718426113767,2.2955789413177228,2.3587062195838064,1.3246160475063244
1,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-6.44,8.95,0.95,-0.55,0.32,0.77,0.01,131409,1849,W,0.1462880741382265,1.3006604562032937,-2.426284656740161,2.204559271761588,1.9270357568406509,0.7668315460509048
2,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131448,1888,W,-0.17074733332273892,0.8033186125238743,-2.8615824688552536,2.04849083882119,1.505526234710394,0.285189702681818
3,0.04,0.3,1.31,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131489,1929,W,-0.4961954623525557,0.29814593468851996,2.977925022782331,1.855112064225538,1.0981106845826165,-0.1147515826712605
4,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131528,1968,W,-0.8308401909300975,-0.21391363983225134,2.5239227130479267,1.6499309669310567,0.7063297980887591,-0.4320042884488712
5,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-8.39,3.93,-0.66,-0.55,0.32,0.77,0.01,131569,2009,W,-1.177485980534444,-0.7303688661269008,2.0612137330486875,1.4657049395505373,0.3290830357325542,-0.6646125351748688
6,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-9.27,3.93,2.56,-0.55,0.32,0.77,0.01,131611,2051,W,-1.5382999076849702,-1.2477423255036835,1.5912784824717,1.3840285016415173,-0.03342814549482995,-0.8087100142735469
7,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-8.62,3.7,1.64,-0.55,0.32,0.77,0.01,131649,2089,W,-1.9149192372380157,-1.7622502559196445,1.1132853671931364,1.8646546824801669,-0.3788028339628931,-0.8623874376221073
8,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.62,3.7,1.64,-0.55,0.32,0.77,0.01,131690,2130,W,-2.3082290554026024,-2.2708593909262116,0.6208272280220074,3.0295609349777792,-0.7041728341292222,-0.8492424452247813
9,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.85,3.55,1.72,-0.55,0.32,0.77,0.01,131729,2169,W,-2.7174723757451957,-2.772161054388642,0.10739249913160055,-3.1377449946588505,-1.0039956296487846,-0.8000430585183608
10,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.89,3.47,1.8,-0.55,0.32,0.77,0.01,131770,2210,W,-3.1397745784973856,3.0164953346758505,-0.4276603803128942,3.058931862703998,-1.268122899499992,-0.7360484010595679
11,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.93,3.47,1.57,-0.55,0.32,0.77,0.01,131810,2250,W,2.713752798645406,2.525993740403516,-0.9832712176272195,2.939609090553618,-1.4793849743463474,-0.694930754982992
12,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131848,2288,W,2.2868664183287506,2.034240123296434,-1.5596910900980592,2.832549691604783,-1.6051838906052105,-0.7151392696855223
13,0.09,-0.11,0.22,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131889,2329,W,1.8734881814467645,1.539124159265855,-2.165049616263782,2.7641519888390134,-1.5780100656242448,-0.8016224489084992
14,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131929,2369,W,1.4836811527232368,1.040728348336543,-2.828278664680923,2.762590347772218,-1.3055538147999073,-0.9139162458426342
15,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.89,3.63,1.91,-0.55,0.32,0.77,0.01,131969,2409,W,1.1342292663229199,0.5343251634381413,2.6848822825551153,2.8575149395943633,-0.7821946518670898,-0.981952307041938
16,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.81,3.7,1.84,-0.55,0.32,0.77,0.01,132008,2448,W,0.8509811846117699,0.013063684516770542,1.8208437547408434,3.055441452384804,-0.3282388664205608,-0.95648219991994
17,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.81,3.7,1.88,-0.55,0.32,0.77,0.01,132046,2486,W,0.6416653672806304,-0.5070871390572984,0.9958634615747027,-2.968333877490614,-0.1947945256199057,-0.9364801700310195
18,0.04,-0.05,0.16,4.19,-15.5,-3.44,-8.81,3.7,1.88,-0.55,0.32,0.77,0.01,132086,2526,W,0.41452637097989,-0.9992118652032115,0.30019904263204755,-2.765113013770597,-0.2781434488152789,-1.080441790347303
19,0.04,-0.07,0.19,4.19,-15.5,-3.44,-8.81,3.7,1.88,-0.55,0.32,0.77,0.01,132126,2566,W,0.05134115882614303,-1.471731586191794,-0.2946571328357498,-2.712313790969896,-0.4892885220246528,-1.3905190174528073
20,0.04,-0.07,0.19,4.19,-15.5,-3.44,-8.7,4.01,1.72,-0.55,0.32,0.77,0.01,132166,2606,W,-0.459705587123274,-1.9441519985467253,-0.8342593124626746,-2.820861006772952,-0.7819942729232922,-1.810700437134015
21,0.04,-0.07,0.19,4.19,-15.5,-3.44,-8.77,3.97,2.11,-0.55,0.32,0.77,0.01,132207,2647,W,-1.0477668117157595,-2.4428492131271997,-1.3448538528640281,-3.0461108537617867,-1.1324453737908555,-2.2923708411797654
22,0.04,-0.07,0.19,4.19,-15.5,-3.44,-8.73,4.2,1.91,-0.55,0.32,0.77,0.01,132245,2685,W,-1.6470340465979663,-2.96813472347018,-1.8296238614654468,2.93742256585335,-1.534292482191878,-2.803838430298134
23,-0.04,-0.04,0.24,4.19,-15.5,-3.44,-8.73,4.2,1.91,-0.55,0.32,0.77,0.01,132283,2723,W,-2.23522757742158,2.775792987686669,-2.2822139312603835,2.588721456403671,-1.991695407426314,2.960130837203287
24,-0.04,-0.04,0.24,4.19,-15.5,-3.44,-8.73,4.39,1.91,-0.55,0.32,0.77,0.01,132325,2765,W,-2.807211090091472,2.2331501862466356,-2.700828727949156,2.2040613211894167,-2.5202581867948957,2.4469048200828145
25,0.09,-0.06,0.76,4.19,-15.5,-3.44,-8.73,4.39,1.91,-0.55,0.32,0.77,0.01,132364,2804,W,2.9181618667516647,1.6923268160609695,-3.08522002217121,1.7903861039966131,-3.1277106191018045,1.9454004185623213
26,0.09,-0.06,0.76,4.19,-15.5,-3.44,-9.54,5.08,1.88,-0.55,0.32,0.77,0.01,132403,2843,W,2.3688717819680756,1.1554549222201207,2.8505488458782744,1.3510394028745512,2.5121973608256143,1.459366838596477
27,0.09,-0.06,0.76,4.19,-15.5,-3.44,-9.92,5.31,2.33,-0.55,0.32,0.77,0.01,132441,2881,W,1.8233349807841086,0.6308348556678082,2.548722389802575,0.8880769557992153,1.9107875533220688,0.9910376929464847
28,0.09,-0.06,0.76,4.19,-15.5,-3.44,-11.8,6.27,2.11,-0.55,0.32,0.77,0.01,132481,2921,W,1.2791548718338346,0.12646394042125697,2.310826948682743,0.4052580631432601,1.3906174021846778,0.5399239127971552
29,0.09,-0.06,0.76,4.19,-15.5,-3.44,-12.3,9.33,0.69,-0.55,0.32,0.77,0.01,132520,2960,W,0.7158531977335337,-0.34120930296181523,2.1767462970233398,-0.09134797337521251,0.9439324811856429,0.10457153736606273
30,0.09,-0.06,0.76,4.19,-15.5,-3.44,-14.14,1.44,-0.31,-0.55,0.32,0.77,0.01,132560,3000,W,0.11274589345264223,-0.7314723099379623,2.1550772784333168,-0.5932218474853862,0.5436065881573328,-0.3156370919313319
