,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,1.18,-0.24,-1.39,4.19,-15.5,-3.44,-6.86,1.79,0.15,-0.55,0.32,0.77,0.01,131128,1568,W,-0.6389076392985679,1.9306094685879642,-2.351052595848323,2.6347127677312567,0.9233282461134615,0.779142577404751
1,1.18,-0.24,-1.39,4.19,-15.5,-3.44,-8.08,3.74,1.57,-0.55,0.32,0.77,0.01,131168,1608,W,-0.9250709542850757,1.508405744582152,-2.7534155598497727,2.7676532720526406,0.6567279001742989,0.3640804198623889
2,1.18,-0.24,-1.39,4.19,-15.5,-3.44,-7.55,5.7,2.11,-0.55,0.32,0.77,0.01,131209,1649,W,-1.2231344490599778,1.0419216746496403,3.139974200508651,2.804391696150556,0.4216590835644505,0.03212938451665317
3,1.18,-0.24,-1.39,4.19,-15.5,-3.44,-7.24,6.04,2.11,-0.55,0.32,0.77,0.01,131247,1687,W,-1.5151748513952876,0.5235734040020071,2.7573069441530107,2.787922875323649,0.2100993446893393,-0.22081402194773664
4,0.22,0.45,-1.68,4.19,-15.5,-3.44,-7.24,6.04,2.11,-0.55,0.32,0.77,0.01,131288,1728,W,-1.7812465892097815,-0.03773752919031063,2.379673181280812,2.772937006842242,0.011718586942038131,-0.38411966660383384
5,0.22,0.45,-1.68,4.19,-15.5,-3.44,-7.78,7.88,1.49,-0.55,0.32,0.77,0.01,131329,1769,W,-2.008403714360857,-0.6146439466361001,2.007257505663233,2.7996707671055745,-0.18694442045390744,-0.4505534724421947
6,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-7.78,7.88,1.49,-0.55,0.32,0.77,0.01,131368,1808,W,-2.2055928255472765,-1.1787589296836651,1.6332196896025943,2.871318160740033,-0.39314020982187897,-0.45161012903151315
7,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-6.44,8.95,0.95,-0.55,0.32,0.77,0.01,131409,1849,W,-2.4096967174698785,-1.713360410257143,1.246903611692755,2.9542276483780534,-0.6054558731671504,-0.4494844274646844
8,-0.17,-0.03,-1.08,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131448,1888,W,-2.6640236920566336,-2.216463821777042,0.8329889255694919,3.0107776830865784,-0.8192419996586053,-0.47661806718445965
9,0.04,0.3,1.31,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131489,1929,W,-2.984425096972455,-2.6946354771656575,0.37981432812766514,3.0243700421270208,-1.0242592716257506,-0.49934721002112553
10,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-7.63,7.57,2.3,-0.55,0.32,0.77,0.01,131528,1968,W,2.9237650705843805,3.124606378812366,-0.1192312466921194,2.999914131493231,-1.2025785448724473,-0.45926658792301156
11,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-8.39,3.93,-0.66,-0.55,0.32,0.77,0.01,131569,2009,W,2.5153973275476824,2.6624393057513656,-0.6697861752188974,2.951898089123366,-1.3238768023745697,-0.34017336864235087
12,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-9.27,3.93,2.56,-0.55,0.32,0.77,0.01,131611,2051,W,2.0953385181448825,2.187909580374048,-1.2678803689080422,2.8979631486012405,-1.3314266923144944,-0.22395737105654964
13,-0.87,-0.39,0.48,4.19,-15.5,-3.44,-8.62,3.7,1.64,-0.55,0.32,0.77,0.01,131649,2089,W,1.6771067780647813,1.6952664319299042,-1.8919647228265761,2.8529689026491662,-1.1329866220065128,-0.19670298316680515
14,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.62,3.7,1.64,-0.55,0.32,0.77,0.01,131690,2130,W,1.26619019611033,1.1835671602366797,-2.5184952533532194,2.8240920774446936,-0.756210814880802,-0.24679044267183498
15,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.85,3.55,1.72,-0.55,0.32,0.77,0.01,131729,2169,W,0.8702706384232871,0.6369578669876195,3.1399966875486016,2.808743461122263,-0.48606652196122657,-0.3195559251541293
16,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.89,3.47,1.8,-0.55,0.32,0.77,0.01,131770,2210,W,0.5029473792002566,0.015502962172283353,2.5066429662951157,2.800783478783512,-0.37699042869969507,-0.3553296852332126
17,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.93,3.47,1.57,-0.55,0.32,0.77,0.01,131810,2250,W,0.18929891407507263,-0.7632306544682126,1.860861334163371,2.794844223512835,-0.33378637985711984,-0.3129452670017136
18,0.0,0.02,-0.18,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131848,2288,W,-0.0475870100497125,-1.7324338101594663,1.2602079076275137,2.78708860845599,-0.299350417963982,-0.22767928356521458
19,0.09,-0.11,0.22,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131889,2329,W,-0.19041841482934307,-2.51977794223089,0.7559280615289198,2.7789762472995965,-0.27044240821759147,-0.18515899978408923
20,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.89,3.47,1.64,-0.55,0.32,0.77,0.01,131929,2369,W,-0.2607582841023191,-2.9853403957436693,0.35236447671911886,2.774068623292337,-0.25424430234402123,-0.1927247478658148
21,0.05,-0.05,0.17,4.19,-15.5,-3.44,-8.89,3.63,1.91,-0.55,0.32,0.77,0.01,131969,2409,W,-0.39685493338545386,3.069669370853008,0.04905100281496251,2.772459891482567,-0.24305504824368077,-0.21892981054237257
