,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,3.02,-0.02,-1.24,13.25,24.81,-6.94,8.19,9.83,-5.07,0.34,-0.38,0.30,0.80,105346
1,5.28,0.58,-0.33,13.25,24.81,-6.94,8.19,9.83,-5.07,0.34,-0.38,0.30,0.80,105385
2,5.28,0.58,-0.33,13.25,24.81,-6.94,9.38,16.57,-3.04,0.34,-0.38,0.30,0.80,105424
3,5.28,0.58,-0.33,13.25,24.81,-6.94,7.20,16.23,-1.77,0.34,-0.38,0.30,0.80,105465
4,5.28,0.58,-0.33,13.25,24.81,-6.94,5.47,13.55,-0.01,0.34,-0.38,0.30,0.80,105505
5,5.28,0.58,-0.33,13.25,-2.13,-22.44,5.47,13.55,-0.01,0.34,-0.38,0.30,0.80,105544
6,1.50,0.45,0.29,13.25,-2.13,-22.44,5.47,13.55,-0.01,0.34,-0.38,0.30,0.80,105585
7,1.50,0.45,0.29,13.25,-2.13,-22.44,4.82,9.87,2.40,0.34,-0.38,0.30,0.80,105625
8,1.50,0.45,0.29,13.25,-2.13,-22.44,4.24,8.91,2.37,0.34,-0.38,0.30,0.80,105664
9,1.50,0.45,0.29,13.25,-2.13,-22.44,3.75,8.64,0.45,0.34,-0.38,0.30,0.80,105702
10,-1.44,-0.53,0.41,13.25,-2.13,-22.44,3.75,8.64,0.45,0.34,-0.38,0.30,0.80,105741
11,-1.44,-0.53,0.41,13.25,-2.13,-22.44,2.67,9.22,-0.89,0.34,-0.38,0.30,0.80,105783
12,-1.83,-0.67,-0.75,13.25,-2.13,-22.44,2.67,9.22,-0.89,0.34,-0.38,0.30,0.80,105824
13,-1.83,-0.67,-0.75,13.25,-2.13,-22.44,5.82,11.29,-0.01,0.34,-0.38,0.30,0.80,105865
14,-1.83,-0.67,-0.75,13.25,-2.13,-22.44,6.89,12.05,-0.89,0.34,-0.38,0.30,0.80,105906
15,-3.85,-0.39,-0.63,13.25,-2.13,-22.44,6.89,12.05,-0.89,0.34,-0.38,0.30,0.80,105947
16,-4.33,-0.37,-0.41,13.25,-2.13,-22.44,6.89,12.05,-0.89,0.34,-0.38,0.30,0.80,105988
17,-4.33,-0.37,-0.41,13.25,-2.13,-22.44,9.76,12.09,-6.25,0.34,-0.38,0.30,0.80,106031
18,-2.95,-0.67,0.86,13.25,-2.13,-22.44,9.76,12.09,-6.25,0.34,-0.38,0.30,0.80,106072
19,-2.95,-0.67,0.86,13.25,-2.13,-22.44,6.89,6.69,-5.87,0.34,-0.38,0.30,0.80,106113
20,-2.95,-0.67,0.86,13.25,-2.13,-22.44,6.50,5.31,-5.53,0.34,-0.38,0.30,0.80,106152
21,-1.18,0.13,0.23,13.25,-2.13,-22.44,6.50,5.31,-5.53,0.34,-0.38,0.30,0.80,106193
22,-0.51,0.37,0.11,13.25,-2.13,-22.44,6.50,5.31,-5.53,0.34,-0.38,0.30,0.80,106233
23,-0.51,0.37,0.11,13.25,-2.13,-22.44,5.47,4.13,-4.30,0.34,-0.38,0.30,0.80,106273
24,-0.51,0.37,0.11,13.25,-2.13,-22.44,5.32,4.28,-4.80,0.34,-0.38,0.30,0.80,106314
25,-0.51,0.37,0.11,13.25,-2.13,-22.44,5.97,5.81,-4.68,0.34,-0.38,0.30,0.80,106353
26,3.22,0.64,-0.36,13.25,-2.13,-22.44,5.97,5.81,-4.68,0.34,-0.38,0.30,0.80,106393
27,3.22,0.64,-0.36,13.25,-2.13,-22.44,7.00,9.91,-4.15,0.34,-0.38,0.30,0.80,106434
28,3.22,0.64,-0.36,13.25,-2.13,-22.44,7.12,12.51,-3.00,0.34,-0.38,0.30,0.80,106474
29,3.22,0.64,-0.36,13.25,-2.13,-22.44,7.96,14.08,-0.89,0.34,-0.38,0.30,0.80,106515
30,3.22,0.64,-0.36,13.25,-2.13,-22.44,6.62,14.05,-0.66,0.34,-0.38,0.30,0.80,106554
31,3.08,0.52,0.99,13.25,-2.13,-22.44,6.62,14.05,-0.66,0.34,-0.38,0.30,0.80,106595
32,2.29,0.14,0.77,13.25,-2.13,-22.44,6.62,14.05,-0.66,0.34,-0.38,0.30,0.80,106635
33,2.29,0.14,0.77,13.25,-2.13,-22.44,4.59,10.18,2.48,0.34,-0.38,0.30,0.80,106675
34,2.29,0.14,0.77,13.25,-2.13,-22.44,3.90,9.72,2.44,0.34,-0.38,0.30,0.80,106714
35,2.29,0.14,0.77,13.25,-2.13,-22.44,3.98,9.14,2.06,0.34,-0.38,0.30,0.80,106752
36,-0.70,-0.26,0.12,13.25,-2.13,-22.44,3.98,9.14,2.06,0.34,-0.38,0.30,0.80,106791
37,-1.27,-0.81,-0.15,13.25,-2.13,-22.44,3.98,9.14,2.06,0.34,-0.38,0.30,0.80,106831
38,-1.27,-0.81,-0.15,13.25,-2.13,-22.44,3.55,9.75,-0.01,0.34,-0.38,0.30,0.80,106872
39,-1.27,-0.81,-0.15,13.25,-2.13,-22.44,5.20,10.87,-0.32,0.34,-0.38,0.30,0.80,106913
40,-1.27,-0.81,-0.15,13.25,-2.13,-22.44,5.97,11.67,-0.24,0.34,-0.38,0.30,0.80,106953
41,-3.21,-0.83,-0.88,13.25,-2.13,-22.44,5.97,11.67,-0.24,0.34,-0.38,0.30,0.80,106995
42,-3.21,-0.83,-0.88,13.25,-2.13,-22.44,9.03,13.32,-2.19,0.34,-0.38,0.30,0.80,107037
43,-4.25,-0.63,-0.25,13.25,-2.13,-22.44,9.03,13.32,-2.19,0.34,-0.38,0.30,0.80,107079
44,-4.25,-0.63,-0.25,13.25,-2.13,-22.44,8.84,11.32,-5.22,0.34,-0.38,0.30,0.80,107121
45,-4.25,-0.63,-0.25,13.25,-2.13,-22.44,7.73,9.83,-4.76,0.34,-0.38,0.30,0.80,107164
46,-4.25,-0.63,-0.25,13.25,-2.13,-22.44,6.27,6.96,-4.30,0.34,-0.38,0.30,0.80,107203
47,-2.44,0.09,0.02,13.25,-2.13,-22.44,6.27,6.96,-4.30,0.34,-0.38,0.30,0.80,107244
48,-2.44,0.09,0.02,13.25,-2.13,-22.44,5.63,5.62,-3.46,0.34,-0.38,0.30,0.80,107285
49,-0.66,0.23,0.02,13.25,-2.13,-22.44,5.63,5.62,-3.46,0.34,-0.38,0.30,0.80,107325
50,-0.66,0.23,0.02,13.25,-2.13,-22.44,6.01,3.78,-4.76,0.34,-0.38,0.30,0.80,107365
51,-0.66,0.23,0.02,13.25,-2.13,-22.44,5.55,4.09,-4.95,0.34,-0.38,0.30,0.80,107403
52,2.52,0.44,0.27,13.25,-2.13,-22.44,5.55,4.09,-4.95,0.34,-0.38,0.30,0.80,107444
53,4.54,0.23,0.32,13.25,-2.13,-22.44,5.55,4.09,-4.95,0.34,-0.38,0.30,0.80,107483
54,4.54,0.23,0.32,13.25,-2.13,-22.44,8.84,14.85,-5.34,0.34,-0.38,0.30,0.80,107522
55,4.54,0.23,0.32,13.25,-2.13,-22.44,9.49,17.19,-2.69,0.34,-0.38,0.30,0.80,107563
56,4.54,0.23,0.32,13.25,-2.13,-22.44,8.07,17.45,-1.62,0.34,-0.38,0.30,0.80,107601
57,4.39,0.44,0.71,13.25,-2.13,-22.44,8.07,17.45,-1.62,0.34,-0.38,0.30,0.80,107641
58,3.07,0.10,0.63,13.25,-2.13,-22.44,8.07,17.45,-1.62,0.34,-0.38,0.30,0.80,107682
59,3.07,0.10,0.63,13.25,-2.13,-22.44,5.36,11.29,1.98,0.34,-0.38,0.30,0.80,107723
60,3.07,0.10,0.63,13.25,-2.13,-22.44,4.28,9.79,2.48,0.34,-0.38,0.30,0.80,107763
61,3.07,0.10,0.63,13.25,-2.13,-22.44,4.55,9.03,1.45,0.34,-0.38,0.30,0.80,107800
62,-0.51,0.48,-0.01,13.25,-2.13,-22.44,4.55,9.03,1.45,0.34,-0.38,0.30,0.80,107840
63,-0.51,0.48,-0.01,13.25,-2.13,-22.44,3.82,8.84,0.61,0.34,-0.38,0.30,0.80,107881
64,-1.53,-0.63,-0.08,13.25,-2.13,-22.44,3.82,8.84,0.61,0.34,-0.38,0.30,0.80,107921
65,-1.53,-0.63,-0.08,13.25,-2.13,-22.44,3.44,10.37,-0.20,0.34,-0.38,0.30,0.80,107961
66,-1.53,-0.63,-0.08,13.25,-2.13,-22.44,4.32,11.36,0.26,0.34,-0.38,0.30,0.80,108002
67,-3.61,-0.82,-0.80,13.25,-2.13,-22.44,4.32,11.36,0.26,0.34,-0.38,0.30,0.80,108043
68,-4.05,-0.57,-0.84,13.25,-2.13,-22.44,4.32,11.36,0.26,0.34,-0.38,0.30,0.80,108085
69,-4.05,-0.57,-0.84,13.25,-2.13,-22.44,8.84,14.93,-3.76,0.34,-0.38,0.30,0.80,108125
70,-4.05,-0.57,-0.84,13.25,-2.13,-22.44,10.14,14.20,-5.68,0.34,-0.38,0.30,0.80,108166
