,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.78,-1.75,-0.70,9.13,-46.94,5.63,-2.97,11.59,9.32,-0.58,0.43,-0.49,0.50,374060
1,-0.46,-3.49,-0.72,9.13,-46.94,5.63,-2.97,11.59,9.32,-0.58,0.43,-0.49,0.50,374100
2,-0.46,-3.49,-0.72,9.13,-46.94,5.63,-6.65,12.20,8.51,-0.58,0.43,-0.49,0.50,374142
3,-0.46,-3.49,-0.72,9.13,-46.94,5.63,-4.93,11.28,6.75,-0.58,0.43,-0.49,0.50,374182
4,-0.46,-3.49,-0.72,9.13,-46.94,5.63,-4.50,10.05,4.98,-0.58,0.43,-0.49,0.50,374224
5,-0.46,-3.49,-0.72,9.13,-46.94,5.63,-2.40,8.21,2.34,-0.58,0.43,-0.49,0.50,374264
6,-1.28,-0.98,0.54,9.13,-46.94,5.63,-2.40,8.21,2.34,-0.58,0.43,-0.49,0.50,374305
7,-1.21,0.31,0.11,9.13,-46.94,5.63,-2.40,8.21,2.34,-0.58,0.43,-0.49,0.50,374345
8,-1.21,0.31,0.11,9.13,-46.94,5.63,-0.86,4.23,1.23,-0.58,0.43,-0.49,0.50,374386
9,-1.21,0.31,0.11,9.13,-46.94,5.63,-1.13,4.19,2.07,-0.58,0.43,-0.49,0.50,374426
10,-1.21,0.31,0.11,9.13,-46.94,5.63,-2.02,4.96,3.84,-0.58,0.43,-0.49,0.50,374464
11,0.07,2.23,0.12,9.13,-46.94,5.63,-2.02,4.96,3.84,-0.58,0.43,-0.49,0.50,374504
12,0.07,2.23,0.12,9.13,-46.94,5.63,-3.32,7.03,6.33,-0.58,0.43,-0.49,0.50,374544
13,0.08,3.40,0.69,9.13,-46.94,5.63,-3.32,7.03,6.33,-0.58,0.43,-0.49,0.50,374583
14,0.08,3.40,0.69,9.13,-46.94,5.63,-6.54,9.52,11.23,-0.58,0.43,-0.49,0.50,374622
15,0.08,3.40,0.69,9.13,-46.94,5.63,-7.26,9.13,11.92,-0.58,0.43,-0.49,0.50,374660
16,0.08,3.40,0.69,9.13,-46.94,5.63,-5.84,8.44,12.95,-0.58,0.43,-0.49,0.50,374700
17,1.92,2.27,2.20,9.13,-46.94,5.63,-5.84,8.44,12.95,-0.58,0.43,-0.49,0.50,374738
18,1.92,2.27,2.20,9.13,-46.94,5.63,-1.71,7.14,9.01,-0.58,0.43,-0.49,0.50,374778
19,1.92,2.27,2.20,9.13,-46.94,5.63,-1.48,7.71,8.74,-0.58,0.43,-0.49,0.50,374815
20,1.02,1.16,1.43,9.13,-46.94,5.63,-1.48,7.71,8.74,-0.58,0.43,-0.49,0.50,374856
21,0.18,0.37,0.50,9.13,-46.94,5.63,-1.48,7.71,8.74,-0.58,0.43,-0.49,0.50,374896
22,0.18,0.37,0.50,9.13,-46.94,5.63,2.12,4.80,5.37,-0.58,0.43,-0.49,0.50,374935
23,0.18,0.37,0.50,9.13,-46.94,5.63,1.51,4.73,5.56,-0.58,0.43,-0.49,0.50,374974
24,0.18,0.37,0.50,9.13,-46.94,5.63,1.13,5.04,5.71,-0.58,0.43,-0.49,0.50,375012
25,0.01,-1.19,-1.23,9.13,-46.94,5.63,1.13,5.04,5.71,-0.58,0.43,-0.49,0.50,375050
26,-0.23,-2.20,-2.32,9.13,-46.94,5.63,1.13,5.04,5.71,-0.58,0.43,-0.49,0.50,375089
27,-0.23,-2.20,-2.32,9.13,-46.94,5.63,-1.86,7.14,7.86,-0.58,0.43,-0.49,0.50,375129
28,-0.23,-2.20,-2.32,9.13,-46.94,5.63,-4.12,9.67,8.86,-0.58,0.43,-0.49,0.50,375168
29,-0.37,-3.50,-1.18,9.13,-46.94,5.63,-4.12,9.67,8.86,-0.58,0.43,-0.49,0.50,375208
30,-0.66,-3.86,-1.28,9.13,-46.94,5.63,-4.12,9.67,8.86,-0.58,0.43,-0.49,0.50,375248
31,-0.66,-3.86,-1.28,9.13,-46.94,5.63,-5.39,12.62,6.82,-0.58,0.43,-0.49,0.50,375288
32,-0.66,-3.86,-1.28,9.13,-46.94,5.63,-5.62,11.97,4.22,-0.58,0.43,-0.49,0.50,375329
33,-0.66,-3.86,-1.28,9.13,-46.94,5.63,-4.96,11.39,5.14,-0.58,0.43,-0.49,0.50,375370
34,-0.66,-3.86,-1.28,10.81,-40.19,-2.56,-4.96,11.39,5.14,-0.58,0.43,-0.49,0.50,375409
35,-0.66,-3.86,-1.28,10.81,-40.19,-2.56,-2.13,5.80,1.92,-0.58,0.43,-0.49,0.50,375453
36,-0.58,-0.13,-0.18,10.81,-40.19,-2.56,-2.13,5.80,1.92,-0.58,0.43,-0.49,0.50,375495
37,-0.58,-0.13,-0.18,10.81,-40.19,-2.56,-0.56,3.88,1.69,-0.58,0.43,-0.49,0.50,375537
38,-0.58,-0.13,-0.18,10.81,-40.19,-2.56,-1.02,4.61,2.04,-0.58,0.43,-0.49,0.50,375579
39,-0.58,-0.13,-0.18,10.81,-40.19,-2.56,-3.13,7.37,3.38,-0.58,0.43,-0.49,0.50,375619
40,-0.58,-0.13,-0.18,10.94,-38.94,-2.56,-3.13,7.37,3.38,-0.58,0.43,-0.49,0.50,375660
41,-0.58,-0.13,-0.18,10.94,-38.94,-2.56,-4.46,9.52,5.18,-0.58,0.43,-0.49,0.50,375702
42,-0.26,2.79,0.64,10.94,-38.94,-2.56,-4.46,9.52,5.18,-0.58,0.43,-0.49,0.50,375744
43,-0.26,2.79,0.64,10.94,-38.94,-2.56,-6.69,10.51,9.89,-0.58,0.43,-0.49,0.50,375785
44,-0.26,2.79,0.64,10.94,-38.94,-2.56,-4.85,9.29,10.20,-0.58,0.43,-0.49,0.50,375827
45,-0.26,2.79,0.64,10.94,-38.94,-2.56,-3.82,8.25,9.24,-0.58,0.43,-0.49,0.50,375867
46,1.74,3.09,2.52,10.94,-38.94,-2.56,-3.82,8.25,9.24,-0.58,0.43,-0.49,0.50,375907
47,1.74,3.09,2.52,10.94,-38.94,-2.56,-2.13,6.72,7.17,-0.58,0.43,-0.49,0.50,375947
48,1.74,3.09,2.52,10.94,-38.94,-2.56,-1.29,6.91,8.01,-0.58,0.43,-0.49,0.50,375987
49,1.74,3.09,2.52,10.94,-38.94,-2.56,0.05,5.88,5.68,-0.58,0.43,-0.49,0.50,376027
50,1.74,3.09,2.52,10.94,-38.94,-2.56,0.55,5.99,6.44,-0.58,0.43,-0.49,0.50,376065
51,0.17,0.30,0.56,10.94,-38.94,-2.56,0.55,5.99,6.44,-0.58,0.43,-0.49,0.50,376105
52,-0.62,-1.07,-0.50,10.94,-38.94,-2.56,0.55,5.99,6.44,-0.58,0.43,-0.49,0.50,376145
53,-0.62,-1.07,-0.50,10.94,-38.94,-2.56,-0.83,7.03,6.33,-0.58,0.43,-0.49,0.50,376185
54,-0.62,-1.07,-0.50,10.94,-38.94,-2.56,-1.09,7.03,5.71,-0.58,0.43,-0.49,0.50,376227
55,-0.62,-1.07,-0.50,10.94,-38.94,-2.56,-2.02,7.98,7.05,-0.58,0.43,-0.49,0.50,376268
56,-1.05,-2.98,-1.81,10.94,-38.94,-2.56,-2.02,7.98,7.05,-0.58,0.43,-0.49,0.50,376309
57,-0.37,-3.48,-1.07,10.94,-38.94,-2.56,-2.02,7.98,7.05,-0.58,0.43,-0.49,0.50,376350
58,-0.37,-3.48,-1.07,10.94,-38.94,-2.56,-6.04,13.23,6.14,-0.58,0.43,-0.49,0.50,376394
59,-0.37,-3.48,-1.07,10.94,-38.94,-2.56,-5.92,14.99,6.59,-0.58,0.43,-0.49,0.50,376436
60,-0.37,-3.48,-1.07,10.94,-38.94,-2.56,-5.39,12.16,4.64,-0.58,0.43,-0.49,0.50,376478
61,-0.37,-3.48,-1.07,10.94,-38.94,-2.56,-3.24,9.55,2.46,-0.58,0.43,-0.49,0.50,376519
62,-0.45,-2.23,0.65,10.94,-38.94,-2.56,-3.24,9.55,2.46,-0.58,0.43,-0.49,0.50,376560
63,-0.27,-1.14,0.39,10.94,-38.94,-2.56,-3.24,9.55,2.46,-0.58,0.43,-0.49,0.50,376602
64,-0.27,-1.14,0.39,10.94,-38.94,-2.56,-0.94,5.72,0.81,-0.58,0.43,-0.49,0.50,376644
65,0.27,0.73,-0.06,10.94,-38.94,-2.56,-0.94,5.72,0.81,-0.58,0.43,-0.49,0.50,376686
66,0.27,0.73,-0.06,10.94,-38.94,-2.56,-1.06,6.53,0.46,-0.58,0.43,-0.49,0.50,376726
67,0.27,0.73,-0.06,10.94,-38.94,-2.56,-0.86,6.99,0.96,-0.58,0.43,-0.49,0.50,376766
68,0.06,2.73,-0.46,10.94,-38.94,-2.56,-0.86,6.99,0.96,-0.58,0.43,-0.49,0.50,376807
69,-0.10,3.61,-0.56,10.94,-38.94,-2.56,-0.86,6.99,0.96,-0.58,0.43,-0.49,0.50,376847
70,-0.10,3.61,-0.56,10.94,-38.94,-2.56,-3.63,8.10,3.19,-0.58,0.43,-0.49,0.50,376888
71,-0.39,3.75,-0.71,10.94,-38.94,-2.56,-3.63,8.10,3.19,-0.58,0.43,-0.49,0.50,376929
72,-0.39,3.75,-0.71,10.94,-38.94,-2.56,-10.02,12.70,7.05,-0.58,0.43,-0.49,0.50,376969
73,-0.39,3.75,-0.71,10.75,-46.81,6.31,-10.02,12.70,7.05,-0.58,0.43,-0.49,0.50,377011
74,-0.39,3.75,-0.71,10.75,-46.81,6.31,-5.92,12.23,6.33,-0.58,0.43,-0.49,0.50,377054
75,1.78,1.94,1.52,10.75,-46.81,6.31,-5.92,12.23,6.33,-0.58,0.43,-0.49,0.50,377095
76,1.78,1.94,1.52,10.75,-46.81,6.31,-3.36,9.90,5.68,-0.58,0.43,-0.49,0.50,377136
77,1.78,1.94,1.52,10.75,-46.81,6.31,-1.86,7.95,5.06,-0.58,0.43,-0.49,0.50,377176
78,1.78,1.94,1.52,10.75,-46.81,6.31,-0.02,5.80,4.76,-0.58,0.43,-0.49,0.50,377213
79,0.63,0.22,0.35,10.75,-46.81,6.31,-0.02,5.80,4.76,-0.58,0.43,-0.49,0.50,377253
80,0.63,0.22,0.35,10.75,-46.81,6.31,0.63,5.30,4.60,-0.58,0.43,-0.49,0.50,377294
81,0.18,-1.57,-0.87,10.75,-46.81,6.31,0.63,5.30,4.60,-0.58,0.43,-0.49,0.50,377333
82,0.18,-1.57,-0.87,10.75,-46.81,6.31,-3.39,8.29,5.71,-0.58,0.43,-0.49,0.50,377374
83,0.18,-1.57,-0.87,10.75,-46.81,6.31,-4.73,9.32,6.40,-0.58,0.43,-0.49,0.50,377413
84,-0.47,-3.61,-1.28,10.75,-46.81,6.31,-4.73,9.32,6.40,-0.58,0.43,-0.49,0.50,377455
85,-0.27,-3.86,-0.58,10.75,-46.81,6.31,-4.73,9.32,6.40,-0.58,0.43,-0.49,0.50,377496
86,-0.27,-3.86,-0.58,10.75,-46.81,6.31,-9.64,14.73,5.02,-0.58,0.43,-0.49,0.50,377537
87,-0.27,-3.86,-0.58,10.75,-46.81,6.31,-10.21,15.41,4.22,-0.58,0.43,-0.49,0.50,377579
88,-0.27,-3.86,-0.58,10.75,-46.81,6.31,-6.80,12.27,1.65,-0.58,0.43,-0.49,0.50,377621
89,-0.27,-3.86,-0.58,12.63,-41.31,3.88,-6.80,12.27,1.65,-0.58,0.43,-0.49,0.50,377662
90,-0.90,-2.99,1.54,12.63,-41.31,3.88,-6.80,12.27,1.65,-0.58,0.43,-0.49,0.50,377705
91,-0.94,-1.74,1.19,12.63,-41.31,3.88,-6.80,12.27,1.65,-0.58,0.43,-0.49,0.50,377746
92,-0.94,-1.74,1.19,12.63,-41.31,3.88,-3.16,5.15,0.04,-0.58,0.43,-0.49,0.50,377787
93,-0.94,-1.74,1.19,12.63,-41.31,3.88,-1.09,4.69,0.04,-0.58,0.43,-0.49,0.50,377828
94,-0.94,-1.74,1.19,12.63,-41.31,3.88,-1.09,4.80,0.04,-0.58,0.43,-0.49,0.50,377868
95,-0.94,-1.74,1.19,11.81,-40.06,-4.94,-1.09,4.80,0.04,-0.58,0.43,-0.49,0.50,377907
96,-0.83,2.16,-0.32,11.81,-40.06,-4.94,-1.09,4.80,0.04,-0.58,0.43,-0.49,0.50,377948
97,-0.83,2.16,-0.32,11.81,-40.06,-4.94,-2.63,6.99,3.00,-0.58,0.43,-0.49,0.50,377990
98,-0.83,2.16,-0.32,11.81,-40.06,-4.94,-5.84,10.21,7.71,-0.58,0.43,-0.49,0.50,378030
99,-0.83,2.16,-0.32,11.81,-40.06,-4.94,-5.81,10.28,8.89,-0.58,0.43,-0.49,0.50,378072
100,-0.83,2.16,-0.32,11.81,-40.06,-4.94,-6.11,10.24,10.62,-0.58,0.43,-0.49,0.50,378113
101,0.83,3.33,1.17,11.81,-40.06,-4.94,-6.11,10.24,10.62,-0.58,0.43,-0.49,0.50,378156
102,1.90,3.00,1.76,11.81,-40.06,-4.94,-6.11,10.24,10.62,-0.58,0.43,-0.49,0.50,378196
103,1.90,3.00,1.76,11.81,-40.06,-4.94,-4.39,9.82,8.97,-0.58,0.43,-0.49,0.50,378237
104,1.90,3.00,1.76,11.81,-40.06,-4.94,-1.40,8.25,6.25,-0.58,0.43,-0.49,0.50,378277
105,1.90,3.00,1.76,11.81,-40.06,-4.94,-1.17,8.21,5.41,-0.58,0.43,-0.49,0.50,378316
106,2.13,1.48,0.40,11.81,-40.06,-4.94,-1.17,8.21,5.41,-0.58,0.43,-0.49,0.50,378355
107,2.13,1.48,0.40,11.81,-40.06,-4.94,0.09,6.68,4.11,-0.58,0.43,-0.49,0.50,378396
108,0.15,-0.37,-0.13,11.81,-40.06,-4.94,0.09,6.68,4.11,-0.58,0.43,-0.49,0.50,378435
109,0.15,-0.37,-0.13,11.81,-40.06,-4.94,0.40,6.14,3.53,-0.58,0.43,-0.49,0.50,378476
110,0.15,-0.37,-0.13,11.81,-40.06,-4.94,0.55,6.18,3.38,-0.58,0.43,-0.49,0.50,378515
111,-1.09,-2.39,-0.63,11.81,-40.06,-4.94,0.55,6.18,3.38,-0.58,0.43,-0.49,0.50,378555
112,-1.39,-3.10,-1.10,11.81,-40.06,-4.94,0.55,6.18,3.38,-0.58,0.43,-0.49,0.50,378596
113,-1.39,-3.10,-1.10,11.81,-40.06,-4.94,-2.36,10.09,8.39,-0.58,0.43,-0.49,0.50,378637
114,-1.39,-3.10,-1.10,11.81,-40.06,-4.94,-5.35,10.47,8.09,-0.58,0.43,-0.49,0.50,378679
115,-1.39,-3.10,-1.10,11.81,-40.06,-4.94,-7.41,14.57,7.71,-0.58,0.43,-0.49,0.50,378722
116,-1.39,-3.10,-1.10,11.81,-40.06,-4.94,-9.48,15.91,7.32,-0.58,0.43,-0.49,0.50,378763
