,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,-0.01,0.00,18.13,9.13,38.00,9.61,-0.39,-0.36,0.09,-0.19,-0.44,0.88,270596
1,0.01,-0.01,0.00,18.13,9.13,38.00,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270635
2,-0.01,0.00,0.00,18.13,9.13,38.00,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270674
3,-0.01,0.00,0.00,18.13,9.13,38.00,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270715
4,-0.01,0.00,0.00,18.13,9.13,38.00,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270756
5,-0.01,0.00,0.00,18.13,9.13,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,270795
6,-0.01,-0.01,0.00,18.13,9.13,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,270835
7,-0.01,-0.01,0.00,18.13,9.13,38.00,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270876
8,-0.00,-0.01,0.00,18.13,9.13,38.00,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270917
9,-0.00,-0.01,0.00,18.13,9.13,38.00,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270957
10,-0.00,-0.01,0.00,18.13,9.13,38.00,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,270998
11,-0.00,-0.01,0.00,16.63,10.56,39.13,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,271037
12,0.00,0.00,-0.00,16.63,10.56,39.13,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,271078
13,0.00,0.00,-0.00,16.63,10.56,39.13,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,271121
14,0.05,-0.04,0.00,16.63,10.56,39.13,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,271162
15,0.05,-0.04,0.00,16.63,10.56,39.13,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,271203
16,0.05,-0.04,0.00,16.63,10.56,39.13,9.64,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,271243
