,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
35,0.16,-0.03,-0.00,-17.19,29.69,15.88,1.95,1.85,8.82,-0.07,-0.60,-0.41,0.68,466428
36,0.10,0.17,-0.14,-17.19,29.69,15.88,1.95,1.85,8.82,-0.07,-0.60,-0.41,0.68,466470
37,0.34,-0.18,-0.08,-17.19,29.69,15.88,1.95,1.85,8.82,-0.07,-0.60,-0.41,0.68,466510
38,0.34,-0.18,-0.08,-17.19,29.69,15.88,2.18,1.93,11.04,-0.07,-0.60,-0.41,0.68,466553
39,0.34,-0.18,-0.08,-17.19,29.69,15.88,1.68,1.89,9.24,-0.07,-0.60,-0.41,0.68,466594
40,0.34,-0.18,-0.08,-17.19,29.69,15.88,2.21,1.89,9.32,-0.07,-0.60,-0.41,0.68,466634
41,0.34,-0.18,-0.08,-17.19,29.69,15.88,2.21,1.89,9.32,0.09,-0.11,0.01,0.99,466674
42,0.34,-0.18,-0.08,-17.19,29.69,15.88,1.29,1.89,9.28,0.09,-0.11,0.01,0.99,466714
43,-0.66,0.64,-0.33,-17.19,29.69,15.88,1.29,1.89,9.28,0.09,-0.11,0.01,0.99,466754
44,-0.66,0.64,-0.33,-17.19,29.69,15.88,0.91,1.66,9.32,0.09,-0.11,0.01,0.99,466794
45,-0.66,0.64,-0.33,-17.19,29.69,15.88,2.29,1.24,10.01,0.09,-0.11,0.01,0.99,466833
46,-0.70,0.26,-0.12,-17.19,29.69,15.88,2.29,1.24,10.01,0.09,-0.11,0.01,0.99,466873
47,-0.22,1.56,-0.31,-17.19,29.69,15.88,2.29,1.24,10.01,0.09,-0.11,0.01,0.99,466914
48,-0.22,1.56,-0.31,-17.19,29.69,15.88,-0.05,1.09,9.66,0.09,-0.11,0.01,0.99,466954
49,-0.22,1.56,-0.31,-17.19,29.69,15.88,0.03,1.05,9.59,0.09,-0.11,0.01,0.99,466995
50,-0.22,1.56,-0.31,-17.19,29.69,15.88,0.30,1.16,9.66,0.09,-0.11,0.01,0.99,467034
51,-0.22,1.56,-0.31,-25.25,26.19,11.88,0.30,1.16,9.66,0.09,-0.11,0.01,0.99,467073
52,0.29,-0.04,-0.04,-25.25,26.19,11.88,0.30,1.16,9.66,0.09,-0.11,0.01,0.99,467112
53,0.29,-0.04,-0.04,-25.25,26.19,11.88,0.14,0.89,9.51,0.09,-0.11,0.01,0.99,467152
54,0.29,-0.04,-0.04,-25.25,26.19,11.88,0.03,1.16,9.59,0.09,-0.11,0.01,0.99,467192
55,0.29,-0.04,-0.04,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,467230
56,0.10,-0.02,0.04,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,467271
57,-0.07,-0.00,0.02,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,467311
58,-0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,467352
59,-0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.16,9.63,0.09,-0.11,0.01,0.99,467392
60,-0.01,0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.66,0.09,-0.11,0.01,0.99,467430
61,0.01,0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.66,0.09,-0.11,0.01,0.99,467470
62,-0.01,0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.66,0.09,-0.11,0.01,0.99,467509
63,-0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,467549
64,-0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,467590
65,-0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.16,9.63,0.09,-0.11,0.01,0.99,467628
66,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.16,9.63,0.09,-0.11,0.01,0.99,467667
67,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.16,9.63,0.09,-0.11,0.01,0.99,467707
68,0.00,0.00,-0.00,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,467748
69,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,467788
70,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,467825
71,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,467866
72,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,467904
73,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,467944
74,0.00,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,467982
75,0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,468022
76,0.01,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468062
77,-0.00,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468101
78,-0.00,-0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.66,0.09,-0.11,0.01,0.99,468141
79,-0.00,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468179
80,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468220
81,0.00,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468260
82,0.00,0.00,0.00,-25.25,26.19,11.88,0.03,1.16,9.63,0.09,-0.11,0.01,0.99,468299
83,0.00,0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468340
84,0.00,0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,468378
85,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,468417
86,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,468458
87,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468499
88,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.03,1.13,9.66,0.09,-0.11,0.01,0.99,468539
89,-0.01,-0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,468578
90,-0.02,0.00,0.00,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,468620
91,-0.05,-0.00,0.02,-25.25,26.19,11.88,0.07,1.13,9.63,0.09,-0.11,0.01,0.99,468660
92,-0.05,-0.00,0.02,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,468700
93,-0.05,-0.00,0.02,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,468740
94,-0.05,-0.00,0.02,-25.25,26.19,11.88,0.07,1.09,9.66,0.09,-0.11,0.01,0.99,468779
95,0.02,-0.00,0.00,-25.25,26.19,11.88,0.07,1.09,9.66,0.09,-0.11,0.01,0.99,468819
96,0.01,-0.00,-0.00,-25.25,26.19,11.88,0.07,1.09,9.66,0.09,-0.11,0.01,0.99,468858
97,0.01,-0.00,-0.00,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,468900
98,0.01,-0.00,-0.00,-25.25,26.19,11.88,0.07,1.09,9.66,0.09,-0.11,0.01,0.99,468940
99,0.01,-0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,468979
100,-0.01,0.00,-0.00,-25.25,26.19,11.88,0.03,1.13,9.63,0.09,-0.11,0.01,0.99,469019
101,-0.01,0.00,-0.00,-25.25,26.19,11.88,-0.01,1.20,9.63,0.09,-0.11,0.01,0.99,469061
102,-0.13,-0.04,-0.10,-25.25,26.19,11.88,-0.01,1.20,9.63,0.09,-0.11,0.01,0.99,469102
103,-0.13,-0.04,-0.10,-25.25,26.19,11.88,0.14,1.16,9.66,0.09,-0.11,0.01,0.99,469143
104,-0.13,-0.04,-0.10,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,469182
105,-0.05,-0.21,-0.12,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,469223
106,-0.19,-0.26,-0.08,-25.25,26.19,11.88,0.03,1.09,9.63,0.09,-0.11,0.01,0.99,469263
107,-0.19,-0.26,-0.08,-25.25,26.19,11.88,0.18,0.63,9.70,0.09,-0.11,0.01,0.99,469303
108,-0.19,-0.26,-0.08,-25.25,26.19,11.88,-0.05,0.59,9.70,0.09,-0.11,0.01,0.99,469344
109,-0.19,-0.26,-0.08,-25.25,26.19,11.88,0.03,0.97,9.63,0.09,-0.11,0.01,0.99,469384
110,-0.19,-0.26,-0.08,-26.25,26.13,11.13,0.03,0.97,9.63,0.09,-0.11,0.01,0.99,469423
111,-0.19,-0.26,-0.08,-26.25,26.13,11.13,0.03,0.93,9.66,0.09,-0.11,0.01,0.99,469464
112,0.00,0.00,-0.01,-26.25,26.13,11.13,0.03,0.93,9.66,0.09,-0.11,0.01,0.99,469504
113,0.00,0.00,-0.01,-26.25,26.13,11.13,0.07,0.97,9.66,0.09,-0.11,0.01,0.99,469543
114,0.00,0.00,-0.01,-26.25,26.13,11.13,0.03,0.97,9.63,0.09,-0.11,0.01,0.99,469581
115,-0.01,-0.00,0.00,-26.25,26.13,11.13,0.03,0.97,9.63,0.09,-0.11,0.01,0.99,469622
116,0.00,0.00,-0.00,-26.25,26.13,11.13,0.03,0.97,9.63,0.09,-0.11,0.01,0.99,469662
117,0.00,0.00,-0.00,-26.25,26.13,11.13,0.04,0.96,9.63,0.09,-0.11,0.01,0.99,469701
118,0.00,0.00,-0.00,-26.25,26.13,11.13,0.04,0.93,9.70,0.09,-0.11,0.01,0.99,469741
119,0.00,0.00,-0.00,-26.25,26.13,11.13,0.07,0.93,9.63,0.09,-0.11,0.01,0.99,469779
120,-0.00,0.00,0.00,-26.25,26.13,11.13,0.07,0.93,9.63,0.09,-0.11,0.01,0.99,469819
121,0.01,0.00,0.00,-26.25,26.13,11.13,0.07,0.93,9.63,0.09,-0.11,0.01,0.99,469859
122,0.01,0.00,0.00,-26.25,26.13,11.13,0.04,0.96,9.63,0.09,-0.11,0.01,0.99,469899
123,0.01,0.00,0.00,-26.25,26.13,11.13,0.04,0.96,9.66,0.09,-0.11,0.01,0.99,469939
124,0.01,0.00,0.00,-26.25,26.13,11.13,0.04,1.00,9.63,0.09,-0.11,0.01,0.99,469977
125,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.04,1.00,9.63,0.09,-0.11,0.01,0.99,470016
126,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.07,0.93,9.63,0.09,-0.11,0.01,0.99,470055
127,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.04,0.93,9.63,0.09,-0.11,0.01,0.99,470095
128,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.07,0.85,9.66,0.09,-0.11,0.01,0.99,470135
129,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.04,0.96,9.63,0.09,-0.11,0.01,0.99,470174
130,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.07,0.85,9.70,0.09,-0.11,0.01,0.99,470213
131,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.04,0.93,9.66,0.09,-0.11,0.01,0.99,470255
132,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.07,0.85,9.70,0.09,-0.11,0.01,0.99,470294
133,-0.14,-0.00,0.00,-26.25,26.13,11.13,0.04,0.96,9.66,0.09,-0.11,0.01,0.99,470333
134,-0.14,-0.00,0.00,-26.50,26.88,10.31,0.04,0.96,9.66,0.09,-0.11,0.01,0.99,470372
135,-0.03,-0.01,-0.04,-26.50,26.88,10.31,0.04,0.96,9.66,0.09,-0.11,0.01,0.99,470413
136,0.00,0.00,-0.07,-26.50,26.88,10.31,0.04,0.96,9.66,0.09,-0.11,0.01,0.99,470453
137,0.00,0.00,-0.07,-26.50,26.88,10.31,0.07,0.93,9.66,0.09,-0.11,0.01,0.99,470493
138,0.00,0.00,-0.07,-26.50,26.88,10.31,0.04,0.89,9.63,0.09,-0.11,0.01,0.99,470531
139,-0.03,-0.15,0.07,-26.50,26.88,10.31,0.04,0.89,9.63,0.09,-0.11,0.01,0.99,470571
140,0.04,0.02,0.02,-26.50,26.88,10.31,0.04,0.89,9.63,0.09,-0.11,0.01,0.99,470610
141,0.04,0.02,0.02,-26.50,26.88,10.31,0.04,0.93,9.63,0.09,-0.11,0.01,0.99,470650
142,0.04,0.02,0.02,-26.50,26.88,10.31,0.04,1.00,9.66,0.09,-0.11,0.01,0.99,470690
143,0.04,0.02,0.02,-26.50,26.88,10.31,0.04,1.00,9.59,0.09,-0.11,0.01,0.99,470727
144,0.03,0.00,-0.03,-26.50,26.88,10.31,0.04,1.00,9.59,0.09,-0.11,0.01,0.99,470767
