,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1055818
1,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1055858
2,0.00,0.00,0.00,-24.94,24.63,7.88,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1055898
3,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1055938
4,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1055977
5,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056017
6,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056057
7,0.00,0.00,0.00,-24.94,24.63,7.88,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1056098
8,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.74,0.04,-0.01,-0.04,1.00,1056138
9,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056177
10,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056217
11,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056258
12,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056299
13,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056338
14,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1056377
15,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1056417
16,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1056457
17,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056498
18,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1056538
19,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056577
20,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056617
21,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056658
22,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1056698
23,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056738
24,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1056777
25,-0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1056818
26,-0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1056858
27,-0.00,0.00,0.00,-24.94,24.63,7.88,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1056898
28,-0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056939
29,-0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1056977
30,0.00,0.00,-0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057018
31,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057057
32,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057098
33,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057138
34,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057176
35,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057217
36,0.00,0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057258
37,0.00,-0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057298
38,0.00,-0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057338
39,0.00,-0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057377
40,0.00,-0.00,0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057418
41,0.00,0.00,-0.00,-24.94,24.63,7.88,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1057459
