,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.08,-0.20,0.05,7.56,8.06,1.13,5.40,-2.77,-7.88,0.04,-0.01,-0.04,1.00,1085137
1,0.08,-0.20,0.05,7.56,8.06,1.13,5.13,-2.66,-7.57,0.04,-0.01,-0.04,1.00,1085177
2,0.08,-0.20,0.05,7.56,8.06,1.13,4.94,-2.70,-7.38,0.04,-0.01,-0.04,1.00,1085215
3,-0.03,-0.10,-0.03,7.56,8.06,1.13,4.94,-2.70,-7.38,0.04,-0.01,-0.04,1.00,1085255
4,-0.01,-0.13,0.01,7.56,8.06,1.13,4.94,-2.70,-7.38,0.04,-0.01,-0.04,1.00,1085296
5,-0.01,-0.13,0.01,7.56,8.06,1.13,4.90,-2.81,-7.50,0.04,-0.01,-0.04,1.00,1085336
6,-0.01,-0.13,0.01,7.56,8.06,1.13,4.67,-2.81,-7.19,0.04,-0.01,-0.04,1.00,1085377
7,-0.01,-0.13,0.01,7.56,8.06,1.13,4.63,-2.85,-7.57,0.04,-0.01,-0.04,1.00,1085416
8,-0.16,-0.14,-0.01,7.56,8.06,1.13,4.63,-2.85,-7.57,0.04,-0.01,-0.04,1.00,1085456
9,-0.16,-0.14,-0.01,7.56,8.06,1.13,4.71,-2.89,-8.69,0.04,-0.01,-0.04,1.00,1085497
10,0.34,0.30,-0.07,7.56,8.06,1.13,4.71,-2.89,-8.69,0.04,-0.01,-0.04,1.00,1085538
11,0.34,0.30,-0.07,7.56,8.06,1.13,4.82,-2.89,-7.57,0.04,-0.01,-0.04,1.00,1085578
12,0.34,0.30,-0.07,7.56,8.06,1.13,4.55,-2.93,-7.61,0.04,-0.01,-0.04,1.00,1085616
13,0.02,0.45,-0.10,7.56,8.06,1.13,4.55,-2.93,-7.61,0.04,-0.01,-0.04,1.00,1085657
14,0.12,0.41,0.00,7.56,8.06,1.13,4.55,-2.93,-7.61,0.04,-0.01,-0.04,1.00,1085697
15,0.12,0.41,0.00,7.56,8.06,1.13,4.67,-2.89,-7.54,0.04,-0.01,-0.04,1.00,1085735
16,0.12,0.41,0.00,7.56,8.06,1.13,4.90,-2.93,-7.65,0.04,-0.01,-0.04,1.00,1085775
17,0.12,0.41,0.00,7.56,8.06,1.13,5.47,-2.93,-7.73,0.04,-0.01,-0.04,1.00,1085813
18,0.10,0.29,-0.09,7.56,8.06,1.13,5.47,-2.93,-7.73,0.04,-0.01,-0.04,1.00,1085852
19,0.00,0.36,-0.15,7.56,8.06,1.13,5.47,-2.93,-7.73,0.04,-0.01,-0.04,1.00,1085890
20,0.00,0.36,-0.15,7.56,8.06,1.13,5.93,-2.89,-7.23,0.04,-0.01,-0.04,1.00,1085929
21,0.00,0.36,-0.15,7.56,8.06,1.13,6.16,-2.81,-7.15,0.04,-0.01,-0.04,1.00,1085968
22,0.01,0.22,-0.09,7.56,8.06,1.13,6.16,-2.81,-7.15,0.04,-0.01,-0.04,1.00,1086008
