,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.02,0.02,-0.00,-26.63,25.25,11.13,0.04,0.89,9.66,0.05,-0.00,-0.04,1.00,482326
1,0.02,0.01,0.00,-26.63,25.25,11.13,0.04,0.89,9.66,0.05,-0.00,-0.04,1.00,482366
2,0.01,0.01,0.00,-26.63,25.25,11.13,0.04,0.89,9.66,0.05,-0.00,-0.04,1.00,482406
3,0.01,0.01,0.00,-26.63,25.25,11.13,0.04,0.93,9.63,0.05,-0.00,-0.04,1.00,482446
4,0.01,0.01,0.00,-26.63,25.25,11.13,0.07,0.96,9.66,0.05,-0.00,-0.04,1.00,482486
5,0.01,0.01,0.00,-26.63,25.25,11.13,0.04,0.96,9.66,0.05,-0.00,-0.04,1.00,482524
6,0.00,-0.01,0.00,-26.63,25.25,11.13,0.04,0.96,9.66,0.05,-0.00,-0.04,1.00,482564
7,0.00,-0.01,0.00,-26.63,25.25,11.13,-0.00,1.00,9.66,0.05,-0.00,-0.04,1.00,482605
8,0.00,-0.01,0.00,-26.63,25.25,11.13,0.07,0.85,9.70,0.05,-0.00,-0.04,1.00,482647
9,0.00,-0.01,0.00,-26.63,25.25,11.13,0.07,0.89,9.63,0.05,-0.00,-0.04,1.00,482686
10,0.00,-0.01,0.00,-26.63,25.25,11.13,0.04,0.93,9.70,0.05,-0.00,-0.04,1.00,482725
11,-0.01,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.70,0.05,-0.00,-0.04,1.00,482766
12,0.00,0.01,-0.00,-26.63,25.25,11.13,0.04,0.93,9.70,0.05,-0.00,-0.04,1.00,482807
13,0.00,0.01,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,482847
14,0.00,0.01,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,482925
15,0.01,0.01,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,482966
16,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483006
17,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483047
18,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483088
19,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483127
20,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483167
21,-0.01,-0.00,0.00,-26.63,25.25,11.13,0.04,0.89,9.70,0.05,-0.00,-0.04,1.00,483209
22,0.00,0.00,0.00,-26.63,25.25,11.13,0.04,0.89,9.70,0.05,-0.00,-0.04,1.00,483249
23,0.00,0.00,0.00,-26.63,25.25,11.13,0.04,0.89,9.66,0.05,-0.00,-0.04,1.00,483288
24,0.00,0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.63,0.05,-0.00,-0.04,1.00,483325
25,-0.00,0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.63,0.05,-0.00,-0.04,1.00,483366
26,-0.00,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.63,0.05,-0.00,-0.04,1.00,483406
27,-0.00,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483447
28,-0.00,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483489
29,-0.00,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483528
30,-0.00,-0.00,-0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483569
31,0.00,-0.00,0.00,-26.63,25.25,11.13,0.04,0.93,9.66,0.05,-0.00,-0.04,1.00,483609
