,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,80619
1,0.01,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80656
2,0.01,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80696
3,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80734
4,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80773
5,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80809
6,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80850
7,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80889
8,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80928
9,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,80967
10,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81004
11,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81043
12,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81081
13,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81120
14,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81157
15,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81197
16,0.00,0.00,0.00,15.00,15.94,25.63,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81235
17,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81273
18,0.00,0.00,0.00,15.00,15.94,25.63,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81312
19,0.00,0.00,0.00,13.69,16.56,26.81,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81351
20,0.00,0.00,0.00,13.69,16.56,26.81,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81390
21,0.00,0.00,0.00,13.69,16.56,26.81,-0.39,0.87,9.57,0.07,-0.00,0.00,1.00,81429
22,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81468
23,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81505
24,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81544
25,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81583
26,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81622
27,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81658
28,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81698
29,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.83,9.57,0.07,-0.00,0.00,1.00,81737
30,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81776
31,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81815
32,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81852
33,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81891
34,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,81930
35,0.00,0.00,0.00,13.69,16.56,26.81,-0.39,0.83,9.57,0.07,-0.00,0.00,1.00,81969
36,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.53,0.07,-0.00,0.00,1.00,82007
37,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.53,0.07,-0.00,0.00,1.00,82044
38,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.53,0.07,-0.00,0.00,1.00,82082
39,0.00,0.00,0.00,13.69,16.56,26.81,-0.35,0.87,9.57,0.07,-0.00,0.00,1.00,82121
