,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.02,0.03,-0.01,-3.69,-15.38,-27.94,9.64,-0.43,0.45,-0.53,-0.32,0.59,0.51,432750
1,-0.02,0.03,-0.01,-3.69,-15.38,-27.94,9.61,-0.47,0.34,-0.53,-0.32,0.59,0.51,432791
2,-0.02,0.03,-0.01,-5.06,-16.31,-26.38,9.61,-0.47,0.34,-0.53,-0.32,0.59,0.51,432832
3,0.01,0.01,0.01,-5.06,-16.31,-26.38,9.61,-0.47,0.34,-0.53,-0.32,0.59,0.51,432874
4,0.01,0.01,0.01,-5.06,-16.31,-26.38,9.84,-0.63,0.38,-0.53,-0.32,0.59,0.51,432916
5,-0.01,0.02,0.01,-5.06,-16.31,-26.38,9.84,-0.63,0.38,-0.53,-0.32,0.59,0.51,432957
6,-0.01,0.02,0.01,-5.06,-16.31,-26.38,9.61,-0.51,0.45,-0.53,-0.32,0.59,0.51,432997
7,-0.01,0.02,0.01,-5.06,-16.31,-26.38,9.61,-0.51,0.45,-0.53,-0.32,0.59,0.51,433037
8,0.01,-0.02,0.01,-5.06,-16.31,-26.38,9.61,-0.51,0.45,-0.53,-0.32,0.59,0.51,433079
9,0.00,0.03,0.01,-5.06,-16.31,-26.38,9.61,-0.51,0.45,-0.53,-0.32,0.59,0.51,433119
10,0.00,0.03,0.01,-5.06,-16.31,-26.38,9.61,-0.51,0.53,-0.53,-0.32,0.59,0.51,433159
11,0.00,0.03,0.01,-5.06,-16.31,-26.38,9.53,-0.51,0.49,-0.53,-0.32,0.59,0.51,433200
12,0.00,0.03,0.01,-5.06,-16.31,-26.38,9.61,-0.55,0.53,-0.53,-0.32,0.59,0.51,433240
13,0.00,0.03,0.01,-6.19,-18.06,-26.31,9.61,-0.55,0.53,-0.53,-0.32,0.59,0.51,433278
14,0.00,0.03,0.01,-6.19,-18.06,-26.31,9.64,-0.51,0.53,-0.53,-0.32,0.59,0.51,433319
15,0.01,-0.04,0.00,-6.19,-18.06,-26.31,9.64,-0.51,0.53,-0.53,-0.32,0.59,0.51,433359
16,0.01,-0.04,0.00,-6.19,-18.06,-26.31,9.61,-0.51,0.49,-0.53,-0.32,0.59,0.51,433399
17,0.01,-0.04,0.00,-6.19,-18.06,-26.31,9.57,-0.51,0.45,-0.53,-0.32,0.59,0.51,433440
18,0.01,-0.04,0.00,-4.94,-17.94,-26.75,9.57,-0.51,0.45,-0.53,-0.32,0.59,0.51,433480
19,-0.01,-0.01,-0.01,-4.94,-17.94,-26.75,9.57,-0.51,0.45,-0.53,-0.32,0.59,0.51,433521
20,-0.01,-0.01,-0.01,-4.94,-17.94,-26.75,9.61,-0.47,0.45,-0.53,-0.32,0.59,0.51,433564
21,-0.01,-0.01,-0.01,-4.94,-17.94,-26.75,9.61,-0.51,0.41,-0.53,-0.32,0.59,0.51,433607
22,-0.01,-0.01,-0.01,-4.94,-17.94,-26.75,9.72,-0.47,0.49,-0.53,-0.32,0.59,0.51,433649
23,-0.01,-0.01,-0.01,-4.94,-17.94,-26.75,9.53,-0.51,0.53,-0.53,-0.32,0.59,0.51,433691
24,-0.01,-0.01,-0.01,-5.13,-16.75,-26.00,9.53,-0.51,0.53,-0.53,-0.32,0.59,0.51,433733
25,0.01,-0.01,-0.00,-5.13,-16.75,-26.00,9.53,-0.51,0.53,-0.53,-0.32,0.59,0.51,433776
26,0.01,-0.01,-0.00,-5.13,-16.75,-26.00,9.53,-0.47,0.45,-0.53,-0.32,0.59,0.51,433817
27,-0.00,-0.01,-0.00,-5.13,-16.75,-26.00,9.53,-0.47,0.45,-0.53,-0.32,0.59,0.51,433858
28,-0.00,-0.01,-0.00,-5.13,-16.75,-26.00,9.57,-0.43,0.38,-0.53,-0.32,0.59,0.51,433900
29,-0.00,-0.01,-0.00,-5.13,-16.75,-26.00,9.80,-0.51,0.57,-0.53,-0.32,0.59,0.51,433942
30,-0.00,-0.01,-0.00,-4.94,-18.38,-26.69,9.80,-0.51,0.57,-0.53,-0.32,0.59,0.51,433984
31,0.01,0.06,0.01,-4.94,-18.38,-26.69,9.80,-0.51,0.57,-0.53,-0.32,0.59,0.51,434027
32,0.01,0.06,0.01,-4.94,-18.38,-26.69,9.30,-0.24,0.14,-0.53,-0.32,0.59,0.51,434067
33,0.01,0.06,0.01,-4.94,-18.38,-26.69,9.41,-0.28,0.87,-0.53,-0.32,0.59,0.51,434108
34,0.01,0.06,0.01,-4.94,-18.38,-26.69,9.88,-0.51,0.38,-0.53,-0.32,0.59,0.51,434148
35,0.01,0.06,0.01,-4.94,-18.38,-26.69,10.26,-0.32,0.57,-0.53,-0.32,0.59,0.51,434187
36,0.17,1.02,0.06,-4.94,-18.38,-26.69,10.26,-0.32,0.57,-0.53,-0.32,0.59,0.51,434229
37,-0.02,0.54,0.07,-4.94,-18.38,-26.69,10.26,-0.32,0.57,-0.53,-0.32,0.59,0.51,434269
38,-0.02,0.54,0.07,-4.94,-18.38,-26.69,11.25,0.45,1.98,-0.53,-0.32,0.59,0.51,434310
