,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.01,-0.00,-17.25,1.50,19.50,-0.32,-4.21,8.85,-0.24,0.05,-0.20,0.95,265772
1,0.00,0.01,-0.00,-17.25,1.50,19.50,-0.36,-4.21,8.77,-0.24,0.05,-0.20,0.95,265811
2,0.00,0.01,-0.00,-17.25,1.50,19.50,-0.32,-4.21,8.85,-0.24,0.05,-0.20,0.95,265851
3,0.00,0.01,-0.00,-16.50,3.56,20.63,-0.32,-4.21,8.85,-0.24,0.05,-0.20,0.95,265891
4,0.01,0.02,-0.01,-16.50,3.56,20.63,-0.32,-4.21,8.85,-0.24,0.05,-0.20,0.95,265931
5,0.01,0.02,-0.01,-16.50,3.56,20.63,-0.32,-4.21,8.81,-0.24,0.05,-0.20,0.95,265971
6,0.01,0.02,-0.01,-16.50,3.56,20.63,-0.32,-4.25,8.73,-0.24,0.05,-0.20,0.95,266011
7,0.01,0.02,-0.01,-16.50,3.56,20.63,-0.32,-4.21,8.73,-0.24,0.05,-0.20,0.95,266051
8,0.01,0.02,-0.01,-16.94,1.88,21.50,-0.32,-4.21,8.73,-0.24,0.05,-0.20,0.95,266090
9,-0.01,-0.00,-0.01,-16.94,1.88,21.50,-0.32,-4.21,8.73,-0.24,0.05,-0.20,0.95,266130
10,-0.01,-0.00,-0.01,-16.94,1.88,21.50,-0.28,-4.25,8.65,-0.24,0.05,-0.20,0.95,266172
11,-0.01,-0.00,-0.01,-16.94,1.88,21.50,-0.39,-4.17,8.88,-0.24,0.05,-0.20,0.95,266213
12,-0.01,-0.00,-0.01,-16.94,1.88,21.50,-0.36,-4.21,8.77,-0.24,0.05,-0.20,0.95,266255
13,-0.01,-0.00,-0.01,-16.94,1.88,21.50,-0.36,-4.25,8.69,-0.24,0.05,-0.20,0.95,266295
14,0.01,0.02,-0.01,-16.94,1.88,21.50,-0.36,-4.25,8.69,-0.24,0.05,-0.20,0.95,266337
15,0.00,-0.01,0.00,-16.94,1.88,21.50,-0.36,-4.25,8.69,-0.24,0.05,-0.20,0.95,266378
16,0.00,-0.01,0.00,-16.94,1.88,21.50,-0.32,-4.21,8.77,-0.24,0.05,-0.20,0.95,266419
17,0.00,-0.01,0.00,-16.94,1.88,21.50,-0.36,-4.21,8.81,-0.24,0.05,-0.20,0.95,266460
18,0.00,-0.01,0.00,-16.94,1.88,21.50,-0.32,-4.21,8.73,-0.24,0.05,-0.20,0.95,266499
19,0.00,0.00,0.00,-16.94,1.88,21.50,-0.32,-4.21,8.73,-0.24,0.05,-0.20,0.95,266539
20,0.00,0.00,0.00,-16.94,1.88,21.50,-0.36,-4.25,8.77,-0.24,0.05,-0.20,0.95,266579
21,-0.01,-0.00,0.01,-16.94,1.88,21.50,-0.36,-4.25,8.77,-0.24,0.05,-0.20,0.95,266618
22,-0.01,-0.00,0.01,-16.94,1.88,21.50,-0.32,-4.25,8.73,-0.24,0.05,-0.20,0.95,266660
23,-0.01,-0.00,0.01,-16.94,1.88,21.50,-0.36,-4.21,8.77,-0.24,0.05,-0.20,0.95,266700
24,0.00,-0.01,0.00,-16.94,1.88,21.50,-0.36,-4.21,8.77,-0.24,0.05,-0.20,0.95,266741
25,-0.01,-0.01,0.00,-16.94,1.88,21.50,-0.36,-4.21,8.77,-0.24,0.05,-0.20,0.95,266781
26,-0.01,-0.01,0.00,-16.94,1.88,21.50,-0.32,-4.25,8.73,-0.24,0.05,-0.20,0.95,266821
