,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,-0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,216587
1,-0.00,-0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.75,0.17,0.14,-0.31,0.92,216628
2,-0.00,-0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.75,0.17,0.14,-0.31,0.92,216667
3,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.75,0.17,0.14,-0.31,0.92,216707
4,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,216747
5,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.07,8.75,0.17,0.14,-0.31,0.92,216786
6,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,216826
7,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,216864
8,0.00,0.00,-0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,216905
9,0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,216945
10,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,216985
11,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217024
12,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217062
13,0.00,-0.00,-0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217100
14,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217140
15,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217179
16,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217217
17,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217255
18,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217295
19,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217336
20,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217376
21,-0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217414
22,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217454
23,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217494
24,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217536
25,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217576
26,-0.00,0.00,-0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217615
27,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217655
28,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217696
29,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,217735
30,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.75,0.17,0.14,-0.31,0.92,217775
31,0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,217811
32,0.00,0.00,-0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,217851
33,0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.79,0.17,0.14,-0.31,0.92,217889
34,0.00,0.00,0.00,-26.56,45.06,8.00,-3.60,2.11,8.75,0.17,0.14,-0.31,0.92,217928
35,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,217966
36,0.00,0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,218006
37,-0.00,-0.00,0.00,-26.56,45.06,8.00,-3.56,2.11,8.79,0.17,0.14,-0.31,0.92,218045
