,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276313
1,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276354
2,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276392
3,0.01,-0.00,0.00,17.50,9.88,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276432
4,0.01,-0.00,0.00,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276473
5,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276514
6,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.36,-0.24,-0.22,-0.69,-0.18,0.67,276554
7,0.00,0.01,-0.00,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276593
8,0.00,-0.01,0.00,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276634
9,-0.02,-0.04,0.01,17.50,9.88,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276674
10,-0.02,-0.04,0.01,17.50,9.88,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,276714
11,-0.02,-0.04,0.01,17.50,9.88,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,276756
12,-0.02,-0.04,0.01,17.50,9.88,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276796
13,-0.02,-0.04,0.01,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276835
14,-0.00,0.02,-0.00,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,276876
15,-0.00,0.02,-0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276918
16,-0.00,0.02,-0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,276959
17,-0.00,0.02,-0.00,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277001
18,-0.00,0.02,-0.00,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277041
19,-0.00,-0.01,0.00,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277082
20,0.00,0.00,-0.00,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277123
21,0.00,0.00,-0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277164
22,0.00,0.00,-0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277203
23,0.00,0.00,-0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277242
24,-0.00,0.01,0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277283
25,-0.00,0.01,0.00,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277324
26,-0.01,-0.02,0.01,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277364
27,-0.01,-0.02,0.01,15.88,9.25,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277404
28,-0.01,-0.02,0.01,15.88,9.25,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277445
29,-0.01,-0.02,0.01,16.19,8.94,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277484
30,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277525
31,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277565
32,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277606
33,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277647
34,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277687
35,-0.01,-0.01,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277730
36,0.01,0.03,-0.01,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277771
37,0.01,0.03,-0.01,16.19,8.94,38.00,9.64,-0.36,-0.24,-0.22,-0.69,-0.18,0.67,277812
38,0.01,0.03,-0.01,16.19,8.94,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277853
39,0.01,0.03,-0.01,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277892
40,-0.01,-0.02,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,277933
41,-0.01,-0.02,0.00,16.19,8.94,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,277974
42,-0.01,-0.02,0.00,16.19,8.94,38.00,9.64,-0.36,-0.32,-0.22,-0.69,-0.18,0.67,278014
43,-0.01,-0.02,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278054
44,-0.01,-0.02,0.00,16.19,8.94,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278094
45,-0.01,-0.02,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278134
46,0.01,0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278176
47,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278217
48,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,278259
49,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,278300
50,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278340
51,0.00,-0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278381
52,0.00,-0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278423
53,0.00,0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278463
54,0.00,0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278504
55,0.00,0.00,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278543
56,-0.00,0.00,-0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278583
57,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278625
58,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,278665
59,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,278706
60,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278748
61,0.00,-0.01,0.00,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278788
62,-0.01,-0.03,0.01,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278829
63,0.01,0.03,-0.01,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278871
64,0.01,0.03,-0.01,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278912
65,0.01,0.03,-0.01,15.25,10.00,38.75,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,278953
66,0.01,0.03,-0.01,15.25,10.00,38.75,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,278993
67,0.01,0.03,-0.01,16.44,7.75,37.63,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279033
68,0.01,0.03,-0.01,16.44,7.75,37.63,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279074
69,-0.01,-0.01,0.00,16.44,7.75,37.63,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279114
70,-0.01,-0.01,0.00,16.44,7.75,37.63,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279154
71,-0.01,-0.01,0.00,16.44,7.75,37.63,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279195
72,-0.01,-0.01,0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279235
73,-0.00,-0.01,0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279276
74,-0.00,-0.01,0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279317
75,-0.00,-0.01,0.00,16.88,9.81,37.19,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279360
76,-0.00,-0.01,0.00,16.88,9.81,37.19,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279401
77,-0.00,-0.01,0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279441
78,-0.02,0.01,0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279482
79,-0.00,0.01,-0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279523
80,-0.00,0.01,-0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279563
81,-0.00,0.01,-0.00,16.88,9.81,37.19,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279604
82,-0.00,0.01,-0.00,16.88,9.81,37.19,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279645
83,-0.00,0.01,-0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279684
84,-0.01,-0.01,0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279726
85,-0.01,-0.01,0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279769
86,-0.01,-0.01,0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,279811
87,-0.01,-0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279853
88,-0.01,-0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279894
89,0.01,-0.00,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279934
90,-0.01,0.03,-0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,279974
91,-0.01,0.03,-0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280017
92,-0.01,0.03,-0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,280059
93,-0.01,0.03,-0.00,16.63,10.19,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,280101
94,-0.01,0.03,-0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280141
95,-0.00,-0.00,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280183
96,-0.01,0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280224
97,-0.01,0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280265
98,-0.01,0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.24,-0.22,-0.69,-0.18,0.67,280306
99,-0.01,0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.24,-0.22,-0.69,-0.18,0.67,280348
100,-0.01,0.01,0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280388
101,0.01,-0.08,0.01,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280429
102,0.00,0.01,-0.00,16.63,10.19,38.00,9.64,-0.36,-0.28,-0.22,-0.69,-0.18,0.67,280470
103,0.00,0.01,-0.00,16.63,10.19,38.00,9.61,-0.39,-0.36,-0.22,-0.69,-0.18,0.67,280512
104,0.00,0.01,-0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,280553
105,0.00,0.01,-0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,280593
106,0.00,0.00,0.00,16.63,10.19,38.00,9.64,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,280633
107,0.00,0.00,0.00,16.63,10.19,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,280674
108,0.01,0.05,-0.01,16.63,10.19,38.00,9.64,-0.39,-0.32,-0.22,-0.69,-0.18,0.67,280714
109,0.01,0.05,-0.01,16.63,10.19,38.00,9.61,-0.39,-0.28,-0.22,-0.69,-0.18,0.67,280754
