,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.48,-0.77,-0.02,11.44,-40.56,-2.56,-1.32,7.83,-0.38,-0.58,0.43,-0.49,0.50,389575
1,-0.48,-0.77,-0.02,11.44,-40.56,-2.56,-2.13,8.60,0.96,-0.58,0.43,-0.49,0.50,389618
2,-0.48,-0.77,-0.02,11.44,-40.56,-2.56,-3.09,8.63,2.50,-0.58,0.43,-0.49,0.50,389658
3,0.50,3.44,-0.79,11.44,-40.56,-2.56,-3.09,8.63,2.50,-0.58,0.43,-0.49,0.50,389700
4,1.20,4.29,-0.46,11.44,-40.56,-2.56,-3.09,8.63,2.50,-0.58,0.43,-0.49,0.50,389741
5,1.20,4.29,-0.46,11.44,-40.56,-2.56,-5.88,13.04,5.91,-0.58,0.43,-0.49,0.50,389782
6,1.20,4.29,-0.46,11.44,-40.56,-2.56,-6.00,13.38,6.02,-0.58,0.43,-0.49,0.50,389824
7,1.20,4.29,-0.46,11.44,-40.56,-2.56,-4.27,13.12,6.40,-0.58,0.43,-0.49,0.50,389863
8,0.46,2.39,0.19,11.44,-40.56,-2.56,-4.27,13.12,6.40,-0.58,0.43,-0.49,0.50,389904
9,0.82,1.91,0.13,11.44,-40.56,-2.56,-4.27,13.12,6.40,-0.58,0.43,-0.49,0.50,389945
10,1.16,1.76,0.47,11.44,-40.56,-2.56,-4.27,13.12,6.40,-0.58,0.43,-0.49,0.50,389985
11,1.16,1.76,0.47,11.44,-40.56,-2.56,0.02,8.29,3.61,-0.58,0.43,-0.49,0.50,390025
12,1.16,1.76,0.47,11.44,-40.56,-2.56,-0.37,8.06,2.80,-0.58,0.43,-0.49,0.50,390064
13,1.16,1.76,0.47,6.06,-42.00,23.19,-0.37,8.06,2.80,-0.58,0.43,-0.49,0.50,390103
14,-0.64,-1.11,0.03,6.06,-42.00,23.19,-0.37,8.06,2.80,-0.58,0.43,-0.49,0.50,390141
15,-0.64,-1.11,0.03,6.06,-42.00,23.19,0.02,7.25,2.46,-0.58,0.43,-0.49,0.50,390181
16,-0.64,-1.11,0.03,6.06,-42.00,23.19,-0.06,7.60,2.69,-0.58,0.43,-0.49,0.50,390223
17,-0.64,-1.11,0.03,6.06,-42.00,23.19,-1.44,10.17,3.64,-0.58,0.43,-0.49,0.50,390262
18,-0.45,-2.45,-0.05,6.06,-42.00,23.19,-1.44,10.17,3.64,-0.58,0.43,-0.49,0.50,390303
19,-0.45,-2.45,-0.05,6.06,-42.00,23.19,-2.93,12.85,5.56,-0.58,0.43,-0.49,0.50,390345
20,-1.20,-3.39,0.68,6.06,-42.00,23.19,-2.93,12.85,5.56,-0.58,0.43,-0.49,0.50,390387
21,-1.20,-3.39,0.68,6.06,-42.00,23.19,-4.04,12.70,4.53,-0.58,0.43,-0.49,0.50,390429
22,-1.20,-3.39,0.68,6.06,-42.00,23.19,-3.13,12.62,5.25,-0.58,0.43,-0.49,0.50,390471
23,-1.20,-3.39,0.68,6.06,-42.00,23.19,-2.21,10.51,4.07,-0.58,0.43,-0.49,0.50,390511
24,-1.11,-2.85,0.99,6.06,-42.00,23.19,-2.21,10.51,4.07,-0.58,0.43,-0.49,0.50,390552
25,-1.11,-2.85,0.99,6.06,-42.00,23.19,-0.71,8.56,2.15,-0.58,0.43,-0.49,0.50,390594
26,-1.46,-0.97,0.57,6.06,-42.00,23.19,-0.71,8.56,2.15,-0.58,0.43,-0.49,0.50,390634
27,-1.46,-0.97,0.57,6.06,-42.00,23.19,-0.52,6.41,0.23,-0.58,0.43,-0.49,0.50,390674
28,-1.46,-0.97,0.57,6.06,-42.00,23.19,0.02,5.99,0.39,-0.58,0.43,-0.49,0.50,390713
29,-1.46,-0.97,0.57,6.06,-42.00,23.19,0.02,5.99,0.39,0.08,-0.45,-0.76,0.46,390753
30,0.46,1.60,-0.02,6.06,-42.00,23.19,0.02,5.99,0.39,0.08,-0.45,-0.76,0.46,390793
31,0.46,1.60,-0.02,6.06,-42.00,23.19,-1.32,8.56,2.73,0.08,-0.45,-0.76,0.46,390832
32,0.46,1.60,-0.02,6.06,-42.00,23.19,-2.09,9.09,3.41,0.08,-0.45,-0.76,0.46,390873
33,0.46,1.60,-0.02,6.06,-42.00,23.19,-2.44,10.43,7.36,0.08,-0.45,-0.76,0.46,390910
34,0.11,3.04,-0.71,6.06,-42.00,23.19,-2.44,10.43,7.36,0.08,-0.45,-0.76,0.46,390951
35,0.41,3.02,0.18,6.06,-42.00,23.19,-2.44,10.43,7.36,0.08,-0.45,-0.76,0.46,390992
36,0.41,3.02,0.18,6.06,-42.00,23.19,-4.62,10.55,8.55,0.08,-0.45,-0.76,0.46,391033
37,0.41,3.02,0.18,6.06,-42.00,23.19,-1.98,9.17,8.39,0.08,-0.45,-0.76,0.46,391073
38,0.41,3.02,0.18,6.06,-42.00,23.19,-1.79,9.17,8.09,0.08,-0.45,-0.76,0.46,391111
39,0.19,1.89,1.23,6.06,-42.00,23.19,-1.79,9.17,8.09,0.08,-0.45,-0.76,0.46,391151
40,0.19,1.89,1.23,6.06,-42.00,23.19,-1.59,7.75,6.29,0.08,-0.45,-0.76,0.46,391192
41,-0.01,0.28,0.58,6.06,-42.00,23.19,-1.59,7.75,6.29,0.08,-0.45,-0.76,0.46,391231
42,-0.01,0.28,0.58,6.06,-42.00,23.19,1.16,7.37,5.06,0.08,-0.45,-0.76,0.46,391271
43,-0.01,0.28,0.58,6.06,-42.00,23.19,1.20,7.64,4.68,0.08,-0.45,-0.76,0.46,391310
44,0.20,0.07,0.17,6.06,-42.00,23.19,1.20,7.64,4.68,0.08,-0.45,-0.76,0.46,391350
45,-0.07,-0.08,0.02,6.06,-42.00,23.19,1.20,7.64,4.68,0.08,-0.45,-0.76,0.46,391389
46,-0.07,-0.08,0.02,6.06,-42.00,23.19,-0.56,9.02,3.26,0.08,-0.45,-0.76,0.46,391429
47,-0.07,-0.08,0.02,6.06,-42.00,23.19,-1.32,9.36,3.34,0.08,-0.45,-0.76,0.46,391472
48,-0.07,-0.08,0.02,6.06,-42.00,23.19,-1.82,9.79,3.15,0.08,-0.45,-0.76,0.46,391511
49,0.23,-0.17,-0.05,6.06,-42.00,23.19,-1.82,9.79,3.15,0.08,-0.45,-0.76,0.46,391552
50,0.23,-0.17,-0.05,6.06,-42.00,23.19,-2.40,9.86,2.61,0.08,-0.45,-0.76,0.46,391591
51,0.23,-0.17,-0.05,6.06,-42.00,23.19,-1.67,9.67,2.38,0.08,-0.45,-0.76,0.46,391632
52,0.23,-0.17,-0.05,6.06,-42.00,23.19,-1.48,9.75,2.57,0.08,-0.45,-0.76,0.46,391672
53,0.23,-0.17,-0.05,6.06,-42.00,23.19,-1.48,9.55,2.46,0.08,-0.45,-0.76,0.46,391711
54,-0.12,0.29,-0.04,6.06,-42.00,23.19,-1.48,9.55,2.46,0.08,-0.45,-0.76,0.46,391752
55,-0.06,0.25,0.03,6.06,-42.00,23.19,-1.48,9.55,2.46,0.08,-0.45,-0.76,0.46,391793
56,-0.06,0.25,0.03,6.06,-42.00,23.19,-1.63,9.32,3.68,0.08,-0.45,-0.76,0.46,391833
57,-0.06,0.25,0.03,6.06,-42.00,23.19,-1.32,9.09,3.38,0.08,-0.45,-0.76,0.46,391873
58,-0.06,0.25,0.03,6.06,-42.00,23.19,-1.25,9.17,3.41,0.08,-0.45,-0.76,0.46,391912
59,-0.10,-0.01,-0.01,6.06,-42.00,23.19,-1.25,9.17,3.41,0.08,-0.45,-0.76,0.46,391952
60,-0.14,0.08,0.06,6.06,-42.00,23.19,-1.25,9.17,3.41,0.08,-0.45,-0.76,0.46,391993
61,-0.14,0.08,0.06,6.06,-42.00,23.19,-0.98,9.32,3.26,0.08,-0.45,-0.76,0.46,392033
62,-0.14,0.08,0.06,6.06,-42.00,23.19,-1.48,9.32,3.49,0.08,-0.45,-0.76,0.46,392073
63,-0.14,0.08,0.06,6.06,-42.00,23.19,-1.52,9.13,3.41,0.08,-0.45,-0.76,0.46,392112
64,0.12,0.01,0.01,6.06,-42.00,23.19,-1.52,9.13,3.41,0.08,-0.45,-0.76,0.46,392152
65,0.12,0.01,0.01,6.06,-42.00,23.19,-1.29,9.25,3.30,0.08,-0.45,-0.76,0.46,392192
66,0.11,-0.05,-0.00,6.06,-42.00,23.19,-1.29,9.25,3.30,0.08,-0.45,-0.76,0.46,392231
67,0.11,-0.05,-0.00,6.06,-42.00,23.19,-1.02,9.59,3.34,0.08,-0.45,-0.76,0.46,392271
68,0.11,-0.05,-0.00,6.06,-42.00,23.19,-0.98,9.44,3.19,0.08,-0.45,-0.76,0.46,392310
69,-0.03,0.01,0.02,6.06,-42.00,23.19,-0.98,9.44,3.19,0.08,-0.45,-0.76,0.46,392351
70,-0.04,-0.03,0.00,6.06,-42.00,23.19,-0.98,9.44,3.19,0.08,-0.45,-0.76,0.46,392391
71,-0.04,-0.03,0.00,6.06,-42.00,23.19,-1.25,9.21,3.41,0.08,-0.45,-0.76,0.46,392431
72,-0.04,-0.03,0.00,6.06,-42.00,23.19,-1.32,9.17,3.41,0.08,-0.45,-0.76,0.46,392473
73,-0.04,-0.03,0.00,6.06,-42.00,23.19,-0.94,9.13,3.30,0.08,-0.45,-0.76,0.46,392512
74,-0.04,-0.03,0.00,5.19,-47.44,9.13,-0.94,9.13,3.30,0.08,-0.45,-0.76,0.46,392552
75,-0.04,-0.03,0.00,5.19,-47.44,9.13,-1.48,9.52,3.03,0.08,-0.45,-0.76,0.46,392591
76,-0.04,-0.03,0.00,5.19,-47.44,9.13,-1.48,9.67,3.15,0.08,-0.45,-0.76,0.46,392632
77,-0.04,-0.03,0.00,5.19,-47.44,9.13,-0.98,9.48,3.38,0.08,-0.45,-0.76,0.46,392672
78,-0.04,-0.03,0.00,5.19,-47.44,9.13,-0.83,9.40,3.38,0.08,-0.45,-0.76,0.46,392710
79,-0.10,0.03,0.03,5.19,-47.44,9.13,-0.83,9.40,3.38,0.08,-0.45,-0.76,0.46,392751
80,-0.06,0.02,0.05,5.19,-47.44,9.13,-0.83,9.40,3.38,0.08,-0.45,-0.76,0.46,392791
81,-0.06,0.02,0.05,5.19,-47.44,9.13,-1.09,9.02,3.84,0.08,-0.45,-0.76,0.46,392830
82,-0.06,0.02,0.05,5.19,-47.44,9.13,-1.09,8.98,3.80,0.08,-0.45,-0.76,0.46,392870
83,-0.06,0.02,0.05,5.19,-47.44,9.13,-1.17,9.05,3.64,0.08,-0.45,-0.76,0.46,392908
84,0.04,-0.05,0.00,5.19,-47.44,9.13,-1.17,9.05,3.64,0.08,-0.45,-0.76,0.46,392948
85,0.00,-0.07,-0.01,5.19,-47.44,9.13,-1.17,9.05,3.64,0.08,-0.45,-0.76,0.46,392988
86,0.00,-0.07,-0.01,5.19,-47.44,9.13,-1.06,9.32,3.34,0.08,-0.45,-0.76,0.46,393028
87,0.00,-0.07,-0.01,5.19,-47.44,9.13,-1.13,9.40,3.45,0.08,-0.45,-0.76,0.46,393070
88,0.00,-0.07,-0.01,5.19,-47.44,9.13,-1.06,9.36,3.57,0.08,-0.45,-0.76,0.46,393108
89,-0.08,-0.00,0.01,5.19,-47.44,9.13,-1.06,9.36,3.57,0.08,-0.45,-0.76,0.46,393149
90,-0.08,-0.00,0.01,5.19,-47.44,9.13,-1.09,9.17,3.57,0.08,-0.45,-0.76,0.46,393190
91,-0.20,-0.01,-0.00,5.19,-47.44,9.13,-1.09,9.17,3.57,0.08,-0.45,-0.76,0.46,393230
