,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,-0.00,-25.00,24.19,9.81,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1061688
1,0.00,0.00,-0.00,-25.00,24.19,9.81,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1061727
2,0.00,0.00,0.00,-25.00,24.19,9.81,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1061768
3,0.00,0.00,0.00,-25.00,24.19,9.81,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1061808
4,0.00,0.00,0.00,-25.00,24.19,9.81,-0.12,0.50,9.74,0.04,-0.01,-0.04,1.00,1061848
5,0.00,0.00,0.00,-25.00,24.19,9.81,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1061889
6,0.00,0.00,0.00,-25.00,24.19,9.81,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1061927
7,0.00,0.00,0.00,-25.38,24.19,9.06,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1061966
8,0.00,0.00,-0.00,-25.38,24.19,9.06,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1062006
9,0.00,0.00,-0.00,-25.38,24.19,9.06,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062046
10,0.00,0.00,-0.00,-25.38,24.19,9.06,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062087
11,0.00,0.00,-0.00,-25.38,24.19,9.06,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062126
12,-0.00,0.00,0.00,-25.38,24.19,9.06,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062167
13,-0.00,0.00,0.00,-25.38,24.19,9.06,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062208
14,-0.00,0.00,0.00,-25.38,24.19,9.06,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062248
15,-0.00,0.00,0.00,-25.38,24.19,9.06,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062289
16,-0.00,0.00,0.00,-25.38,24.19,9.06,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1062329
17,-0.00,0.00,0.00,-25.25,25.44,9.44,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1062368
18,0.00,0.00,-0.00,-25.25,25.44,9.44,-0.12,0.54,9.70,0.04,-0.01,-0.04,1.00,1062408
19,0.00,0.00,-0.00,-25.25,25.44,9.44,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1062448
20,0.00,0.00,-0.00,-25.25,25.44,9.44,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062488
21,0.00,0.00,-0.00,-25.25,25.44,9.44,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062528
22,0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062567
23,-0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062607
24,-0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062649
25,-0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062689
26,-0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.66,0.04,-0.01,-0.04,1.00,1062731
27,-0.00,0.00,-0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062771
28,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062812
29,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062853
30,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062894
31,0.00,0.00,0.00,-25.00,24.19,9.44,-0.08,0.50,9.70,0.04,-0.01,-0.04,1.00,1062935
32,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1062973
33,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063015
34,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063055
35,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063096
36,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063136
37,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063175
38,0.00,0.00,0.00,-25.00,24.19,9.44,-0.12,0.50,9.70,0.04,-0.01,-0.04,1.00,1063215
