,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.16,0.10,-0.30,9.56,-10.69,1.88,7.13,-4.90,-1.48,0.17,0.14,-0.31,0.92,256993
1,-0.07,-0.37,-0.41,9.56,-10.69,1.88,7.13,-4.90,-1.48,0.17,0.14,-0.31,0.92,257033
2,-0.07,-0.37,-0.41,9.56,-10.69,1.88,8.43,-5.21,-2.02,0.17,0.14,-0.31,0.92,257073
3,-0.07,-0.37,-0.41,9.56,-10.69,1.88,8.28,-5.13,-1.98,0.17,0.14,-0.31,0.92,257115
4,-0.07,-0.37,-0.41,9.56,-10.69,1.88,7.74,-4.67,-1.79,0.17,0.14,-0.31,0.92,257154
5,-0.53,-0.51,-0.52,9.56,-10.69,1.88,7.74,-4.67,-1.79,0.17,0.14,-0.31,0.92,257193
6,-0.53,-0.51,-0.52,9.56,-10.69,1.88,7.59,-3.87,-2.66,0.17,0.14,-0.31,0.92,257234
7,-0.53,0.12,-0.23,9.56,-10.69,1.88,7.59,-3.87,-2.66,0.17,0.14,-0.31,0.92,257274
8,-0.53,0.12,-0.23,9.56,-10.69,1.88,8.77,-3.79,-4.01,0.17,0.14,-0.31,0.92,257315
9,-0.53,0.12,-0.23,9.56,-10.69,1.88,8.62,-3.95,-3.36,0.17,0.14,-0.31,0.92,257353
10,0.15,0.36,0.09,9.56,-10.69,1.88,8.62,-3.95,-3.36,0.17,0.14,-0.31,0.92,257394
11,0.17,0.22,-0.33,9.56,-10.69,1.88,8.62,-3.95,-3.36,0.17,0.14,-0.31,0.92,257433
12,0.17,0.22,-0.33,9.56,-10.69,1.88,9.04,-4.06,-1.79,0.17,0.14,-0.31,0.92,257472
13,0.17,0.22,-0.33,9.56,-10.69,1.88,8.93,-3.87,-1.63,0.17,0.14,-0.31,0.92,257512
14,0.17,0.22,-0.33,9.56,-10.69,1.88,8.89,-3.87,-1.94,0.17,0.14,-0.31,0.92,257550
15,-0.37,0.06,-0.38,9.56,-10.69,1.88,8.89,-3.87,-1.94,0.17,0.14,-0.31,0.92,257590
16,-0.53,0.51,0.03,9.56,-10.69,1.88,8.89,-3.87,-1.94,0.17,0.14,-0.31,0.92,257630
17,-0.53,0.51,0.03,9.56,-10.69,1.88,8.77,-2.95,-3.36,0.17,0.14,-0.31,0.92,257671
18,-0.53,0.51,0.03,9.56,-10.69,1.88,8.93,-3.02,-2.09,0.17,0.14,-0.31,0.92,257711
19,-0.53,0.51,0.03,9.56,-10.69,1.88,9.35,-3.25,-1.98,0.17,0.14,-0.31,0.92,257748
20,-0.20,0.07,-0.04,9.56,-10.69,1.88,9.35,-3.25,-1.98,0.17,0.14,-0.31,0.92,257787
21,-0.20,0.07,-0.04,9.56,-10.69,1.88,9.20,-2.95,-2.25,0.17,0.14,-0.31,0.92,257828
22,-0.32,-0.09,-0.02,9.56,-10.69,1.88,9.20,-2.95,-2.25,0.17,0.14,-0.31,0.92,257868
23,-0.32,-0.09,-0.02,9.56,-10.69,1.88,8.54,-2.87,-2.51,0.17,0.14,-0.31,0.92,257909
24,-0.32,-0.09,-0.02,9.56,-10.69,1.88,8.28,-2.76,-2.51,0.17,0.14,-0.31,0.92,257949
25,-0.65,-0.82,-0.17,9.56,-10.69,1.88,8.28,-2.76,-2.51,0.17,0.14,-0.31,0.92,257990
26,-0.41,-0.69,-0.05,9.56,-10.69,1.88,8.28,-2.76,-2.51,0.17,0.14,-0.31,0.92,258031
27,-0.41,-0.69,-0.05,9.56,-10.69,1.88,8.89,-3.02,-3.16,0.17,0.14,-0.31,0.92,258072
28,-0.41,-0.69,-0.05,9.56,-10.69,1.88,9.12,-2.87,-2.74,0.17,0.14,-0.31,0.92,258113
29,-0.41,-0.69,-0.05,9.56,-10.69,1.88,8.05,-2.60,-3.16,0.17,0.14,-0.31,0.92,258152
30,-1.19,-1.16,-0.45,9.56,-10.69,1.88,8.05,-2.60,-3.16,0.17,0.14,-0.31,0.92,258193
