,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-1.23,-0.63,-3.42,6.38,-2.94,22.31,9.11,7.73,0.34,-0.53,-0.00,0.76,0.39,708480
1,0.44,-1.21,-2.71,6.38,-2.94,22.31,9.11,7.73,0.34,-0.53,-0.00,0.76,0.39,708519
2,0.44,-1.21,-2.71,6.38,-2.94,22.31,10.98,7.11,0.38,-0.53,-0.00,0.76,0.39,708559
3,0.44,-1.21,-2.71,6.38,-2.94,22.31,5.78,7.73,-0.51,-0.53,-0.00,0.76,0.39,708600
4,0.44,-1.21,-2.71,6.38,-2.94,22.31,5.55,8.26,-3.95,-0.53,-0.00,0.76,0.39,708638
5,-1.79,-1.06,-3.66,6.38,-2.94,22.31,5.55,8.26,-3.95,-0.53,-0.00,0.76,0.39,708679
6,-1.79,-1.06,-3.66,6.38,-2.94,22.31,11.52,8.30,-4.64,-0.53,-0.00,0.76,0.39,708721
7,0.84,0.36,-0.16,6.38,-2.94,22.31,11.52,8.30,-4.64,-0.53,-0.00,0.76,0.39,708761
8,0.84,0.36,-0.16,6.38,-2.94,22.31,12.63,9.87,-1.77,-0.53,-0.00,0.76,0.39,708801
9,0.84,0.36,-0.16,6.38,-2.94,22.31,11.29,10.45,-3.50,-0.53,-0.00,0.76,0.39,708840
10,0.70,1.82,3.23,6.38,-2.94,22.31,11.29,10.45,-3.50,-0.53,-0.00,0.76,0.39,708881
11,0.26,1.26,2.65,6.38,-2.94,22.31,11.29,10.45,-3.50,-0.53,-0.00,0.76,0.39,708921
12,0.26,1.26,2.65,6.38,-2.94,22.31,7.35,10.48,-2.19,-0.53,-0.00,0.76,0.39,708961
13,0.26,1.26,2.65,6.38,-2.94,22.31,6.50,10.29,-1.54,-0.53,-0.00,0.76,0.39,709000
14,0.26,1.26,2.65,6.38,-2.94,22.31,3.63,9.75,-0.16,-0.53,-0.00,0.76,0.39,709038
15,-0.13,1.78,1.75,6.38,-2.94,22.31,3.63,9.75,-0.16,-0.53,-0.00,0.76,0.39,709078
16,-0.13,1.78,1.75,6.38,-2.94,22.31,0.38,7.15,-1.16,-0.53,-0.00,0.76,0.39,709117
17,-0.13,1.78,1.75,6.38,-2.94,22.31,-0.12,7.38,0.14,-0.53,-0.00,0.76,0.39,709158
18,-0.13,1.78,1.75,6.38,-2.94,22.31,0.30,7.76,-0.09,-0.53,-0.00,0.76,0.39,709198
19,-0.13,1.78,1.75,6.38,-2.94,22.31,1.87,7.88,-2.84,-0.53,-0.00,0.76,0.39,709236
20,0.59,-0.58,-1.96,6.38,-2.94,22.31,1.87,7.88,-2.84,-0.53,-0.00,0.76,0.39,709276
21,0.59,-0.58,-1.96,6.38,-2.94,22.31,5.01,9.83,-2.16,-0.53,-0.00,0.76,0.39,709317
22,-0.81,-2.05,-1.19,6.38,-2.94,22.31,5.01,9.83,-2.16,-0.53,-0.00,0.76,0.39,709356
23,-0.81,-2.05,-1.19,6.38,-2.94,22.31,3.21,10.94,-3.42,-0.53,-0.00,0.76,0.39,709398
24,-0.81,-2.05,-1.19,6.38,-2.94,22.31,3.44,11.55,-4.38,-0.53,-0.00,0.76,0.39,709437
25,0.29,-1.82,-3.18,6.38,-2.94,22.31,3.44,11.55,-4.38,-0.53,-0.00,0.76,0.39,709479
26,-0.61,-1.05,-2.66,6.38,-2.94,22.31,3.44,11.55,-4.38,-0.53,-0.00,0.76,0.39,709520
27,-0.61,-1.05,-2.66,6.38,-2.94,22.31,6.12,12.29,-2.73,-0.53,-0.00,0.76,0.39,709561
28,-0.61,-1.05,-2.66,6.38,-2.94,22.31,6.70,10.68,-4.18,-0.53,-0.00,0.76,0.39,709602
29,-0.61,-1.05,-2.66,6.38,-2.94,22.31,5.89,10.91,-5.83,-0.53,-0.00,0.76,0.39,709642
30,-0.76,-1.72,-1.54,6.38,-2.94,22.31,5.89,10.91,-5.83,-0.53,-0.00,0.76,0.39,709682
31,-0.76,-1.72,-1.54,6.38,-2.94,22.31,4.02,9.83,-2.04,-0.53,-0.00,0.76,0.39,709724
32,-0.54,-0.72,-0.53,6.38,-2.94,22.31,4.02,9.83,-2.04,-0.53,-0.00,0.76,0.39,709765
33,-0.54,-0.72,-0.53,6.38,-2.94,22.31,4.63,10.14,-4.38,-0.53,-0.00,0.76,0.39,709804
34,-0.54,-0.72,-0.53,6.38,-2.94,22.31,4.09,10.52,-2.31,-0.53,-0.00,0.76,0.39,709847
35,-0.54,-0.72,-0.53,6.38,-2.94,22.31,4.47,10.75,-2.61,-0.53,-0.00,0.76,0.39,709886
36,0.38,1.37,1.16,6.38,-2.94,22.31,4.47,10.75,-2.61,-0.53,-0.00,0.76,0.39,709927
37,0.38,1.37,1.16,6.38,-2.94,22.31,4.82,11.25,-2.12,-0.53,-0.00,0.76,0.39,709968
38,0.13,2.78,2.04,6.38,-2.94,22.31,4.82,11.25,-2.12,-0.53,-0.00,0.76,0.39,710008
39,0.13,2.78,2.04,6.38,-2.94,22.31,7.54,11.90,-2.73,-0.53,-0.00,0.76,0.39,710048
