,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,3.08,-0.82,0.30,-11.00,-9.81,15.50,-2.88,-7.45,-6.14,-0.33,-0.14,0.12,0.93,490943
1,3.08,-0.82,0.30,-11.00,-9.81,15.50,-2.73,-5.41,-3.42,-0.33,-0.14,0.12,0.93,490984
2,3.08,-0.82,0.30,-11.00,-9.81,15.50,-5.18,-2.85,-1.96,-0.33,-0.14,0.12,0.93,491026
3,3.08,-0.82,0.30,-11.00,-9.81,15.50,-3.53,-2.39,3.55,-0.33,-0.14,0.12,0.93,491066
4,2.43,-3.86,-0.66,-11.00,-9.81,15.50,-3.53,-2.39,3.55,-0.33,-0.14,0.12,0.93,491107
5,2.43,-3.86,-0.66,-11.00,-9.81,15.50,0.41,-2.70,9.03,-0.33,-0.14,0.12,0.93,491149
6,1.83,-3.86,-2.04,-11.00,-9.81,15.50,0.41,-2.70,9.03,-0.33,-0.14,0.12,0.93,491189
7,1.83,-3.86,-2.04,-11.00,-9.81,15.50,1.71,2.55,10.87,-0.33,-0.14,0.12,0.93,491230
8,1.83,-3.86,-2.04,-11.00,-9.81,15.50,8.04,4.32,15.66,-0.33,-0.14,0.12,0.93,491271
9,1.83,-3.86,-2.04,2.56,1.94,17.75,8.04,4.32,15.66,-0.33,-0.14,0.12,0.93,491312
10,-0.74,-1.09,-4.23,2.56,1.94,17.75,8.04,4.32,15.66,-0.33,-0.14,0.12,0.93,491351
11,-0.74,-1.09,-4.23,2.56,1.94,17.75,16.04,-0.47,11.21,-0.33,-0.14,0.12,0.93,491392
12,-0.74,-1.09,-4.23,2.56,1.94,17.75,11.79,-0.24,8.38,-0.33,-0.14,0.12,0.93,491435
13,-0.74,-1.09,-4.23,2.56,1.94,17.75,14.01,-1.39,5.89,-0.33,-0.14,0.12,0.93,491475
14,-0.74,-1.09,-4.23,2.56,1.94,17.75,11.98,-1.24,7.12,-0.33,-0.14,0.12,0.93,491514
15,-3.85,0.12,2.18,2.56,1.94,17.75,11.98,-1.24,7.12,-0.33,-0.14,0.12,0.93,491555
16,-3.96,1.61,3.06,2.56,1.94,17.75,11.98,-1.24,7.12,-0.33,-0.14,0.12,0.93,491595
17,-3.96,1.61,3.06,2.56,1.94,17.75,6.23,-2.58,3.52,-0.33,-0.14,0.12,0.93,491634
18,-3.96,1.61,3.06,2.56,1.94,17.75,5.28,-3.61,0.91,-0.33,-0.14,0.12,0.93,491674
19,-3.96,1.61,3.06,2.56,1.94,17.75,1.14,-4.57,-4.26,-0.33,-0.14,0.12,0.93,491712
20,-2.43,-0.61,2.20,2.56,1.94,17.75,1.14,-4.57,-4.26,-0.33,-0.14,0.12,0.93,491752
21,-0.47,-1.51,1.79,2.56,1.94,17.75,1.14,-4.57,-4.26,-0.33,-0.14,0.12,0.93,491792
22,-0.47,-1.51,1.79,2.56,1.94,17.75,-0.43,-7.83,-6.91,-0.33,-0.14,0.12,0.93,491833
23,-0.47,-1.51,1.79,2.56,1.94,17.75,-2.54,-7.41,-6.83,-0.33,-0.14,0.12,0.93,491874
24,-0.47,-1.51,1.79,2.56,1.94,17.75,-2.54,-6.11,-5.56,-0.33,-0.14,0.12,0.93,491913
25,4.36,-2.31,0.89,2.56,1.94,17.75,-2.54,-6.11,-5.56,-0.33,-0.14,0.12,0.93,491954
26,4.36,-2.31,0.89,2.56,1.94,17.75,-2.23,-3.16,1.02,-0.33,-0.14,0.12,0.93,491996
27,4.05,-2.20,-0.54,2.56,1.94,17.75,-2.23,-3.16,1.02,-0.33,-0.14,0.12,0.93,492036
28,4.05,-2.20,-0.54,2.56,1.94,17.75,-0.77,-2.70,12.25,-0.33,-0.14,0.12,0.93,492076
29,4.05,-2.20,-0.54,2.56,1.94,17.75,0.18,-3.00,8.80,-0.33,-0.14,0.12,0.93,492115
30,1.41,-2.60,-2.34,2.56,1.94,17.75,0.18,-3.00,8.80,-0.33,-0.14,0.12,0.93,492154
31,1.56,-3.31,-1.38,2.56,1.94,17.75,0.18,-3.00,8.80,-0.33,-0.14,0.12,0.93,492194
32,1.56,-3.31,-1.38,2.56,1.94,17.75,4.13,-1.62,10.68,-0.33,-0.14,0.12,0.93,492234
33,1.56,-3.31,-1.38,2.56,1.94,17.75,7.50,-1.85,6.20,-0.33,-0.14,0.12,0.93,492275
34,1.56,-3.31,-1.38,2.56,1.94,17.75,14.09,-0.89,13.25,-0.33,-0.14,0.12,0.93,492313
35,-1.15,0.66,-0.77,2.56,1.94,17.75,14.09,-0.89,13.25,-0.33,-0.14,0.12,0.93,492354
36,-1.15,0.66,-0.77,2.56,1.94,17.75,9.15,0.41,8.38,-0.33,-0.14,0.12,0.93,492395
37,-1.15,0.66,-0.77,2.56,1.94,17.75,12.06,-1.32,6.31,-0.33,-0.14,0.12,0.93,492435
38,-1.15,0.66,-0.77,2.56,1.94,17.75,11.52,-1.58,7.38,-0.33,-0.14,0.12,0.93,492476
39,-1.15,0.66,-0.77,2.56,1.94,17.75,12.21,-1.43,8.15,-0.33,-0.14,0.12,0.93,492514
40,-4.13,1.50,1.65,2.56,1.94,17.75,12.21,-1.43,8.15,-0.33,-0.14,0.12,0.93,492555
41,-5.71,1.03,3.22,2.56,1.94,17.75,12.21,-1.43,8.15,-0.33,-0.14,0.12,0.93,492595
42,-5.71,1.03,3.22,2.56,1.94,17.75,9.03,-2.81,-1.20,-0.33,-0.14,0.12,0.93,492635
43,-5.71,1.03,3.22,2.56,1.94,17.75,6.08,-3.80,-4.53,-0.33,-0.14,0.12,0.93,492675
44,-5.71,1.03,3.22,2.56,1.94,17.75,0.61,-5.22,-7.55,-0.33,-0.14,0.12,0.93,492713
45,-1.07,-0.23,2.41,2.56,1.94,17.75,0.61,-5.22,-7.55,-0.33,-0.14,0.12,0.93,492753
46,-0.54,0.03,3.37,2.56,1.94,17.75,0.61,-5.22,-7.55,-0.33,-0.14,0.12,0.93,492793
47,-0.54,0.03,3.37,2.56,1.94,17.75,0.76,-6.98,-4.72,-0.33,-0.14,0.12,0.93,492834
48,-0.54,0.03,3.37,2.56,1.94,17.75,-4.03,-5.22,-7.71,-0.33,-0.14,0.12,0.93,492874
49,-0.54,0.03,3.37,2.56,1.94,17.75,-6.86,-3.38,-5.53,-0.33,-0.14,0.12,0.93,492912
50,2.14,-3.57,2.51,2.56,1.94,17.75,-6.86,-3.38,-5.53,-0.33,-0.14,0.12,0.93,492952
51,2.14,-3.57,2.51,2.56,1.94,17.75,-11.42,-1.16,-3.50,-0.33,-0.14,0.12,0.93,492994
52,4.22,-5.59,-1.43,2.56,1.94,17.75,-11.42,-1.16,-3.50,-0.33,-0.14,0.12,0.93,493035
