,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,2.02,3.32,1.93,11.88,-1.00,11.63,4.75,6.35,2.20,0.30,-0.46,-0.40,0.73,1165518
1,2.02,3.32,1.93,11.88,-1.00,11.63,7.01,8.57,4.85,0.30,-0.46,-0.40,0.73,1165559
2,2.02,3.32,1.93,11.88,-1.00,11.63,7.01,11.98,0.52,0.30,-0.46,-0.40,0.73,1165599
3,2.02,3.32,1.93,11.88,-1.00,11.63,8.81,12.21,-0.29,0.30,-0.46,-0.40,0.73,1165638
4,0.19,1.21,3.66,11.88,-1.00,11.63,8.81,12.21,-0.29,0.30,-0.46,-0.40,0.73,1165679
5,0.19,1.21,3.66,11.88,-1.00,11.63,6.44,14.55,1.52,0.30,-0.46,-0.40,0.73,1165721
6,-0.49,0.39,3.85,11.88,-1.00,11.63,6.44,14.55,1.52,0.30,-0.46,-0.40,0.73,1165761
7,-0.49,0.39,3.85,11.88,-1.00,11.63,4.48,13.70,2.78,0.30,-0.46,-0.40,0.73,1165802
8,-0.49,0.39,3.85,11.88,-1.00,11.63,4.29,13.20,1.63,0.30,-0.46,-0.40,0.73,1165841
9,-0.32,0.78,2.71,11.88,-1.00,11.63,4.29,13.20,1.63,0.30,-0.46,-0.40,0.73,1165882
10,-0.35,0.71,2.08,11.88,-1.00,11.63,4.29,13.20,1.63,0.30,-0.46,-0.40,0.73,1165922
11,-0.35,0.71,2.08,11.88,-1.00,11.63,4.45,8.53,3.74,0.30,-0.46,-0.40,0.73,1165962
12,-0.35,0.71,2.08,11.88,-1.00,11.63,2.68,8.26,3.93,0.30,-0.46,-0.40,0.73,1166002
13,-0.35,0.71,2.08,11.88,-1.00,11.63,3.33,7.07,3.93,0.30,-0.46,-0.40,0.73,1166042
14,-0.35,0.71,2.08,-1.00,-34.13,14.00,3.33,7.07,3.93,0.30,-0.46,-0.40,0.73,1166081
15,-0.35,0.71,2.08,-1.00,-34.13,14.00,2.68,6.84,1.97,0.30,-0.46,-0.40,0.73,1166120
16,-0.35,0.71,2.08,-1.00,-34.13,14.00,2.80,6.39,2.24,0.30,-0.46,-0.40,0.73,1166161
17,-0.35,0.71,2.08,-1.00,-34.13,14.00,3.48,7.15,2.24,0.30,-0.46,-0.40,0.73,1166202
18,-0.35,0.71,2.08,-1.00,-34.13,14.00,4.67,7.00,3.36,0.30,-0.46,-0.40,0.73,1166242
19,-0.35,0.71,2.08,3.56,-30.50,15.81,4.67,7.00,3.36,0.30,-0.46,-0.40,0.73,1166282
20,0.88,-0.73,-1.90,3.56,-30.50,15.81,4.67,7.00,3.36,0.30,-0.46,-0.40,0.73,1166321
21,0.88,-0.73,-1.90,3.56,-30.50,15.81,5.52,8.99,5.12,0.30,-0.46,-0.40,0.73,1166361
22,0.88,-0.73,-1.90,3.56,-30.50,15.81,5.13,10.48,3.55,0.30,-0.46,-0.40,0.73,1166401
23,0.88,-0.73,-1.90,3.56,-30.50,15.81,6.59,11.14,2.20,0.30,-0.46,-0.40,0.73,1166441
24,-0.18,-0.80,-2.75,3.56,-30.50,15.81,6.59,11.14,2.20,0.30,-0.46,-0.40,0.73,1166482
25,0.02,-1.07,-2.91,3.56,-30.50,15.81,6.59,11.14,2.20,0.30,-0.46,-0.40,0.73,1166524
26,0.02,-1.07,-2.91,3.56,-30.50,15.81,6.05,11.75,2.39,0.30,-0.46,-0.40,0.73,1166567
27,0.02,-1.07,-2.91,3.56,-30.50,15.81,7.20,10.68,1.90,0.30,-0.46,-0.40,0.73,1166607
28,0.02,-1.07,-2.91,3.56,-30.50,15.81,4.98,11.02,1.48,0.30,-0.46,-0.40,0.73,1166649
