,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.09,1.88,-0.51,11.81,-40.06,-4.94,-6.46,10.59,9.66,-0.58,0.43,-0.49,0.50,379217
1,-0.09,1.88,-0.51,14.75,-39.81,-1.88,-6.46,10.59,9.66,-0.58,0.43,-0.49,0.50,379258
2,-0.09,1.88,-0.51,14.75,-39.81,-1.88,-9.60,11.66,11.77,-0.58,0.43,-0.49,0.50,379300
3,-0.07,2.93,1.13,14.75,-39.81,-1.88,-9.60,11.66,11.77,-0.58,0.43,-0.49,0.50,379343
4,-0.07,2.93,1.13,14.75,-39.81,-1.88,-3.51,7.03,9.85,-0.58,0.43,-0.49,0.50,379384
5,-0.07,2.93,1.13,14.75,-39.81,-1.88,-2.32,6.26,8.09,-0.58,0.43,-0.49,0.50,379425
6,-0.07,2.93,1.13,14.75,-39.81,-1.88,-2.25,6.41,7.21,-0.58,0.43,-0.49,0.50,379464
7,1.75,1.69,1.12,14.75,-39.81,-1.88,-2.25,6.41,7.21,-0.58,0.43,-0.49,0.50,379506
8,1.75,1.69,1.12,14.75,-39.81,-1.88,-0.64,6.57,5.29,-0.58,0.43,-0.49,0.50,379545
9,1.75,1.69,1.12,14.75,-39.81,-1.88,0.21,6.14,5.06,-0.58,0.43,-0.49,0.50,379586
10,1.75,1.69,1.12,14.75,-39.81,-1.88,1.43,5.38,4.03,-0.58,0.43,-0.49,0.50,379625
11,1.75,1.69,1.12,14.75,-39.81,-1.88,-0.10,6.26,4.87,-0.58,0.43,-0.49,0.50,379663
12,-0.99,-2.04,-1.03,14.75,-39.81,-1.88,-0.10,6.26,4.87,-0.58,0.43,-0.49,0.50,379705
13,-0.42,-2.73,-1.29,14.75,-39.81,-1.88,-0.10,6.26,4.87,-0.58,0.43,-0.49,0.50,379747
14,-0.42,-2.73,-1.29,14.75,-39.81,-1.88,-6.42,10.89,8.66,-0.58,0.43,-0.49,0.50,379788
15,-0.42,-2.73,-1.29,14.75,-39.81,-1.88,-6.50,11.36,7.44,-0.58,0.43,-0.49,0.50,379830
16,-0.42,-2.73,-1.29,14.75,-39.81,-1.88,-8.11,12.85,9.28,-0.58,0.43,-0.49,0.50,379873
17,-0.42,-2.73,-1.29,14.75,-39.81,-1.88,-6.69,11.85,7.52,-0.58,0.43,-0.49,0.50,379914
18,-0.48,-4.20,0.52,14.75,-39.81,-1.88,-6.69,11.85,7.52,-0.58,0.43,-0.49,0.50,379957
19,-0.06,-3.17,0.74,14.75,-39.81,-1.88,-6.69,11.85,7.52,-0.58,0.43,-0.49,0.50,379998
20,-0.06,-3.17,0.74,14.75,-39.81,-1.88,-2.51,6.95,3.53,-0.58,0.43,-0.49,0.50,380039
21,-0.06,-3.17,0.74,14.75,-39.81,-1.88,-1.06,6.07,2.19,-0.58,0.43,-0.49,0.50,380081
22,-0.06,-3.17,0.74,14.75,-39.81,-1.88,-1.55,5.07,1.77,-0.58,0.43,-0.49,0.50,380122
23,-0.06,-3.17,0.74,14.75,-39.81,-1.88,-1.82,4.30,1.08,-0.58,0.43,-0.49,0.50,380162
24,-1.12,0.99,-0.27,14.75,-39.81,-1.88,-1.82,4.30,1.08,-0.58,0.43,-0.49,0.50,380203
