,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.02,-0.03,-0.01,-9.31,-21.88,-11.44,9.49,-1.01,1.06,-0.53,-0.32,0.59,0.51,445852
1,0.02,-0.03,-0.01,-9.31,-21.88,-11.44,9.53,-0.97,0.95,-0.53,-0.32,0.59,0.51,445894
2,0.02,-0.03,-0.01,-9.31,-21.88,-11.44,9.53,-1.01,1.02,-0.53,-0.32,0.59,0.51,445934
3,-0.02,0.01,0.01,-9.31,-21.88,-11.44,9.53,-1.01,1.02,-0.53,-0.32,0.59,0.51,445975
4,0.03,-0.05,-0.01,-9.31,-21.88,-11.44,9.53,-1.01,1.02,-0.53,-0.32,0.59,0.51,446016
5,0.03,-0.05,-0.01,-9.31,-21.88,-11.44,9.57,-0.97,0.95,-0.53,-0.32,0.59,0.51,446058
6,0.03,-0.05,-0.01,-9.31,-21.88,-11.44,9.53,-1.01,0.99,-0.53,-0.32,0.59,0.51,446102
7,0.03,-0.05,-0.01,-9.31,-21.88,-11.44,9.53,-0.97,0.87,-0.53,-0.32,0.59,0.51,446143
8,0.03,-0.05,-0.01,-9.31,-21.88,-11.44,9.61,-0.89,0.76,-0.53,-0.32,0.59,0.51,446183
9,0.03,-0.03,0.02,-9.31,-21.88,-11.44,9.61,-0.89,0.76,-0.53,-0.32,0.59,0.51,446224
10,-0.03,0.02,0.01,-9.31,-21.88,-11.44,9.61,-0.89,0.76,-0.53,-0.32,0.59,0.51,446265
11,-0.03,0.02,0.01,-9.31,-21.88,-11.44,9.45,-0.93,0.87,-0.53,-0.32,0.59,0.51,446305
12,-0.03,0.02,0.01,-9.31,-21.88,-11.44,9.57,-0.93,0.95,-0.53,-0.32,0.59,0.51,446346
13,-0.03,0.02,0.01,-9.31,-21.88,-11.44,9.53,-0.97,0.87,-0.53,-0.32,0.59,0.51,446387
14,-0.03,0.02,0.01,-9.31,-21.88,-11.44,9.45,-0.93,0.91,-0.53,-0.32,0.59,0.51,446427
15,-0.02,-0.03,-0.02,-9.31,-21.88,-11.44,9.45,-0.93,0.91,-0.53,-0.32,0.59,0.51,446470
16,-0.02,-0.01,0.01,-9.31,-21.88,-11.44,9.45,-0.93,0.91,-0.53,-0.32,0.59,0.51,446512
17,-0.02,-0.01,0.01,-9.31,-21.88,-11.44,9.49,-0.93,0.83,-0.53,-0.32,0.59,0.51,446554
18,-0.02,-0.01,0.01,-9.31,-21.88,-11.44,9.57,-0.93,0.80,-0.53,-0.32,0.59,0.51,446596
19,-0.02,-0.01,0.01,-9.31,-21.88,-11.44,9.57,-0.93,1.02,-0.53,-0.32,0.59,0.51,446637
