,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.96,0.91,-0.30,-20.88,-9.06,8.19,-3.60,-2.83,5.84,-0.34,-0.22,0.41,0.82,53382
1,0.96,0.91,-0.30,-20.88,-9.06,8.19,-4.59,-3.68,5.00,-0.34,-0.22,0.41,0.82,53421
2,0.48,0.02,1.63,-20.88,-9.06,8.19,-4.59,-3.68,5.00,-0.34,-0.22,0.41,0.82,53462
3,0.85,-0.07,2.12,-20.88,-9.06,8.19,-4.59,-3.68,5.00,-0.34,-0.22,0.41,0.82,53500
4,0.85,-0.07,2.12,-20.88,-9.06,8.19,-6.24,1.61,3.85,-0.34,-0.22,0.41,0.82,53540
5,0.85,-0.07,2.12,-20.88,-9.06,8.19,-7.05,0.65,4.38,-0.34,-0.22,0.41,0.82,53580
6,0.85,-0.07,2.12,-20.88,-9.06,8.19,-7.54,1.34,4.00,-0.34,-0.22,0.41,0.82,53618
7,1.70,1.10,1.48,-20.88,-9.06,8.19,-7.54,1.34,4.00,-0.34,-0.22,0.41,0.82,53657
8,1.70,1.10,1.48,-20.88,-9.06,8.19,-8.62,2.91,4.73,-0.34,-0.22,0.41,0.82,53698
9,1.60,1.45,1.31,-20.88,-9.06,8.19,-8.62,2.91,4.73,-0.34,-0.22,0.41,0.82,53736
10,1.60,1.45,1.31,-20.88,-9.06,8.19,-10.46,3.72,3.73,-0.34,-0.22,0.41,0.82,53774
11,1.60,1.45,1.31,-20.88,-9.06,8.19,-10.34,4.21,4.46,-0.34,-0.22,0.41,0.82,53812
12,1.60,1.45,1.31,-20.88,-9.06,8.19,-9.69,5.52,4.54,-0.34,-0.22,0.41,0.82,53853
13,4.04,-0.73,0.76,-20.88,-9.06,8.19,-9.69,5.52,4.54,-0.34,-0.22,0.41,0.82,53892
14,4.04,-0.73,0.76,-20.88,-9.06,8.19,-9.46,9.54,6.26,-0.34,-0.22,0.41,0.82,53932
15,4.04,-0.73,0.76,-20.88,-9.06,8.19,-7.70,11.38,8.02,-0.34,-0.22,0.41,0.82,53969
16,1.58,-0.92,0.41,-20.88,-9.06,8.19,-7.70,11.38,8.02,-0.34,-0.22,0.41,0.82,54010
17,0.52,-0.84,0.47,-20.88,-9.06,8.19,-7.70,11.38,8.02,-0.34,-0.22,0.41,0.82,54050
18,0.52,-0.84,0.47,-20.88,-9.06,8.19,-5.90,8.51,2.39,-0.34,-0.22,0.41,0.82,54091
19,0.52,-0.84,0.47,-20.88,-9.06,8.19,-6.74,7.36,3.04,-0.34,-0.22,0.41,0.82,54131
20,0.52,-0.84,0.47,-20.88,-9.06,8.19,-5.90,6.97,0.40,-0.34,-0.22,0.41,0.82,54169
21,1.17,-0.58,0.48,-20.88,-9.06,8.19,-5.90,6.97,0.40,-0.34,-0.22,0.41,0.82,54209
22,0.99,-0.09,0.38,-20.88,-9.06,8.19,-5.90,6.97,0.40,-0.34,-0.22,0.41,0.82,54249
23,0.99,-0.09,0.38,-20.88,-9.06,8.19,-6.32,8.32,1.05,-0.34,-0.22,0.41,0.82,54289
24,0.99,-0.09,0.38,-20.88,-9.06,8.19,-6.51,8.24,0.71,-0.34,-0.22,0.41,0.82,54330
25,0.99,-0.09,0.38,-20.88,-9.06,8.19,-6.09,7.13,0.93,-0.34,-0.22,0.41,0.82,54368
