,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.01,-0.03,0.01,-21.56,-5.56,8.88,0.88,-7.05,6.87,-0.37,-0.15,0.52,0.76,48204
1,-0.01,-0.03,0.01,-21.56,-5.56,8.88,0.92,-7.09,6.80,-0.37,-0.15,0.52,0.76,48244
2,-0.01,-0.03,0.01,-21.56,-5.56,8.88,0.96,-7.05,6.84,-0.37,-0.15,0.52,0.76,48285
3,-0.01,-0.03,0.01,-21.56,-5.56,8.88,0.96,-7.09,6.95,-0.37,-0.15,0.52,0.76,48323
4,-0.04,-0.01,-0.01,-21.56,-5.56,8.88,0.96,-7.09,6.95,-0.37,-0.15,0.52,0.76,48364
5,-0.04,-0.01,-0.01,-21.56,-5.56,8.88,0.96,-7.09,6.76,-0.37,-0.15,0.52,0.76,48404
6,-0.04,-0.01,-0.01,-21.56,-5.56,8.88,1.00,-7.09,6.64,-0.37,-0.15,0.52,0.76,48445
7,-0.04,-0.01,-0.01,-21.56,-5.56,8.88,0.96,-7.05,6.95,-0.37,-0.15,0.52,0.76,48486
8,-0.04,-0.01,-0.01,-21.56,-5.56,8.88,1.04,-7.05,6.76,-0.37,-0.15,0.52,0.76,48525
9,-0.01,-0.01,-0.01,-21.56,-5.56,8.88,1.04,-7.05,6.76,-0.37,-0.15,0.52,0.76,48565
10,-0.06,-0.05,-0.01,-21.56,-5.56,8.88,1.04,-7.05,6.76,-0.37,-0.15,0.52,0.76,48606
11,-0.06,-0.05,-0.01,-21.56,-5.56,8.88,1.04,-7.12,6.53,-0.37,-0.15,0.52,0.76,48646
12,-0.06,-0.05,-0.01,-21.56,-5.56,8.88,0.96,-7.05,6.87,-0.37,-0.15,0.52,0.76,48686
13,-0.06,-0.05,-0.01,-21.56,-5.56,8.88,0.88,-7.01,7.06,-0.37,-0.15,0.52,0.76,48724
14,-0.04,-0.04,0.02,-21.56,-5.56,8.88,0.88,-7.01,7.06,-0.37,-0.15,0.52,0.76,48765
15,-0.01,0.00,0.02,-21.56,-5.56,8.88,0.88,-7.01,7.06,-0.37,-0.15,0.52,0.76,48804
16,-0.01,0.00,0.02,-21.56,-5.56,8.88,0.92,-7.12,6.72,-0.37,-0.15,0.52,0.76,48845
17,0.02,-0.02,0.02,-21.56,-5.56,8.88,0.92,-7.12,6.72,-0.37,-0.15,0.52,0.76,48884
18,0.02,-0.02,0.02,-21.56,-5.56,8.88,0.96,-6.97,6.87,-0.37,-0.15,0.52,0.76,48922
19,-0.01,-0.00,-0.01,-21.56,-5.56,8.88,0.96,-6.97,6.87,-0.37,-0.15,0.52,0.76,48962
20,-0.01,-0.00,-0.01,-21.56,-5.56,8.88,1.00,-7.12,6.87,-0.37,-0.15,0.52,0.76,49004
21,0.01,0.01,0.01,-21.56,-5.56,8.88,1.00,-7.12,6.87,-0.37,-0.15,0.52,0.76,49044
22,0.01,0.01,0.01,-21.56,-5.56,8.88,0.84,-7.16,6.84,-0.37,-0.15,0.52,0.76,49083
23,0.01,0.01,0.01,-21.56,-5.56,8.88,0.88,-7.12,6.80,-0.37,-0.15,0.52,0.76,49121
24,0.01,-0.00,0.00,-21.56,-5.56,8.88,0.88,-7.12,6.80,-0.37,-0.15,0.52,0.76,49161
25,0.00,-0.02,-0.00,-21.56,-5.56,8.88,0.88,-7.12,6.80,-0.37,-0.15,0.52,0.76,49201
26,0.00,-0.02,-0.00,-21.56,-5.56,8.88,0.96,-7.12,6.80,-0.37,-0.15,0.52,0.76,49241
27,0.00,-0.02,-0.00,-21.56,-5.56,8.88,0.96,-7.09,6.76,-0.37,-0.15,0.52,0.76,49283
28,0.00,-0.02,-0.00,-21.56,-5.56,8.88,0.88,-7.05,6.87,-0.37,-0.15,0.52,0.76,49320
29,0.04,0.02,0.00,-21.56,-5.56,8.88,0.88,-7.05,6.87,-0.37,-0.15,0.52,0.76,49361
30,-0.04,-0.01,0.01,-21.56,-5.56,8.88,0.88,-7.05,6.87,-0.37,-0.15,0.52,0.76,49399
31,-0.04,-0.01,0.01,-21.56,-5.56,8.88,0.88,-7.05,6.91,-0.37,-0.15,0.52,0.76,49441
32,-0.04,-0.01,0.01,-21.56,-5.56,8.88,0.80,-7.05,6.76,-0.37,-0.15,0.52,0.76,49481
33,-0.04,-0.01,0.01,-21.56,-5.56,8.88,0.96,-7.05,6.64,-0.37,-0.15,0.52,0.76,49519
