,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.04,-1.37,0.37,5.50,-4.25,3.00,7.36,-1.53,6.07,0.17,0.14,-0.31,0.92,242283
1,-0.04,-1.37,0.37,5.50,-4.25,3.00,8.01,-1.88,4.84,0.17,0.14,-0.31,0.92,242321
2,-0.04,-1.37,0.37,5.50,-4.25,3.00,8.51,-1.99,4.50,0.17,0.14,-0.31,0.92,242360
3,-0.04,-1.37,0.37,8.69,3.56,8.94,8.51,-1.99,4.50,0.17,0.14,-0.31,0.92,242398
4,0.14,-1.58,0.39,8.69,3.56,8.94,8.51,-1.99,4.50,0.17,0.14,-0.31,0.92,242437
5,0.14,-1.58,0.39,8.69,3.56,8.94,8.93,-2.45,3.43,0.17,0.14,-0.31,0.92,242475
6,0.14,-1.58,0.39,8.69,3.56,8.94,8.66,-2.57,2.96,0.17,0.14,-0.31,0.92,242512
7,0.14,-1.58,0.39,8.69,3.56,8.94,8.70,-2.60,2.89,0.17,0.14,-0.31,0.92,242550
8,-0.20,-0.65,0.01,8.69,3.56,8.94,8.70,-2.60,2.89,0.17,0.14,-0.31,0.92,242588
9,-0.20,-0.65,0.01,8.69,3.56,8.94,9.35,-2.87,1.93,0.17,0.14,-0.31,0.92,242627
10,-0.20,-0.65,0.01,8.69,3.56,8.94,9.46,-2.79,1.32,0.17,0.14,-0.31,0.92,242666
11,-0.20,-0.65,0.01,8.69,3.56,8.94,9.20,-2.79,1.09,0.17,0.14,-0.31,0.92,242704
12,-0.06,-0.73,0.04,8.69,3.56,8.94,9.20,-2.79,1.09,0.17,0.14,-0.31,0.92,242742
13,-0.32,-0.52,0.01,8.69,3.56,8.94,9.20,-2.79,1.09,0.17,0.14,-0.31,0.92,242780
14,-0.32,-0.52,0.01,8.69,3.56,8.94,9.46,-2.87,0.13,0.17,0.14,-0.31,0.92,242819
15,-0.32,-0.52,0.01,8.69,3.56,8.94,9.62,-2.98,-0.10,0.17,0.14,-0.31,0.92,242855
