,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.02,-0.06,-0.13,6.31,-46.13,6.81,-1.21,9.05,4.07,0.08,-0.45,-0.76,0.46,394711
1,-0.04,0.04,-0.02,6.31,-46.13,6.81,-1.21,9.05,4.07,0.08,-0.45,-0.76,0.46,394750
2,-0.04,0.04,-0.02,6.31,-46.13,6.81,-1.48,8.94,4.07,0.08,-0.45,-0.76,0.46,394791
3,-0.06,0.01,0.00,6.31,-46.13,6.81,-1.48,8.94,4.07,0.08,-0.45,-0.76,0.46,394831
4,-0.06,0.01,0.00,6.31,-46.13,6.81,-1.21,8.82,3.91,0.08,-0.45,-0.76,0.46,394870
5,-0.06,0.01,0.00,6.31,-46.13,6.81,-1.17,8.90,4.14,0.08,-0.45,-0.76,0.46,394909
6,-0.07,-0.03,-0.11,6.31,-46.13,6.81,-1.17,8.90,4.14,0.08,-0.45,-0.76,0.46,394949
7,-0.12,-0.07,-0.14,6.31,-46.13,6.81,-1.17,8.90,4.14,0.08,-0.45,-0.76,0.46,394990
8,-0.12,-0.07,-0.14,6.31,-46.13,6.81,-1.06,8.75,4.68,0.08,-0.45,-0.76,0.46,395030
9,-0.12,-0.07,-0.14,6.31,-46.13,6.81,-1.13,8.63,4.72,0.08,-0.45,-0.76,0.46,395071
10,-0.12,-0.07,-0.14,6.31,-46.13,6.81,-1.32,8.52,4.34,0.08,-0.45,-0.76,0.46,395110
11,-0.00,-0.17,-0.03,6.31,-46.13,6.81,-1.32,8.52,4.34,0.08,-0.45,-0.76,0.46,395151
12,-0.00,-0.17,-0.03,6.31,-46.13,6.81,-1.44,9.05,4.22,0.08,-0.45,-0.76,0.46,395191
13,0.01,-0.08,-0.03,6.31,-46.13,6.81,-1.44,9.05,4.22,0.08,-0.45,-0.76,0.46,395232
14,0.01,-0.08,-0.03,6.31,-46.13,6.81,-1.55,9.09,4.11,0.08,-0.45,-0.76,0.46,395272
15,0.01,-0.08,-0.03,6.31,-46.13,6.81,-1.79,9.05,4.18,0.08,-0.45,-0.76,0.46,395311
16,-0.06,-0.05,-0.04,6.31,-46.13,6.81,-1.79,9.05,4.18,0.08,-0.45,-0.76,0.46,395351
17,-0.03,-0.07,-0.10,6.31,-46.13,6.81,-1.79,9.05,4.18,0.08,-0.45,-0.76,0.46,395392
18,-0.03,-0.07,-0.10,6.31,-46.13,6.81,-1.25,8.75,4.26,0.08,-0.45,-0.76,0.46,395431
19,-0.03,-0.07,-0.10,6.31,-46.13,6.81,-1.40,8.82,4.34,0.08,-0.45,-0.76,0.46,395471
20,-0.03,-0.07,-0.10,6.31,-46.13,6.81,-1.55,8.79,4.26,0.08,-0.45,-0.76,0.46,395511
21,-0.02,0.06,-0.00,6.31,-46.13,6.81,-1.55,8.79,4.26,0.08,-0.45,-0.76,0.46,395551
22,-0.09,0.02,-0.02,6.31,-46.13,6.81,-1.55,8.79,4.26,0.08,-0.45,-0.76,0.46,395591
23,-0.09,0.02,-0.02,6.31,-46.13,6.81,-1.48,8.75,4.41,0.08,-0.45,-0.76,0.46,395632
24,-0.09,0.02,-0.02,6.31,-46.13,6.81,-1.29,8.71,4.45,0.08,-0.45,-0.76,0.46,395672
25,-0.09,0.02,-0.02,6.31,-46.13,6.81,-1.48,8.67,4.41,0.08,-0.45,-0.76,0.46,395710
26,-0.01,-0.02,-0.06,6.31,-46.13,6.81,-1.48,8.67,4.41,0.08,-0.45,-0.76,0.46,395750
27,-0.01,-0.02,-0.06,6.31,-46.13,6.81,-1.36,8.75,4.68,0.08,-0.45,-0.76,0.46,395791
28,-0.02,-0.03,-0.03,6.31,-46.13,6.81,-1.36,8.75,4.68,0.08,-0.45,-0.76,0.46,395831
29,-0.02,-0.03,-0.03,6.31,-46.13,6.81,-1.48,8.71,4.87,0.08,-0.45,-0.76,0.46,395872
30,-0.02,-0.03,-0.03,6.31,-46.13,6.81,-1.75,8.60,4.68,0.08,-0.45,-0.76,0.46,395911
31,-0.04,-0.15,-0.04,6.31,-46.13,6.81,-1.75,8.60,4.68,0.08,-0.45,-0.76,0.46,395952
32,-0.05,-0.10,0.04,6.31,-46.13,6.81,-1.75,8.60,4.68,0.08,-0.45,-0.76,0.46,395992
