,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,0.16,-0.03,7.25,-5.13,14.75,7.54,-5.68,2.98,-0.13,-0.49,0.13,0.85,547143
1,0.05,-0.12,0.08,7.25,-5.13,14.75,7.54,-5.68,2.98,-0.13,-0.49,0.13,0.85,547183
2,0.05,-0.12,0.08,7.25,-5.13,14.75,7.04,-5.61,3.13,-0.13,-0.49,0.13,0.85,547224
3,0.18,0.09,0.06,7.25,-5.13,14.75,7.04,-5.61,3.13,-0.13,-0.49,0.13,0.85,547264
4,0.18,0.09,0.06,7.25,-5.13,14.75,6.96,-5.57,3.05,-0.13,-0.49,0.13,0.85,547302
5,0.18,0.09,0.06,7.25,-5.13,14.75,6.89,-5.61,3.21,-0.13,-0.49,0.13,0.85,547340
6,0.04,-0.17,0.03,7.25,-5.13,14.75,6.89,-5.61,3.21,-0.13,-0.49,0.13,0.85,547379
7,-0.02,0.18,0.03,7.25,-5.13,14.75,6.89,-5.61,3.21,-0.13,-0.49,0.13,0.85,547418
8,-0.02,0.18,0.03,7.25,-5.13,14.75,6.85,-5.68,3.05,-0.13,-0.49,0.13,0.85,547457
9,-0.02,0.18,0.03,7.25,-5.13,14.75,6.89,-5.64,2.75,-0.13,-0.49,0.13,0.85,547495
10,0.07,-0.19,-0.00,7.25,-5.13,14.75,6.89,-5.64,2.75,-0.13,-0.49,0.13,0.85,547536
11,0.11,0.15,0.16,7.25,-5.13,14.75,6.89,-5.64,2.75,-0.13,-0.49,0.13,0.85,547576
12,0.11,0.15,0.16,7.25,-5.13,14.75,6.85,-5.80,2.98,-0.13,-0.49,0.13,0.85,547615
13,0.11,0.15,0.16,7.25,-5.13,14.75,7.00,-5.80,2.67,-0.13,-0.49,0.13,0.85,547655
14,0.11,0.15,0.16,7.25,-5.13,14.75,7.96,-5.95,3.40,-0.13,-0.49,0.13,0.85,547693
15,0.14,0.38,0.35,7.25,-5.13,14.75,7.96,-5.95,3.40,-0.13,-0.49,0.13,0.85,547732
16,0.76,1.27,0.64,7.25,-5.13,14.75,7.96,-5.95,3.40,-0.13,-0.49,0.13,0.85,547771
17,0.76,1.27,0.64,7.25,-5.13,14.75,4.97,-5.88,3.86,-0.13,-0.49,0.13,0.85,547810
18,0.76,1.27,0.64,7.25,-5.13,14.75,6.23,-5.57,5.43,-0.13,-0.49,0.13,0.85,547849
19,0.76,1.27,0.64,7.25,-5.13,14.75,6.16,-5.91,5.77,-0.13,-0.49,0.13,0.85,547887
20,-0.08,-0.40,0.38,7.25,-5.13,14.75,6.16,-5.91,5.77,-0.13,-0.49,0.13,0.85,547926
21,-0.08,-0.40,0.38,7.25,-5.13,14.75,8.65,-6.11,5.66,-0.13,-0.49,0.13,0.85,547966
22,-0.08,-0.40,0.38,7.25,-5.13,14.75,11.71,-6.14,7.50,-0.13,-0.49,0.13,0.85,548007
23,-0.08,-0.40,0.38,7.25,-5.13,14.75,8.50,-6.07,7.00,-0.13,-0.49,0.13,0.85,548046
24,-0.17,1.35,2.07,7.25,-5.13,14.75,8.50,-6.07,7.00,-0.13,-0.49,0.13,0.85,548086
25,-0.17,1.35,2.07,7.25,-5.13,14.75,7.42,-6.22,7.00,-0.13,-0.49,0.13,0.85,548127
26,-1.28,1.27,3.66,7.25,-5.13,14.75,7.42,-6.22,7.00,-0.13,-0.49,0.13,0.85,548166
27,-1.28,1.27,3.66,7.25,-5.13,14.75,-0.12,-4.80,2.02,-0.13,-0.49,0.13,0.85,548206
28,-1.28,1.27,3.66,7.25,-5.13,14.75,-3.15,-4.50,2.29,-0.13,-0.49,0.13,0.85,548245
29,-0.72,0.53,3.08,7.25,-5.13,14.75,-3.15,-4.50,2.29,-0.13,-0.49,0.13,0.85,548286
30,-0.44,0.02,2.22,7.25,-5.13,14.75,-3.15,-4.50,2.29,-0.13,-0.49,0.13,0.85,548326
31,-0.44,0.02,2.22,7.25,-5.13,14.75,-7.40,-4.99,1.83,-0.13,-0.49,0.13,0.85,548366
32,-0.44,0.02,2.22,7.25,-5.13,14.75,-8.40,-4.99,2.59,-0.13,-0.49,0.13,0.85,548407
33,-0.44,0.02,2.22,7.25,-5.13,14.75,-8.89,-4.65,2.37,-0.13,-0.49,0.13,0.85,548446
34,0.22,-0.44,-0.72,7.25,-5.13,14.75,-8.89,-4.65,2.37,-0.13,-0.49,0.13,0.85,548486
35,0.18,-0.28,-1.82,7.25,-5.13,14.75,-8.89,-4.65,2.37,-0.13,-0.49,0.13,0.85,548526
36,0.18,-0.28,-1.82,7.25,-5.13,14.75,-5.91,-5.49,2.59,-0.13,-0.49,0.13,0.85,548568
37,0.18,-0.28,-1.82,7.25,-5.13,14.75,-2.34,-6.07,3.09,-0.13,-0.49,0.13,0.85,548608
38,0.18,-0.28,-1.82,7.25,-5.13,14.75,-0.32,-6.41,4.09,-0.13,-0.49,0.13,0.85,548646
