,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.01,0.02,-0.00,7.38,-4.25,9.56,2.37,-7.18,5.81,0.02,0.19,-0.01,0.98,23500
1,0.01,0.02,-0.00,7.38,-4.25,9.56,2.56,-7.10,6.00,0.02,0.19,-0.01,0.98,23539
2,0.01,0.02,-0.00,7.38,-4.25,9.56,2.52,-7.10,5.93,0.02,0.19,-0.01,0.98,23576
3,-0.00,0.01,-0.02,7.38,-4.25,9.56,2.52,-7.10,5.93,0.02,0.19,-0.01,0.98,23614
4,-0.01,0.01,-0.01,7.38,-4.25,9.56,2.52,-7.10,5.93,0.02,0.19,-0.01,0.98,23652
5,-0.01,0.01,-0.01,7.38,-4.25,9.56,2.52,-7.10,5.93,0.02,0.19,-0.01,0.98,23691
6,-0.01,0.01,-0.01,7.38,-4.25,9.56,2.56,-7.06,5.89,0.02,0.19,-0.01,0.98,23728
7,0.00,-0.01,-0.01,7.38,-4.25,9.56,2.56,-7.06,5.89,0.02,0.19,-0.01,0.98,23767
8,-0.01,0.01,-0.02,7.38,-4.25,9.56,2.56,-7.06,5.89,0.02,0.19,-0.01,0.98,23804
9,-0.01,0.01,-0.02,7.38,-4.25,9.56,2.56,-7.06,5.89,0.02,0.19,-0.01,0.98,23843
10,-0.01,0.01,-0.02,7.38,-4.25,9.56,2.64,-7.14,5.93,0.02,0.19,-0.01,0.98,23880
11,0.01,0.01,-0.02,7.38,-4.25,9.56,2.64,-7.14,5.93,0.02,0.19,-0.01,0.98,23919
12,0.01,0.01,-0.02,7.38,-4.25,9.56,2.60,-7.10,5.96,0.02,0.19,-0.01,0.98,23959
13,-0.03,-0.01,-0.04,7.38,-4.25,9.56,2.60,-7.10,5.96,0.02,0.19,-0.01,0.98,23996
14,-0.03,-0.01,-0.04,7.38,-4.25,9.56,2.56,-7.06,5.85,0.02,0.19,-0.01,0.98,24035
15,-0.03,-0.01,-0.04,7.38,-4.25,9.56,2.37,-7.10,5.77,0.02,0.19,-0.01,0.98,24072
16,-0.03,-0.01,-0.04,7.38,-4.25,9.56,2.83,-7.10,5.93,0.02,0.19,-0.01,0.98,24112
17,0.00,0.02,0.00,7.38,-4.25,9.56,2.83,-7.10,5.93,0.02,0.19,-0.01,0.98,24151
18,0.00,0.02,0.00,7.38,-4.25,9.56,2.48,-7.10,5.89,0.02,0.19,-0.01,0.98,24188
19,0.00,0.02,0.00,7.38,-4.25,9.56,2.75,-7.14,5.81,0.02,0.19,-0.01,0.98,24224
20,-0.01,-0.01,0.02,7.38,-4.25,9.56,2.75,-7.14,5.81,0.02,0.19,-0.01,0.98,24262
21,-0.01,-0.01,0.02,7.38,-4.25,9.56,2.64,-7.06,5.89,0.02,0.19,-0.01,0.98,24302
22,-0.01,-0.01,0.02,7.38,-4.25,9.56,2.71,-7.14,5.81,0.02,0.19,-0.01,0.98,24340
23,-0.01,-0.01,0.02,7.38,-4.25,9.56,2.75,-7.14,5.96,0.02,0.19,-0.01,0.98,24378
24,-0.00,0.02,0.01,7.38,-4.25,9.56,2.75,-7.14,5.96,0.02,0.19,-0.01,0.98,24416
25,-0.00,0.02,0.01,7.38,-4.25,9.56,2.56,-7.06,5.93,0.02,0.19,-0.01,0.98,24454
26,-0.03,-0.01,0.00,7.38,-4.25,9.56,2.56,-7.06,5.93,0.02,0.19,-0.01,0.98,24492
27,-0.03,-0.01,0.00,7.38,-4.25,9.56,2.67,-7.14,5.85,0.02,0.19,-0.01,0.98,24528
28,-0.00,0.00,0.01,7.38,-4.25,9.56,2.67,-7.14,5.85,0.02,0.19,-0.01,0.98,24567
29,-0.00,0.00,0.01,7.38,-4.25,9.56,2.60,-7.10,5.89,0.02,0.19,-0.01,0.98,24605
30,-0.00,0.00,0.01,7.38,-4.25,9.56,2.67,-7.10,5.93,0.02,0.19,-0.01,0.98,24644
31,-0.00,0.00,0.01,7.38,-4.25,9.56,2.56,-7.10,5.93,0.02,0.19,-0.01,0.98,24681
32,-0.00,0.00,0.01,7.38,-4.25,9.56,2.56,-7.10,5.93,-0.38,-0.21,0.14,0.89,24719
33,-0.01,-0.00,0.01,7.38,-4.25,9.56,2.56,-7.10,5.93,-0.38,-0.21,0.14,0.89,24758
34,-0.01,-0.00,0.01,7.38,-4.25,9.56,2.64,-7.06,5.93,-0.38,-0.21,0.14,0.89,24797
35,-0.01,-0.00,0.01,7.38,-4.25,9.56,2.75,-7.06,6.00,-0.38,-0.21,0.14,0.89,24836
36,-0.01,-0.00,0.01,7.38,-4.25,9.56,2.41,-7.18,5.81,-0.38,-0.21,0.14,0.89,24873
37,-0.01,-0.01,-0.02,7.38,-4.25,9.56,2.64,-7.21,5.81,-0.38,-0.21,0.14,0.89,24951
38,-0.01,-0.01,-0.02,7.38,-4.25,9.56,2.75,-7.14,5.96,-0.38,-0.21,0.14,0.89,24991
39,-0.01,-0.01,-0.02,7.38,-4.25,9.56,2.60,-7.14,5.89,-0.38,-0.21,0.14,0.89,25029
40,-0.00,0.00,0.01,7.38,-4.25,9.56,2.60,-7.14,5.89,-0.38,-0.21,0.14,0.89,25069
41,-0.00,0.00,0.01,7.38,-4.25,9.56,2.67,-7.18,5.85,-0.38,-0.21,0.14,0.89,25107
42,-0.00,0.00,0.01,7.38,-4.25,9.56,2.56,-7.06,5.96,-0.38,-0.21,0.14,0.89,25146
43,-0.00,0.00,0.01,7.38,-4.25,9.56,2.64,-7.14,5.85,-0.38,-0.21,0.14,0.89,25184
44,-0.00,0.00,0.01,7.38,-4.25,9.56,2.60,-7.14,5.89,-0.38,-0.21,0.14,0.89,25222
45,0.01,0.02,-0.01,7.38,-4.25,9.56,2.60,-7.14,5.89,-0.38,-0.21,0.14,0.89,25261
46,0.01,0.02,-0.01,7.38,-4.25,9.56,2.56,-7.10,5.85,-0.38,-0.21,0.14,0.89,25300
47,0.01,0.02,-0.01,7.38,-4.25,9.56,2.64,-7.10,5.93,-0.38,-0.21,0.14,0.89,25339
48,0.01,0.02,-0.01,7.38,-4.25,9.56,2.60,-7.14,5.85,-0.38,-0.21,0.14,0.89,25376
49,0.00,0.01,0.01,7.38,-4.25,9.56,2.60,-7.14,5.85,-0.38,-0.21,0.14,0.89,25414
50,0.00,0.01,0.01,7.38,-4.25,9.56,2.56,-7.14,5.81,-0.38,-0.21,0.14,0.89,25452
51,0.00,0.01,0.01,7.38,-4.25,9.56,2.56,-7.14,5.89,-0.38,-0.21,0.14,0.89,25491
52,0.00,0.01,0.01,7.38,-4.25,9.56,2.75,-7.14,5.96,-0.38,-0.21,0.14,0.89,25528
53,-0.01,0.02,0.01,7.38,-4.25,9.56,2.75,-7.14,5.96,-0.38,-0.21,0.14,0.89,25566
54,0.01,-0.01,0.01,7.38,-4.25,9.56,2.75,-7.14,5.96,-0.38,-0.21,0.14,0.89,25604
55,0.01,-0.01,0.01,7.38,-4.25,9.56,2.48,-7.10,5.85,-0.38,-0.21,0.14,0.89,25643
56,0.01,-0.01,0.01,7.38,-4.25,9.56,2.67,-7.14,5.85,-0.38,-0.21,0.14,0.89,25679
57,0.00,0.01,-0.03,7.38,-4.25,9.56,2.67,-7.14,5.85,-0.38,-0.21,0.14,0.89,25718
58,-0.01,0.00,-0.02,7.38,-4.25,9.56,2.67,-7.14,5.85,-0.38,-0.21,0.14,0.89,25757
59,-0.01,0.00,-0.02,7.38,-4.25,9.56,2.67,-7.14,5.89,-0.38,-0.21,0.14,0.89,25795
60,-0.01,0.00,-0.02,7.38,-4.25,9.56,2.75,-7.21,5.81,-0.38,-0.21,0.14,0.89,25834
61,-0.01,0.00,-0.02,7.38,-4.25,9.56,2.56,-7.10,5.96,-0.38,-0.21,0.14,0.89,25872
62,-0.00,-0.00,0.00,7.38,-4.25,9.56,2.56,-7.10,5.96,-0.38,-0.21,0.14,0.89,25911
63,-0.00,-0.00,0.00,7.38,-4.25,9.56,2.60,-7.14,5.85,-0.38,-0.21,0.14,0.89,25950
64,-0.00,-0.00,0.00,7.38,-4.25,9.56,2.56,-7.10,5.81,-0.38,-0.21,0.14,0.89,25991
65,-0.00,-0.00,0.00,7.38,-4.25,9.56,2.71,-7.14,5.89,-0.38,-0.21,0.14,0.89,26028
66,0.00,0.00,-0.00,7.38,-4.25,9.56,2.71,-7.14,5.89,-0.38,-0.21,0.14,0.89,26067
67,-0.00,0.01,0.00,7.38,-4.25,9.56,2.71,-7.14,5.89,-0.38,-0.21,0.14,0.89,26105
68,-0.00,0.01,0.00,7.38,-4.25,9.56,2.60,-7.14,5.85,-0.38,-0.21,0.14,0.89,26144
69,-0.00,0.01,0.00,7.38,-4.25,9.56,2.64,-7.14,5.85,-0.38,-0.21,0.14,0.89,26182
70,-0.00,0.01,0.00,6.75,-3.94,11.50,2.64,-7.14,5.85,-0.38,-0.21,0.14,0.89,26220
71,0.01,0.00,-0.01,6.75,-3.94,11.50,2.64,-7.14,5.85,-0.38,-0.21,0.14,0.89,26259
72,0.01,0.00,-0.01,6.75,-3.94,11.50,2.67,-7.14,5.93,-0.38,-0.21,0.14,0.89,26299
73,0.01,0.00,-0.01,6.75,-3.94,11.50,2.60,-7.10,5.85,-0.38,-0.21,0.14,0.89,26339
74,0.01,0.00,-0.01,6.75,-3.94,11.50,2.45,-7.06,5.89,-0.38,-0.21,0.14,0.89,26376
75,0.00,-0.04,-0.05,6.75,-3.94,11.50,2.45,-7.06,5.89,-0.38,-0.21,0.14,0.89,26415
76,0.00,-0.04,-0.05,6.75,-3.94,11.50,2.79,-7.21,5.89,-0.38,-0.21,0.14,0.89,26454
77,0.00,-0.04,-0.05,6.75,-3.94,11.50,2.67,-7.14,5.89,-0.38,-0.21,0.14,0.89,26493
78,0.00,-0.04,-0.05,6.75,-3.94,11.50,2.71,-7.18,5.81,-0.38,-0.21,0.14,0.89,26531
79,0.00,-0.04,-0.05,6.75,-3.94,11.50,2.71,-7.18,5.81,-0.39,-0.22,0.14,0.89,26571
80,-0.00,0.01,0.00,6.75,-3.94,11.50,2.71,-7.18,5.81,-0.39,-0.22,0.14,0.89,26611
81,-0.00,0.01,0.00,6.75,-3.94,11.50,2.60,-7.14,5.85,-0.39,-0.22,0.14,0.89,26650
82,-0.00,0.01,0.00,6.75,-3.94,11.50,2.71,-7.10,5.85,-0.39,-0.22,0.14,0.89,26690
83,-0.00,0.01,0.00,6.75,-3.94,11.50,2.67,-7.10,5.85,-0.39,-0.22,0.14,0.89,26727
84,-0.02,0.00,0.00,6.75,-3.94,11.50,2.67,-7.10,5.85,-0.39,-0.22,0.14,0.89,26766
85,-0.02,0.00,0.00,6.75,-3.94,11.50,2.64,-7.18,5.74,-0.39,-0.22,0.14,0.89,26805
86,-0.00,0.01,0.02,6.75,-3.94,11.50,2.64,-7.18,5.74,-0.39,-0.22,0.14,0.89,26844
87,-0.00,0.01,0.02,6.75,-3.94,11.50,2.64,-7.14,5.77,-0.39,-0.22,0.14,0.89,26883
88,-0.00,0.01,0.02,6.88,-2.69,10.63,2.64,-7.14,5.77,-0.39,-0.22,0.14,0.89,26919
89,-0.00,0.01,0.02,6.88,-2.69,10.63,2.67,-7.18,5.85,-0.39,-0.22,0.14,0.89,26960
90,0.01,0.00,-0.00,6.88,-2.69,10.63,2.67,-7.18,5.85,-0.39,-0.22,0.14,0.89,26999
91,0.01,0.00,-0.00,6.88,-2.69,10.63,2.71,-7.18,5.85,-0.39,-0.22,0.14,0.89,27038
92,0.01,0.00,-0.00,6.88,-2.69,10.63,2.67,-7.21,5.81,-0.39,-0.22,0.14,0.89,27075
93,0.01,0.00,0.02,6.88,-2.69,10.63,2.67,-7.21,5.81,-0.39,-0.22,0.14,0.89,27114
94,0.02,-0.03,0.01,6.88,-2.69,10.63,2.67,-7.21,5.81,-0.39,-0.22,0.14,0.89,27153
95,0.02,-0.03,0.01,6.88,-2.69,10.63,2.64,-7.06,5.89,-0.39,-0.22,0.14,0.89,27191
96,0.02,-0.03,0.01,6.88,-2.69,10.63,2.60,-7.10,5.89,-0.39,-0.22,0.14,0.89,27229
97,0.00,-0.01,-0.02,6.88,-2.69,10.63,2.60,-7.10,5.89,-0.39,-0.22,0.14,0.89,27268
98,0.00,-0.01,-0.02,6.88,-2.69,10.63,2.71,-7.14,5.81,-0.39,-0.22,0.14,0.89,27309
99,0.02,0.01,-0.01,6.88,-2.69,10.63,2.71,-7.14,5.81,-0.39,-0.22,0.14,0.89,27348
100,0.02,0.01,-0.01,6.88,-2.69,10.63,2.67,-7.14,5.85,-0.39,-0.22,0.14,0.89,27387
101,0.02,0.01,-0.01,6.88,-2.69,10.63,2.60,-7.14,5.81,-0.39,-0.22,0.14,0.89,27425
102,0.02,0.01,-0.01,6.88,-2.69,10.63,2.71,-7.14,5.81,-0.39,-0.22,0.14,0.89,27464
