,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.00,0.00,0.00,-26.75,45.88,4.13,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,226837
1,-0.00,0.00,0.00,-26.75,45.88,4.13,-3.60,2.07,8.79,0.17,0.14,-0.31,0.92,226876
2,-0.00,0.00,0.00,-26.75,45.88,4.13,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,226916
3,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,226955
4,0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,226994
5,0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227034
6,0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,227073
7,0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227110
8,0.00,0.01,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227149
9,0.00,-0.01,-0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227188
10,0.00,-0.01,-0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227228
11,0.00,-0.01,-0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227267
12,0.00,-0.01,-0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227305
13,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227345
14,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227385
15,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227425
16,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,227463
17,0.01,0.00,0.00,-26.00,43.13,3.44,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,227503
18,-0.00,-0.00,0.00,-26.00,43.13,3.44,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,227542
19,-0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227582
20,-0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227623
21,-0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227661
22,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227702
23,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227743
24,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227783
25,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.60,2.03,8.75,0.17,0.14,-0.31,0.92,227823
26,-0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227861
27,0.00,0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227901
28,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227940
29,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,227980
30,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228021
31,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228059
32,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228098
33,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228136
34,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228176
35,0.00,-0.00,0.00,-26.00,43.13,3.44,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228215
36,0.00,-0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228253
37,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228293
38,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228333
39,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228372
40,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228410
41,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,228449
42,0.00,0.01,0.00,-25.13,45.63,3.75,-3.60,2.03,8.75,0.17,0.14,-0.31,0.92,228490
43,0.00,0.01,0.00,-25.13,45.63,3.75,-3.60,2.03,8.75,0.17,0.14,-0.31,0.92,228529
44,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.03,8.75,0.17,0.14,-0.31,0.92,228568
45,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,228604
46,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,228643
47,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228683
48,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228723
49,0.00,0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,228760
50,0.00,0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,228801
51,-0.00,-0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,228840
52,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,228881
53,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228921
54,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228959
55,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,228999
56,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229039
57,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229078
58,0.00,0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,229115
59,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229153
60,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229193
61,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229232
62,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229272
63,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229310
64,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229350
65,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229390
66,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229431
67,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229471
68,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229509
69,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229549
70,0.00,0.01,0.00,-25.13,45.63,3.75,-3.60,2.03,8.75,0.17,0.14,-0.31,0.92,229588
71,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.60,2.03,8.75,0.17,0.14,-0.31,0.92,229627
72,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.60,2.15,8.71,0.17,0.14,-0.31,0.92,229667
73,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.15,8.79,0.17,0.14,-0.31,0.92,229705
74,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,229746
75,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,229785
76,0.00,0.01,0.00,-25.13,45.63,3.75,-3.60,2.07,8.75,0.17,0.14,-0.31,0.92,229824
77,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229862
78,-0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229902
79,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,229942
80,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,229981
81,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.60,2.07,8.75,0.17,0.14,-0.31,0.92,230022
82,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230061
83,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230099
84,-0.00,-0.01,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230139
85,-0.00,-0.01,-0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,230181
86,-0.00,-0.01,-0.00,-25.13,45.63,3.75,-3.56,2.03,8.79,0.17,0.14,-0.31,0.92,230222
87,-0.00,-0.01,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230261
88,-0.01,-0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230302
89,-0.01,-0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230343
90,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230383
91,0.00,0.01,0.00,-25.13,45.63,3.75,-3.56,2.07,8.75,0.17,0.14,-0.31,0.92,230422
92,0.00,0.01,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,230460
93,0.00,0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,230500
94,0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,230539
95,0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.03,8.79,0.17,0.14,-0.31,0.92,230579
96,0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230621
97,0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230659
98,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230700
99,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230739
100,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230781
101,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.60,2.07,8.75,0.17,0.14,-0.31,0.92,230821
102,-0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230860
103,0.00,0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230901
104,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,230941
105,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.83,0.17,0.14,-0.31,0.92,230981
106,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231020
107,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.03,8.75,0.17,0.14,-0.31,0.92,231058
108,-0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.03,8.75,0.17,0.14,-0.31,0.92,231097
109,-0.00,-0.00,0.00,-25.13,45.63,3.75,-3.56,2.03,8.75,0.17,0.14,-0.31,0.92,231137
110,-0.00,-0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.83,0.17,0.14,-0.31,0.92,231176
111,-0.00,-0.00,0.00,-25.13,45.63,3.75,-3.56,2.03,8.79,0.17,0.14,-0.31,0.92,231217
112,-0.00,-0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,231255
113,0.00,0.00,0.00,-25.13,45.63,3.75,-3.52,2.07,8.79,0.17,0.14,-0.31,0.92,231293
114,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231332
115,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.03,8.79,0.17,0.14,-0.31,0.92,231372
116,0.00,0.00,0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231410
117,-0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231449
118,-0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231490
119,-0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,2.07,8.79,0.17,0.14,-0.31,0.92,231531
120,-0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.56,1.99,8.86,0.17,0.14,-0.31,0.92,231572
121,-0.00,-0.00,-0.00,-25.13,45.63,3.75,-3.52,2.11,8.94,0.17,0.14,-0.31,0.92,231611
122,0.16,0.05,-0.09,-25.13,45.63,3.75,-3.52,2.11,8.94,0.17,0.14,-0.31,0.92,231653
123,0.01,0.01,0.01,-25.13,45.63,3.75,-3.52,2.11,8.94,0.17,0.14,-0.31,0.92,231693
124,0.01,0.01,0.01,-25.13,45.63,3.75,-3.60,1.92,8.90,0.17,0.14,-0.31,0.92,231732
125,0.01,0.01,0.01,-25.13,45.63,3.75,-3.75,2.15,8.83,0.17,0.14,-0.31,0.92,231772
126,0.01,0.01,0.01,-25.13,45.63,3.75,-3.71,2.72,8.71,0.17,0.14,-0.31,0.92,231809
127,0.34,0.15,0.28,-25.13,45.63,3.75,-3.71,2.72,8.71,0.17,0.14,-0.31,0.92,231848
128,0.90,0.84,0.43,-25.13,45.63,3.75,-3.71,2.72,8.71,0.17,0.14,-0.31,0.92,231888
129,0.90,0.84,0.43,-25.13,45.63,3.75,-4.02,3.07,7.75,0.17,0.14,-0.31,0.92,231926
