,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372234
1,0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372274
2,0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372311
3,0.00,-0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372350
4,-0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372390
5,-0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.04,9.47,0.10,0.02,0.24,0.97,372429
6,-0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372468
7,-0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372505
8,0.00,0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372544
9,0.00,0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372584
10,0.00,0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372624
11,0.00,0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372661
12,0.00,-0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372701
13,0.00,-0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372742
14,0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372781
15,0.00,0.00,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,372819
16,0.00,0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.47,0.10,0.02,0.24,0.97,372856
17,0.00,0.01,0.00,28.25,-19.13,13.13,0.03,2.04,9.47,0.10,0.02,0.24,0.97,372895
18,0.00,0.01,0.00,28.25,-19.13,13.13,0.03,2.00,9.47,0.10,0.02,0.24,0.97,372934
19,0.00,0.01,0.00,28.25,-19.13,13.13,0.07,2.08,9.43,0.10,0.02,0.24,0.97,372973
20,0.00,0.01,0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,373011
21,0.01,0.00,-0.00,28.25,-19.13,13.13,0.07,2.08,9.47,0.10,0.02,0.24,0.97,373050
22,0.01,0.00,-0.00,28.25,-19.13,13.13,0.03,2.04,9.51,0.10,0.02,0.24,0.97,373091
23,-0.00,0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.51,0.10,0.02,0.24,0.97,373130
24,-0.00,0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.47,0.10,0.02,0.24,0.97,373169
25,-0.00,0.00,0.00,28.25,-19.13,13.13,0.11,2.16,9.40,0.10,0.02,0.24,0.97,373206
26,-0.00,0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.51,0.10,0.02,0.24,0.97,373245
27,0.00,-0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.51,0.10,0.02,0.24,0.97,373284
28,0.00,-0.00,0.00,28.25,-19.13,13.13,0.03,2.04,9.43,0.10,0.02,0.24,0.97,373323
29,0.00,-0.00,0.00,28.25,-19.13,13.13,0.11,2.16,9.47,0.10,0.02,0.24,0.97,373361
30,0.00,-0.01,-0.00,28.25,-19.13,13.13,0.11,2.16,9.47,0.10,0.02,0.24,0.97,373402
31,-0.01,-0.02,0.00,28.25,-19.13,13.13,0.11,2.16,9.47,0.10,0.02,0.24,0.97,373441
32,-0.01,-0.02,0.00,28.25,-19.13,13.13,-0.01,2.08,9.55,0.10,0.02,0.24,0.97,373481
33,-0.01,-0.02,0.00,28.25,-19.13,13.13,0.11,2.08,9.40,0.10,0.02,0.24,0.97,373522
34,-0.01,-0.02,0.00,28.25,-19.13,13.13,0.07,2.12,9.43,0.10,0.02,0.24,0.97,373560
35,-0.02,0.00,0.00,28.25,-19.13,13.13,0.07,2.12,9.43,0.10,0.02,0.24,0.97,373600
36,-0.01,-0.00,0.00,28.25,-19.13,13.13,0.07,2.12,9.43,0.10,0.02,0.24,0.97,373640
37,-0.01,-0.00,0.00,28.25,-19.13,13.13,0.07,2.04,9.47,0.10,0.02,0.24,0.97,373679
