,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.68,-0.13,-1.86,-1.63,10.81,-1.88,9.00,5.20,2.35,0.04,-0.01,-0.04,1.00,1096960
1,0.64,1.38,0.11,-1.63,10.81,-1.88,9.00,5.20,2.35,0.04,-0.01,-0.04,1.00,1097001
2,0.73,1.15,0.55,-1.63,10.81,-1.88,9.00,5.20,2.35,0.04,-0.01,-0.04,1.00,1097041
3,0.73,1.15,0.55,-1.63,10.81,-1.88,10.26,6.54,-0.26,0.04,-0.01,-0.04,1.00,1097080
4,0.73,1.15,0.55,-1.63,10.81,-1.88,9.07,8.26,0.01,0.04,-0.01,-0.04,1.00,1097121
5,0.73,1.15,0.55,-1.63,10.81,-1.88,10.53,8.72,0.32,0.04,-0.01,-0.04,1.00,1097159
6,1.62,1.50,2.86,-1.63,10.81,-1.88,10.53,8.72,0.32,0.04,-0.01,-0.04,1.00,1097200
7,1.62,1.50,2.86,-1.63,10.81,-1.88,9.65,10.21,0.13,0.04,-0.01,-0.04,1.00,1097241
8,1.17,1.15,3.41,-1.63,10.81,-1.88,9.65,10.21,0.13,0.04,-0.01,-0.04,1.00,1097281
9,1.17,1.15,3.41,-1.63,10.81,-1.88,12.21,9.41,1.16,0.04,-0.01,-0.04,1.00,1097321
10,1.17,1.15,3.41,-1.63,10.81,-1.88,13.21,9.45,1.35,0.04,-0.01,-0.04,1.00,1097360
11,1.17,1.15,3.41,-1.63,10.81,-1.88,12.33,9.71,0.85,0.04,-0.01,-0.04,1.00,1097401
12,0.37,0.34,3.93,-1.63,10.81,-1.88,12.33,9.71,0.85,0.04,-0.01,-0.04,1.00,1097442
13,0.37,0.34,3.93,-1.63,10.81,-1.88,12.98,7.68,2.08,0.04,-0.01,-0.04,1.00,1097481
14,0.37,0.34,3.93,-1.63,10.81,-1.88,11.83,6.57,1.62,0.04,-0.01,-0.04,1.00,1097522
15,0.37,0.34,3.93,-1.63,10.81,-1.88,10.68,5.31,1.73,0.04,-0.01,-0.04,1.00,1097561
