,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
48,-0.04,0.06,0.00,-20.44,-16.19,4.75,-6.59,7.42,-0.04,-0.03,-0.19,-0.49,0.85,4698803
49,-0.04,0.06,0.00,-20.44,-16.19,4.75,-6.43,7.42,-0.08,-0.03,-0.19,-0.49,0.85,4698845
50,-0.04,0.06,0.00,-20.44,-16.19,4.75,-6.59,7.38,-0.20,-0.03,-0.19,-0.49,0.85,4698887
51,-0.04,0.06,0.00,-21.50,-17.13,5.63,-6.59,7.38,-0.20,-0.03,-0.19,-0.49,0.85,4698929
52,-0.02,0.07,0.04,-21.50,-17.13,5.63,-6.59,7.38,-0.20,-0.03,-0.19,-0.49,0.85,4698972
53,-0.01,0.13,-0.00,-21.50,-17.13,5.63,-6.59,7.38,-0.20,-0.03,-0.19,-0.49,0.85,4699014
54,-0.01,0.13,-0.00,-21.50,-17.13,5.63,-6.89,7.38,-0.12,-0.03,-0.19,-0.49,0.85,4699057
55,-0.01,0.13,-0.00,-21.50,-17.13,5.63,-7.05,7.38,-0.08,-0.03,-0.19,-0.49,0.85,4699100
56,-0.01,0.13,-0.00,-21.50,-17.13,5.63,-7.05,7.30,-0.00,-0.03,-0.19,-0.49,0.85,4699144
57,-0.01,0.13,-0.00,-21.50,-17.13,5.63,-7.73,7.23,0.23,-0.03,-0.19,-0.49,0.85,4699186
58,-0.01,0.13,-0.00,-20.38,-16.13,4.00,-7.73,7.23,0.23,-0.03,-0.19,-0.49,0.85,4699227
59,-0.30,0.11,-0.31,-20.38,-16.13,4.00,-7.73,7.23,0.23,-0.03,-0.19,-0.49,0.85,4699270
60,-0.42,0.09,-0.46,-20.38,-16.13,4.00,-7.73,7.23,0.23,-0.03,-0.19,-0.49,0.85,4699312
61,-0.42,0.09,-0.46,-20.38,-16.13,4.00,-7.93,6.73,0.88,-0.03,-0.19,-0.49,0.85,4699354
62,-0.42,0.09,-0.46,-20.38,-16.13,4.00,-7.85,6.65,0.84,-0.03,-0.19,-0.49,0.85,4699396
63,-0.42,0.09,-0.46,-20.38,-16.13,4.00,-8.08,6.50,1.07,-0.03,-0.19,-0.49,0.85,4699439
64,-0.42,0.09,-0.46,-20.38,-16.13,4.00,-8.04,6.38,0.99,-0.03,-0.19,-0.49,0.85,4699479
65,-0.75,0.24,-0.69,-20.38,-16.13,4.00,-8.04,6.38,0.99,-0.03,-0.19,-0.49,0.85,4699523
66,-0.94,0.21,-0.70,-20.38,-16.13,4.00,-8.04,6.38,0.99,-0.03,-0.19,-0.49,0.85,4699564
67,-0.94,0.21,-0.70,-20.38,-16.13,4.00,-8.23,5.93,2.07,-0.03,-0.19,-0.49,0.85,4699607
68,-0.94,0.21,-0.70,-20.38,-16.13,4.00,-8.39,5.89,2.37,-0.03,-0.19,-0.49,0.85,4699650
69,-0.94,0.21,-0.70,-20.38,-16.13,4.00,-8.46,5.39,1.99,-0.03,-0.19,-0.49,0.85,4699692
70,-0.94,0.21,-0.70,-20.38,-16.13,4.00,-8.04,5.20,1.99,-0.03,-0.19,-0.49,0.85,4699732
71,-1.40,0.46,-0.64,-20.38,-16.13,4.00,-8.04,5.20,1.99,-0.03,-0.19,-0.49,0.85,4699776
72,-1.24,0.21,-0.66,-20.38,-16.13,4.00,-8.04,5.20,1.99,-0.03,-0.19,-0.49,0.85,4699817
73,-1.24,0.21,-0.66,-20.38,-16.13,4.00,-8.43,4.28,2.11,-0.03,-0.19,-0.49,0.85,4699860
74,-1.24,0.21,-0.66,-20.38,-16.13,4.00,-8.65,4.01,2.45,-0.03,-0.19,-0.49,0.85,4699904
75,-1.24,0.21,-0.66,-20.38,-16.13,4.00,-8.50,3.28,2.49,-0.03,-0.19,-0.49,0.85,4699944
76,-1.24,0.21,-0.66,-20.38,-16.13,4.00,-8.39,3.13,2.79,-0.03,-0.19,-0.49,0.85,4699986
77,-1.24,0.21,-0.66,-9.19,-26.88,-5.19,-8.39,3.13,2.79,-0.03,-0.19,-0.49,0.85,4700028
78,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-8.39,3.13,2.79,-0.03,-0.19,-0.49,0.85,4700070
79,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-8.96,2.02,2.87,-0.03,-0.19,-0.49,0.85,4700112
80,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-9.23,1.75,2.60,-0.03,-0.19,-0.49,0.85,4700155
81,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-8.73,1.48,2.68,-0.03,-0.19,-0.49,0.85,4700197
82,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-8.69,1.25,2.33,-0.03,-0.19,-0.49,0.85,4700239
83,-1.36,0.39,-0.46,-9.19,-26.88,-5.19,-8.65,1.06,2.60,-0.03,-0.19,-0.49,0.85,4700280
84,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-8.65,1.06,2.60,-0.03,-0.19,-0.49,0.85,4700322
85,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-8.88,0.37,2.41,-0.03,-0.19,-0.49,0.85,4700364
86,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-8.65,0.29,2.49,-0.03,-0.19,-0.49,0.85,4700408
87,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-8.20,-0.01,1.88,-0.03,-0.19,-0.49,0.85,4700450
88,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-8.12,-0.17,1.64,-0.03,-0.19,-0.49,0.85,4700493
89,-1.42,0.08,-0.29,-9.19,-26.88,-5.19,-7.93,-0.20,1.88,-0.03,-0.19,-0.49,0.85,4700535
90,-1.42,0.08,-0.29,-2.25,-11.13,-14.00,-7.93,-0.20,1.88,-0.03,-0.19,-0.49,0.85,4700577
91,-1.42,0.08,-0.29,-2.25,-11.13,-14.00,-8.20,-0.13,1.88,-0.03,-0.19,-0.49,0.85,4700621
92,-0.82,-0.05,0.14,-2.25,-11.13,-14.00,-8.20,-0.13,1.88,-0.03,-0.19,-0.49,0.85,4700664
93,-0.82,-0.05,0.14,-2.25,-11.13,-14.00,-8.27,-0.01,1.95,-0.03,-0.19,-0.49,0.85,4700707
94,-0.82,-0.05,0.14,-2.25,-11.13,-14.00,-8.54,-0.05,2.22,-0.03,-0.19,-0.49,0.85,4700751
95,-0.82,-0.05,0.14,-2.25,-11.13,-14.00,-8.88,0.14,2.41,-0.03,-0.19,-0.49,0.85,4700794
96,-0.82,-0.05,0.14,-2.25,-11.13,-14.00,-8.88,0.10,2.26,-0.03,-0.19,-0.49,0.85,4700837
97,-0.82,-0.05,0.14,-2.06,-4.69,-14.50,-8.88,0.10,2.26,-0.03,-0.19,-0.49,0.85,4700878
98,-0.54,-0.15,0.46,-2.06,-4.69,-14.50,-8.88,0.10,2.26,-0.03,-0.19,-0.49,0.85,4700921
99,-0.54,-0.15,0.46,-2.06,-4.69,-14.50,-9.00,0.45,1.80,-0.03,-0.19,-0.49,0.85,4700963
100,-0.36,-0.11,0.48,-2.06,-4.69,-14.50,-9.00,0.45,1.80,-0.03,-0.19,-0.49,0.85,4701005
101,-0.36,-0.11,0.48,-2.06,-4.69,-14.50,-8.81,0.79,1.76,-0.03,-0.19,-0.49,0.85,4701048
102,-0.36,-0.11,0.48,-2.06,-4.69,-14.50,-9.07,0.87,2.11,-0.03,-0.19,-0.49,0.85,4701091
103,-0.36,-0.11,0.48,-2.06,-4.69,-14.50,-8.73,1.33,2.30,-0.03,-0.19,-0.49,0.85,4701131
104,0.21,-0.05,0.63,-2.06,-4.69,-14.50,-8.73,1.33,2.30,-0.03,-0.19,-0.49,0.85,4701172
105,0.21,-0.05,0.63,-2.06,-4.69,-14.50,-9.34,1.79,2.87,-0.03,-0.19,-0.49,0.85,4701215
106,0.14,-0.26,0.52,-2.06,-4.69,-14.50,-8.69,1.98,2.41,-0.03,-0.19,-0.49,0.85,4701299
107,0.14,-0.26,0.52,-2.06,-4.69,-14.50,-8.73,2.36,2.45,-0.03,-0.19,-0.49,0.85,4701342
108,0.14,-0.26,0.52,-2.06,-4.69,-14.50,-9.00,2.63,2.95,-0.03,-0.19,-0.49,0.85,4701381
109,0.02,-0.21,0.36,-2.06,-4.69,-14.50,-9.00,2.63,2.95,-0.03,-0.19,-0.49,0.85,4701422
110,0.02,-0.21,0.36,-2.06,-4.69,-14.50,-9.15,2.98,2.03,-0.03,-0.19,-0.49,0.85,4701464
111,0.21,-0.10,0.34,-2.06,-4.69,-14.50,-9.15,2.98,2.03,-0.03,-0.19,-0.49,0.85,4701506
112,0.21,-0.10,0.34,-2.06,-4.69,-14.50,-9.11,3.51,2.83,-0.03,-0.19,-0.49,0.85,4701547
113,0.21,-0.10,0.34,-2.06,-4.69,-14.50,-9.19,3.43,2.75,-0.03,-0.19,-0.49,0.85,4701589
114,0.21,-0.10,0.34,-2.06,-4.69,-14.50,-9.04,3.32,3.21,-0.03,-0.19,-0.49,0.85,4701630
115,0.21,-0.14,0.28,-2.06,-4.69,-14.50,-9.04,3.32,3.21,-0.03,-0.19,-0.49,0.85,4701671
116,0.21,-0.14,0.28,-2.06,-4.69,-14.50,-9.11,3.51,2.83,-0.03,-0.19,-0.49,0.85,4701713
117,0.38,-0.39,0.12,-2.06,-4.69,-14.50,-9.11,3.51,2.83,-0.03,-0.19,-0.49,0.85,4701754
118,0.38,-0.39,0.12,-2.06,-4.69,-14.50,-9.30,4.05,4.36,-0.03,-0.19,-0.49,0.85,4701795
119,0.38,-0.39,0.12,-2.06,-4.69,-14.50,-8.96,3.86,4.17,-0.03,-0.19,-0.49,0.85,4701837
120,0.38,-0.39,0.12,-2.06,-4.69,-14.50,-8.35,3.78,3.91,-0.03,-0.19,-0.49,0.85,4701877
121,0.01,-0.03,0.04,-2.06,-4.69,-14.50,-8.35,3.78,3.91,-0.03,-0.19,-0.49,0.85,4701919
122,0.01,-0.03,0.04,-2.06,-4.69,-14.50,-8.27,3.78,3.52,-0.03,-0.19,-0.49,0.85,4701962
123,0.06,0.03,0.07,-2.06,-4.69,-14.50,-8.27,3.78,3.52,-0.03,-0.19,-0.49,0.85,4702003
124,0.06,0.03,0.07,-2.06,-4.69,-14.50,-9.19,3.93,4.17,-0.03,-0.19,-0.49,0.85,4702044
125,0.06,0.03,0.07,-2.06,-4.69,-14.50,-9.30,3.51,4.06,-0.03,-0.19,-0.49,0.85,4702084
126,0.06,0.03,0.07,-27.31,1.94,-27.25,-9.30,3.51,4.06,-0.03,-0.19,-0.49,0.85,4702124
