,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
92,0.0,0.0,0.0,2.788060578605404,-0.3437346202252095,-0.3628662777978363
93,0.0,0.0,0.0,2.787663168651414,-0.3439540370448709,-0.3540068980983043
94,0.0,0.0,0.0,2.787736928888683,-0.3487733396398371,-0.3504495342286466
95,0.0,0.0,0.0,2.788310368233576,-0.3563544101910615,-0.3541021770404673
96,0.0,0.0,0.0,2.789045314102456,-0.3632315696190202,-0.3623803375115846
97,0.0,0.0,0.0,2.78952416741952,-0.3662471570410813,-0.3703448417025022
98,0.0,0.0,0.3814964093603638,2.78952531332404,-0.3646391499222201,-0.3736982350305685
99,0.0,0.0,-0.0055029613904606,2.7891626373235527,-0.3602049215431962,-0.3715905173846265
100,0.0,0.0,-0.3764969345625519,2.788799961323065,-0.3555642273824697,-0.3664802804370875
101,0.0,0.0,-0.739798502213648,2.7888011072275862,-0.3527075558395565,-0.3613305001678277
102,0.0,0.0,-1.1213292671965918,2.7892799605446497,-0.3519663571681027,-0.3566287652281283
103,0.0,0.0,-1.5282797361808402,2.7900149064135302,-0.3524300162662407,-0.3497632515324787
104,0.0,0.0,-1.952248617789178,2.790588345758424,-0.3528936753643791,-0.3393340275267928
105,0.0,0.0,-2.3867311300302188,2.790662105995691,-0.3523436580610923,-0.3285211981922484
106,0.0,0.0,-2.827456551594945,2.790264696041702,-0.3497578589428067,-0.3233703863664943
107,0.0,0.0,3.011696573917868,2.7897102895929664,-0.3443498443640562,-0.3284386725112217
108,0.0,0.0,2.5666287007292365,2.789320349592239,-0.337019402882858,-0.3434015597340267
109,0.0,0.0,2.1225965190624634,2.78920326902222,-0.3308154746551257,-0.3624828834113126
110,0.0,0.0,1.681871097497736,2.789103675648245,-0.3293785920597585,-0.3764209366212871
111,0.0,0.0,1.2473885852566953,2.788556447362494,-0.3346852651290994,-0.377232167504447
112,0.0,0.0,0.8234197036483574,2.787397689331688,-0.3457652343835368,-0.36346158232245
113,0.0,0.0,0.4164692346641092,2.786015667581953,-0.3590947981489446,-0.3419727145470408
114,0.0,0.0,0.0349384696811653,2.785092847023718,-0.3701747674033817,-0.323394778236033
115,0.0,0.0,-0.3283630979699311,2.7852780273620144,-0.3754814404727236,-0.31512222212631
116,0.0,0.0,-0.6993570711420222,2.786777201324448,-0.3740445578773566,-0.3183189800040697
117,0.0,0.0,-1.0863564418928469,2.7891626373235523,-0.3678406296496234,-0.3297239096962396
118,0.0,0.0,0.0,2.7915480733226574,-0.3605101881684251,-0.3440879171865759
119,0.0,0.0,0.0,2.7930472472850907,-0.3551021735896748,-0.3562969881826348
120,0.0,0.0,0.0,2.7932324276233875,-0.3525163744713896,-0.3629058486186516
121,0.0,0.0,0.0,2.7923096070651523,-0.3521571003702829,-0.3631714084230334
122,0.0,0.0,0.0,2.7909275853154174,-0.3527029321621984,-0.3595526127089323
123,0.0,0.0,0.0,2.7897688272846106,-0.3523436580610923,-0.3565876979052661
124,0.0,0.0,0.0,2.7892215989988607,-0.3495666646001243,-0.3579785662499805
125,0.0,0.0,0.0,2.7891626373235527,-0.3440840786523438,-0.3648181410450359
126,0.0,0.0,0.0,2.789103675648245,-0.3376061376093071,-0.3752520583065166
127,0.0,0.0,0.0,2.7885970703477176,-0.333437171652874,-0.3850230894408851
128,0.0,0.0,0.0,2.787496778996025,-0.3345201311585472,-0.3898990509722772
129,0.0,0.0,0.0,2.7859590070356903,-0.3415439951474834,-0.3869990382570952
130,0.0,0.0,0.0,2.784432492750713,-0.3524300162662405,-0.376206965826829
131,0.0,0.0,0.0,2.783628549022736,-0.3633160373849977,-0.3613482638870408
132,0.0,0.0,0.0,2.784164338926085,-0.3705316037724444,-0.3486409027839662
133,0.0,0.0,0.0,2.786178603519549,-0.3717148507359361,-0.3416374110657548
134,0.0,0.0,0.0,2.7892035939279816,-0.3667355887043514,-0.3400820244863199
135,0.0,0.0,0.0,2.792204496352696,-0.3582057547108602,-0.3419444418811991
136,0.0,0.0,0.0,2.794040866539959,-0.3500878627841632,-0.344031440860678
137,0.0,0.0,0.0,2.794144601609538,-0.3454695479353122,-0.3437449265479858
138,0.0,0.0,0.0,2.7927891304864385,-0.345125040970803,-0.3395652592094283
139,0.0,0.0,0.0,2.790869753885366,-0.348012793458,-0.3323327948031235
140,0.0,0.0,0.0,2.789366360628309,-0.3524300162662409,-0.3262947650217309
141,0.0,0.0,0.0,2.78881974648273,-0.3566572910273314,-0.3266046582507724
142,0.0,0.0,0.0,2.7891810175286698,-0.3592648117104217,-0.3358374207999337
143,0.0,0.0,0.0,2.789974156699212,-0.3594515981786484,-0.3525503709962269
144,0.0,0.0,0.0,2.790588345758424,-0.3576083482639722,-0.371404193636773
145,0.0,0.0,0.0,2.790662105995691,-0.3550062913097262,-0.3844449197234998
146,0.0,0.0,0.0,2.790264696041702,-0.3529803935376808,-0.3855817565108749
147,0.0,0.0,0.0,2.7897102895929664,-0.3521572158044718,-0.3745277475697248
148,0.0,0.0,0.0,2.789279724510513,-0.3522394194193906,-0.3571978643605609
149,0.0,0.0,0.0,2.789145158980616,-0.3524300162662409,-0.3432334125187862
150,0.0,0.0,0.0,2.78918011566649,-0.3524300162662409,-0.3396489141476558
151,0.0,0.0,0.0,2.789045550136593,-0.3524300162662409,-0.3456881896481771
152,0.0,0.0,0.0,2.7886149850541395,-0.3524300162662409,-0.3542412114772623
153,0.0,0.0,0.0,2.788060578605404,-0.3524300162662409,-0.3571017811078397
154,0.0,0.0,0.0,2.787703893582267,-0.3524300162662409,-0.3504511162112176
155,0.0,0.0,0.0,2.7877546868334107,-0.3524300162662409,-0.3379564396547436
156,0.0,0.0,0.3814964093603638,2.7881350943248733,-0.3524300162662409,-0.3273526227979432
157,0.0,0.0,-0.1029434755416855,2.788613881201699,-0.3524300162662409,-0.3244885559369869
158,0.0,0.0,-0.5873833604437357,2.7890096973495737,-0.3526206131130905,-0.3299199521156229
159,0.0,0.0,-1.0718232453457854,2.789186581817395,-0.3528936753643791,-0.3390054617270933
160,0.0,0.0,-1.5562631302478354,2.789079648814053,-0.3523436580610923,-0.3458740765716075
161,0.0,0.0,-2.040703015149885,2.788807801336916,-0.3497578589428067,-0.348429493076986
162,0.0,0.0,-2.5251429000519345,2.788607571316641,-0.3443498443640562,-0.3497991208512075
163,0.0,0.0,-3.009582784953985,2.788689033832749,-0.337019402882858,-0.3546245651713245
164,0.0,0.0,2.7891626373235523,2.7891043982002643,-0.3308154746551257,-0.3647863730046517
165,0.0,0.0,2.304722752421503,2.7897130865213104,-0.3293785920597585,-0.3780276696663223
166,0.0,0.0,1.8202828675194525,2.790307582845301,-0.3346852651290994,-0.3893463290244294
167,0.0,0.0,1.3358429826174023,2.7907198353421543,-0.3457652343835368,-0.3936458122554878
168,0.0,0.0,0.8514030977153522,2.7906854568708583,-0.3590947981489446,-0.3876376827285546
169,0.0,0.0,0.3669632128133029,2.7899376632425343,-0.3701747674033817,-0.3720046770445436
170,0.0,0.0,-0.117476672088747,2.788574882731214,-0.3754814404727236,-0.3525714756805672
171,0.0,0.0,-0.6019165569907974,2.787110694585927,-0.3740445578773566,-0.3368936170006902
172,0.0,0.0,-1.0863564418928469,2.786313617060748,-0.3678406296496234,-0.3305911697018456
173,0.0,0.0,0.0,2.7867242795521032,-0.3605101881684251,-0.3348221695105029
174,0.0,0.0,0.0,2.7882093362107327,-0.3551021735896748,-0.3452886072911131
175,0.3814964093603638,0.0,0.0,2.790075176903058,-0.3525163744713896,-0.3549693875783447
176,-0.1029434755416855,0.0,0.0,2.791543258742863,-0.3519663571681027,-0.3577105418450662
177,-0.5873833604437357,0.0,0.0,2.7921303357557337,-0.3522394194193906,-0.3508875177141904
178,-1.0718232453457854,0.0,0.0,2.7917637200724257,-0.3524300162662409,-0.3367106971092907
179,-1.5562631302478354,0.0,0.0,2.7908114267851203,-0.3524300162662409,-0.3224252070445363
180,-2.040703015149885,0.0,0.3814964093603638,2.7898270358625914,-0.3524300162662409,-0.3165589260924605
181,-2.5251429000519345,0.0,-0.0055029613904606,2.789221604309636,-0.3524300162662409,-0.3234264814742891
182,-3.009582784953985,0.0,-0.3764969345625519,2.7890638770471963,-0.3524300162662409,-0.3410175777788374
183,2.7891626373235523,0.0,-0.739798502213648,2.7891219870842976,-0.3524300162662409,-0.3628297452653723
184,2.304722752421503,0.0,-1.1213292671965918,2.7891626373235527,-0.3524300162662409,-0.3817083607205308
185,1.8202828675194525,0.0,-1.5282797361808402,2.7891626373235527,-0.3524300162662409,-0.3931846836222537
186,1.3358429826174023,0.0,-1.952248617789178,2.7891626373235527,-0.3524300162662409,-0.3950064115371898
187,0.8514030977153522,0.0,-2.3867311300302188,2.7892032875628083,-0.3524300162662409,-0.387372134157001
188,0.3669632128133029,0.0,-2.827456551594945,2.789220759252028,-0.3526206131130905,-0.373006219360377
189,-0.117476672088747,0.0,3.011696573917868,2.789045550136593,-0.3528936753643791,-0.3558879341605379
190,-0.6019165569907974,0.0,2.5666287007292365,2.7886149850541395,-0.3523436580610923,-0.3411085848648975
191,-1.0863564418928469,0.0,2.1225965190624634,2.788060578605404,-0.3495666646001243,-0.3334867789172897
192,0.0,0.0,1.681871097497736,2.787663168651414,-0.3442742712042744,-0.3341607752922809
193,0.0,0.0,1.2473885852566953,2.787736928888683,-0.337864065922201,-0.3407172132138
194,0.0,0.0,0.8234197036483574,2.7883511179478937,-0.3328454526739919,-0.3491071862678285
195,0.0,0.0,0.4164692346641092,2.789144257118436,-0.3319276207742911,-0.3549891084408786
196,0.0,0.0,0.0349384696811653,2.7894648759244696,-0.3364582800752134,-0.3546953103869031
197,0.0,0.0,-0.3283630979699311,2.788900765925213,-0.3455837554607375,-0.3477217988513024
198,0.0,0.0,-0.6993570711420222,2.787612406437697,-0.3565796184012155,-0.3380230857998245
199,0.0,0.0,-1.0863564418928469,2.786181366104968,-0.3660281730972308,-0.3310061830091883
200,0.0,0.0,0.0,2.7852674834998425,-0.3712460031014178,-0.3299148761652017
201,0.0,0.0,0.0,2.7851862518523816,-0.3713776630504328,-0.3337512460509147
202,0.0,0.0,0.0,2.78586565939979,-0.3676198325638175,-0.3393662710712855
203,0.0,0.0,0.0,2.7869701742512363,-0.362356809508581,-0.3445341774196581
204,0.0,0.0,0.0,2.787995640447377,-0.3577134909575976,-0.3479413706756209
205,0.0,0.0,0.0,2.788688732600887,-0.3545445829663451,-0.3501328521391761
206,0.0,0.0,0.0,2.7891970073574046,-0.3527894749723703,-0.3526802477204224
207,0.0,0.0,0.0,2.789796535184237,-0.3521572158044718,-0.3558889100629596
208,0.0,0.0,0.0,2.790686024182153,-0.3522394194193906,-0.3595084753932181
209,0.0,0.0,0.0,2.791794452623692,-0.3526206131130905,-0.3638348940907856
210,0.0,0.0,0.0,2.792782459329474,-0.352702816728009,-0.3683319734658093
211,0.0,0.0,0.0,2.793307630450085,-0.3520705575601114,-0.3715794724475417
212,0.0,0.0,0.0,2.7932502152019327,-0.3503154495661359,-0.3727007578637488
213,0.0,0.0,0.0,2.7926924470878784,-0.3469560877327142,-0.3705114029788114
214,0.0,0.0,0.0,2.791820568185264,-0.3422402015966462,-0.3631949865054022
215,0.0,0.0,0.0,2.7907700123479966,-0.3378241502383771,-0.3510994994525201
216,0.0,0.0,0.0,2.7896691446978097,-0.3360877621330375,-0.3385432265130117
217,0.0,0.0,0.0,2.78871492530842,-0.338741300617521,-0.3305343138269429
218,0.0,0.0,0.0,2.788020516218816,-0.345888933174365,-0.3296063515760841
219,0.0,0.0,0.0,2.7875062299764943,-0.3552484352870041,-0.3337512460509147
220,0.0,0.0,0.0,2.78714888734564,-0.3629997182049873,-0.3393662710712855
221,0.0,0.0,0.0,2.787148361150192,-0.3660496648921595,-0.3445341774196581
222,0.0,0.0,0.0,2.7876601438831417,-0.3637177487556952,-0.3482373941058659
223,0.0,0.0,0.0,2.7886052492780937,-0.3581621877792849,-0.3505551036291502
224,0.0,0.0,0.0,2.789720025369012,-0.3530279402142892,-0.351821296769003
225,0.0,0.0,0.0,2.790665130763964,-0.3510993100650535,-0.3518801813004276
226,0.0,0.0,0.0,2.7911769134969138,-0.3527049530406177,-0.3517422871466323
227,0.0,0.0,0.0,2.7911763873014666,-0.3562027458827712,-0.3532877787589397
228,0.0,0.0,0.0,2.790819044670612,-0.3590765559493637,-0.3566992275786377
229,0.0,0.0,0.0,2.790264193582947,-0.3594515981786484,-0.3607552152682354
230,0.0,0.0,0.0,2.789552383552127,-0.3576083482639722,-0.3643602813885122
231,0.0,0.0,0.0,2.7887322667593297,-0.3550062913097262,-0.3658919060681139
232,0.0,0.0,0.0,2.7880027326528167,-0.3529803935376808,-0.3630335385975629
233,0.0,0.0,0.0,2.7876225788996694,-0.3521572158044718,-0.3552286713717492
234,0.0,0.0,0.0,2.787696171631103,-0.3522394194193906,-0.3462206995275972
235,0.0,0.0,0.0,2.78825193769264,-0.3524300162662409,-0.3417329063371611
236,0.0,0.0,0.0,2.78920336954544,-0.3524300162662409,-0.3459102277215013
237,0.0,0.0,0.0,2.790131351286755,-0.3524300162662409,-0.3575724430582704
238,0.0,0.0,0.0,2.7905111801395384,-0.3524300162662409,-0.3705879828817935
239,0.0,0.0,0.0,2.790113420052171,-0.3524300162662409,-0.3777599869958597
240,0.0,0.0,0.0,2.7891626373235527,-0.3526206131130905,-0.3737513675762144
241,0.0,0.0,0.0,2.788211854594934,-0.3528936753643791,-0.3589705456897267
242,0.0,0.0,0.0,2.787814094507567,-0.3523436580610923,-0.3405495588589886
243,0.0,0.0,0.0,2.788234678321817,-0.3495666646001243,-0.3284014659062346
244,0.0,0.0,0.0,2.789180150908424,-0.3440840786523438,-0.3291330917290481
245,0.0,0.0,0.0,2.7899556011049422,-0.3376061376093071,-0.3414903168124327
246,0.0,0.0,0.0,2.790079982403592,-0.333437171652874,-0.357520565518139
247,0.0,0.0,0.0,2.789559217696815,-0.3345201311585472,-0.368722890774223
248,0.0,0.0,0.0,2.7887660569502906,-0.3415439951474834,-0.3704924281515359
249,0.0,0.0,0.0,2.788285999292302,-0.3526158491410597,-0.3642275093485503
250,0.0,0.0,0.0,2.7884687730322977,-0.3637831909075264,-0.3557623002862897
251,0.0,0.0,0.0,2.7890860666495434,-0.3703181083401817,-0.3500279596765846
252,0.0,0.0,0.0,2.789424196431656,-0.3686904928378122,-0.3480189890179023
253,0.0,0.0,0.0,2.788860123690855,-0.3591765540921334,-0.3465870397833259
254,0.0,0.0,0.0,2.787513264807277,-0.3461464618256375,-0.3429434140747286
255,0.0,0.0,0.0,2.786197455035736,-0.3355803180225782,-0.3378657837656755
256,0.0,0.0,0.0,2.785829705923246,-0.3321251431652092,-0.3344027697780538
257,0.0,0.0,0.0,2.786896018394878,-0.336234253999343,-0.3351640251996189
258,0.0,0.0,0.0,2.7891041959213294,-0.3450292376103492,-0.3405034806129552
259,0.0,0.0,0.0,2.791507121431481,-0.3545379192544748,-0.3481884907244302
260,0.0,0.0,0.0,2.7930472472850907,-0.3607435137552439,-0.3545894433407026
261,0.0,0.0,0.0,2.7932324276233875,-0.3612711592179048,-0.3572284336311505
262,0.0,0.0,0.0,2.7923096070651523,-0.3568351255660019,-0.356221076597277
263,0.0,0.0,0.0,2.7909275853154174,-0.3511317218710876,-0.3525594225229986
264,0.0,0.0,0.0,2.7897688272846106,-0.3484461331839205,-0.3476375618890945
265,0.0,0.0,0.0,2.789180980560954,-0.3508414013797555,-0.3444592737011417
266,0.0,0.0,0.0,2.7890638770471963,-0.3570577862152007,-0.3462286295989163
267,0.0,0.0,0.0,2.7891219870842976,-0.3638953123527675,-0.3534805508895171
268,0.0,0.0,0.0,2.7891626373235527,-0.368298072756491,-0.3640919110224438
269,0.0,0.0,0.0,2.7892032875628083,-0.3686624129737727,-0.3747464095150649
270,0.0,0.0,0.0,2.7892613975999097,-0.3652181814372409,-0.3818341838714658
271,0.0,0.0,0.0,2.7891036703374694,-0.3599391523445028,-0.3816619262972222
272,0.0,0.0,0.0,2.788538873645125,-0.355565559144172,-0.3722858263522704
273,0.0,0.0,0.0,2.787572284440369,-0.3529815760598322,-0.3567947657347967
274,0.0,0.0,0.0,2.7864457690655264,-0.3514142052867391,-0.3419353468592637
275,0.0,0.0,0.0,2.785689332335016,-0.349662039109875,-0.3328067348114201
276,0.0,0.0,0.0,2.785737010187737,-0.3472516842685095,-0.3301419047630535
277,0.0,0.0,0.0,2.786628480344849,-0.3454084343538329,-0.332237532413771
278,0.0,-2.760096244229429,0.0,2.788054210621675,-0.3455952208220597,-0.3371644570430356
279,0.0,3.1360896921993326,0.0,2.789526571449383,-0.3482027415051498,-0.3441065195335049
280,0.0,2.7650957190272414,0.0,2.790673306673356,-0.3524300162662409,-0.3535741425602752
281,0.0,2.401794151376145,0.0,2.791271399228969,-0.356847239074481,-0.3650223562634129
282,0.0,2.044847126729733,0.0,2.791254375121944,-0.3597349915616783,-0.3750821459659469
283,0.0,1.678414555291538,-2.760096244229429,2.790779711331836,-0.3593904845971699,-0.3790164963984187
284,0.0,1.2933356391920854,3.1360896921993326,2.7901309302118125,-0.3547721697483182,-0.3733493064451874
285,0.0,0.8933304281259496,2.7071092017832377,2.789577749496318,-0.3466542778216221,-0.3586631132083328
286,0.0,0.4831597160270647,2.2512717365405783,2.7892734151865066,-0.3381244438281308,-0.3405495588589886
287,0.0,0.0668155044992124,1.784672354211826,2.78929804732212,-0.3331451817965445,-0.3281053197994434
288,0.0,-0.3524300162662409,1.3129606637054956,2.7897113439183387,-0.334328428760037,-0.3284549654522228
289,0.0,-0.7716755370316946,0.8385465895857834,2.790288781850337,-0.3415439951474834,-0.3419735474451753
290,0.0,-1.1880197485595472,0.3626527646936389,2.790510564723714,-0.3524300162662405,-0.3625664321907449
291,0.0,-1.598190460658432,-0.1139921266710106,2.789955270945013,-0.3633160373849977,-0.3810694132438599
292,0.0,-1.998195671724568,-0.590867905861471,2.788615448541608,-0.3703399013739338,-0.3893114570857271
293,0.0,-2.3832745878240207,-1.0675127972261211,2.787110694585927,-0.3714228608796072,-0.3832350462069834
294,0.0,-2.749707159262216,-1.5434066221182656,2.786313617060748,-0.3672538949231745,-0.364454956884907
295,0.0,-3.106654183908628,-2.0178206962379783,2.7867242795521032,-0.3607759538801379,-0.3404050756475741
296,0.0,2.8132295556198623,-2.489532386744308,2.7882501802982627,-0.3552933679323568,-0.3219236669974428
297,0.0,2.442235582447771,-2.956131769073061,2.79017405756448,-0.3525163744713896,-0.3162092644751637
298,0.0,2.0552362116969465,2.871216072863866,2.7915230462958207,-0.3519663571681027,-0.3232082966530859
299,0.0,0.0,2.442235582447771,2.791519447545565,-0.3522394194193906,-0.337380980891757
300,0.0,0.0,2.0552362116969465,2.789995215580468,-0.3524300162662409,-0.3509449728419783
301,0.0,0.0,0.0,2.787666309547288,-0.3524300162662409,-0.3576185973363353
302,0.0,0.0,0.0,2.785762276762205,-0.3524300162662409,-0.3549787101044083
303,0.0,0.0,0.0,2.7853399589605616,-0.3524300162662409,-0.3452003627545443
304,0.0,0.0,0.0,2.786678625449918,-0.3524300162662409,-0.3350966950302514
305,0.0,0.0,0.0,2.789121763604529,-0.3526206131130905,-0.3315354767012863
306,0.0,0.0,0.0,2.7915480733226574,-0.3528936753643791,-0.3368319039896829
307,0.0,0.0,0.0,2.7930472472850907,-0.3521524766929247,-0.34862182438973
