,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
21,-0.14,0.08,-0.12,7.44,-2.69,13.94,2.21,-8.55,3.71,0.04,0.02,0.09,0.99,133001
22,-0.14,0.08,-0.12,7.44,-2.69,13.94,2.21,-8.52,3.52,0.04,0.02,0.09,0.99,133038
23,-0.09,-0.03,-0.16,7.44,-2.69,13.94,2.21,-8.52,3.52,0.04,0.02,0.09,0.99,133076
24,-0.12,-0.03,-0.01,7.44,-2.69,13.94,2.21,-8.52,3.52,0.04,0.02,0.09,0.99,133115
25,-0.12,-0.03,-0.01,7.44,-2.69,13.94,2.33,-8.63,3.48,0.04,0.02,0.09,0.99,133154
26,-0.12,-0.03,-0.01,7.44,-2.69,13.94,2.33,-8.71,3.40,0.04,0.02,0.09,0.99,133192
27,-0.01,-0.06,-0.13,7.44,-2.69,13.94,2.33,-8.71,3.40,0.04,0.02,0.09,0.99,133233
28,-0.04,-0.02,-0.12,7.44,-2.69,13.94,2.33,-8.71,3.40,0.04,0.02,0.09,0.99,133272
29,-0.04,-0.02,-0.12,7.44,-2.69,13.94,2.21,-9.17,3.67,0.04,0.02,0.09,0.99,133312
30,-0.04,-0.02,-0.12,7.44,-2.69,13.94,2.48,-8.52,3.36,0.04,0.02,0.09,0.99,133352
31,-0.04,-0.02,-0.12,7.44,-2.69,13.94,2.64,-8.48,3.52,0.04,0.02,0.09,0.99,133390
32,0.10,0.09,0.00,7.44,-2.69,13.94,2.64,-8.48,3.52,0.04,0.02,0.09,0.99,133430
33,-0.02,0.10,-0.09,7.44,-2.69,13.94,2.64,-8.48,3.52,0.04,0.02,0.09,0.99,133469
34,-0.02,0.10,-0.09,7.44,-2.69,13.94,2.14,-8.17,3.17,0.04,0.02,0.09,0.99,133507
35,-0.02,0.10,-0.09,7.44,-2.69,13.94,1.95,-8.59,3.29,0.04,0.02,0.09,0.99,133545
36,-0.02,0.10,-0.09,7.44,-2.69,13.94,1.83,-8.29,3.52,0.04,0.02,0.09,0.99,133582
37,-0.04,0.01,-0.38,7.44,-2.69,13.94,1.83,-8.29,3.52,0.04,0.02,0.09,0.99,133622
38,-0.04,0.01,-0.38,7.44,-2.69,13.94,2.45,-8.59,4.39,0.04,0.02,0.09,0.99,133702
39,-0.04,0.01,-0.38,7.44,-2.69,13.94,2.94,-8.29,4.47,0.04,0.02,0.09,0.99,133739
40,0.06,0.09,-0.39,7.44,-2.69,13.94,2.94,-8.29,4.47,0.04,0.02,0.09,0.99,133778
41,0.06,0.09,-0.39,7.44,-2.69,13.94,3.13,-8.32,4.09,0.04,0.02,0.09,0.99,133817
42,0.06,0.09,-0.39,7.44,-2.69,13.94,3.13,-8.29,3.86,0.04,0.02,0.09,0.99,133856
43,0.06,0.09,-0.39,7.44,-2.69,13.94,2.56,-7.79,3.67,0.04,0.02,0.09,0.99,133894
44,0.06,0.09,-0.39,5.94,-0.81,15.13,2.56,-7.79,3.67,0.04,0.02,0.09,0.99,133932
45,-0.17,0.38,-0.26,5.94,-0.81,15.13,2.56,-7.79,3.67,0.04,0.02,0.09,0.99,133969
46,-0.17,0.38,-0.26,5.94,-0.81,15.13,3.71,-8.06,3.40,0.04,0.02,0.09,0.99,134010
47,-0.17,0.38,-0.26,5.94,-0.81,15.13,3.75,-8.17,3.86,0.04,0.02,0.09,0.99,134049
48,-0.17,0.38,-0.26,5.94,-0.81,15.13,4.05,-8.32,3.59,0.04,0.02,0.09,0.99,134087
49,-0.20,0.34,-0.12,5.94,-0.81,15.13,4.05,-8.32,3.59,0.04,0.02,0.09,0.99,134125
50,-0.20,0.34,-0.12,5.94,-0.81,15.13,2.90,-8.94,3.78,0.04,0.02,0.09,0.99,134164
51,-0.20,0.34,-0.12,5.94,-0.81,15.13,3.32,-8.59,4.01,0.04,0.02,0.09,0.99,134203
52,-0.20,0.34,-0.12,5.94,-0.81,15.13,3.55,-8.36,3.44,0.04,0.02,0.09,0.99,134241
53,0.10,0.15,-0.08,5.94,-0.81,15.13,3.55,-8.36,3.44,0.04,0.02,0.09,0.99,134280
54,0.10,0.15,-0.08,5.94,-0.81,15.13,3.63,-8.52,4.01,0.04,0.02,0.09,0.99,134320
55,0.18,0.13,-0.28,5.94,-0.81,15.13,3.63,-8.52,4.01,0.04,0.02,0.09,0.99,134359
56,0.18,0.13,-0.28,5.94,-0.81,15.13,3.63,-8.29,4.09,0.04,0.02,0.09,0.99,134398
57,0.18,0.13,-0.28,5.94,-0.81,15.13,3.94,-7.98,4.24,0.04,0.02,0.09,0.99,134434
58,0.09,0.07,-0.16,5.94,-0.81,15.13,3.94,-7.98,4.24,0.04,0.02,0.09,0.99,134473
59,0.09,0.07,-0.16,5.94,-0.81,15.13,4.17,-8.25,4.17,0.04,0.02,0.09,0.99,134513
60,0.09,0.07,-0.16,5.94,-0.81,15.13,3.75,-7.25,3.94,0.04,0.02,0.09,0.99,134552
61,0.09,0.07,-0.16,5.94,-0.81,15.13,3.94,-7.98,4.01,0.04,0.02,0.09,0.99,134589
62,-0.14,0.07,0.03,5.94,-0.81,15.13,3.94,-7.98,4.01,0.04,0.02,0.09,0.99,134628
63,-0.14,0.07,0.03,5.94,-0.81,15.13,3.29,-6.75,4.47,0.04,0.02,0.09,0.99,134667
64,-0.36,0.13,0.15,5.94,-0.81,15.13,3.29,-6.75,4.47,0.04,0.02,0.09,0.99,134705
65,-0.36,0.13,0.15,5.94,-0.81,15.13,5.01,-8.32,4.82,0.04,0.02,0.09,0.99,134744
66,-0.36,0.13,0.15,2.19,-2.50,17.13,5.01,-8.32,4.82,0.04,0.02,0.09,0.99,134780
67,-0.36,0.13,0.15,2.19,-2.50,17.13,4.02,-8.25,3.75,0.04,0.02,0.09,0.99,134821
68,-0.01,0.13,0.06,2.19,-2.50,17.13,4.02,-8.25,3.75,0.04,0.02,0.09,0.99,134860
