,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.05,0.08,0.04,6.81,7.50,3.88,9.92,-3.33,3.42,0.04,-0.01,-0.04,1.00,1073393
1,-0.05,0.08,0.04,6.81,7.50,3.88,11.07,-3.40,2.96,0.04,-0.01,-0.04,1.00,1073432
2,-0.05,0.08,0.04,6.81,7.50,3.88,12.64,-3.63,3.15,0.04,-0.01,-0.04,1.00,1073470
3,0.06,0.51,0.96,6.81,7.50,3.88,12.64,-3.63,3.15,0.04,-0.01,-0.04,1.00,1073510
4,0.10,0.97,1.39,6.81,7.50,3.88,12.64,-3.63,3.15,0.04,-0.01,-0.04,1.00,1073549
5,0.10,0.97,1.39,6.81,7.50,3.88,10.88,-3.56,3.27,0.04,-0.01,-0.04,1.00,1073588
6,0.10,0.97,1.39,6.81,7.50,3.88,9.46,-3.86,3.92,0.04,-0.01,-0.04,1.00,1073627
7,0.10,0.97,1.39,6.81,7.50,3.88,8.16,-3.98,4.11,0.04,-0.01,-0.04,1.00,1073664
8,-0.05,1.45,2.55,6.81,7.50,3.88,8.16,-3.98,4.11,0.04,-0.01,-0.04,1.00,1073702
9,-0.05,1.45,2.55,6.81,7.50,3.88,4.82,-4.86,4.00,0.04,-0.01,-0.04,1.00,1073741
10,-0.05,1.45,2.55,6.81,7.50,3.88,4.21,-5.20,3.61,0.04,-0.01,-0.04,1.00,1073781
11,-0.05,1.45,2.55,6.81,7.50,3.88,3.06,-5.55,3.57,0.04,-0.01,-0.04,1.00,1073818
12,0.36,0.35,2.78,6.81,7.50,3.88,3.06,-5.55,3.57,0.04,-0.01,-0.04,1.00,1073858
13,0.49,0.05,2.54,6.81,7.50,3.88,3.06,-5.55,3.57,0.04,-0.01,-0.04,1.00,1073897
14,0.49,0.05,2.54,6.81,7.50,3.88,-1.61,-6.28,5.41,0.04,-0.01,-0.04,1.00,1073935
15,0.49,0.05,2.54,6.81,7.50,3.88,-2.07,-6.58,5.61,0.04,-0.01,-0.04,1.00,1073973
16,0.49,0.05,2.54,14.38,-2.63,7.38,-2.07,-6.58,5.61,0.04,-0.01,-0.04,1.00,1074012
17,0.67,0.74,1.31,14.38,-2.63,7.38,-2.07,-6.58,5.61,0.04,-0.01,-0.04,1.00,1074052
18,0.67,0.74,1.31,14.38,-2.63,7.38,-1.88,-6.20,5.91,0.04,-0.01,-0.04,1.00,1074092
19,0.67,0.74,1.31,14.38,-2.63,7.38,-1.77,-5.70,5.68,0.04,-0.01,-0.04,1.00,1074132
