,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,0.0,-0.01,0.01,48.94,-62.31,9.81,4.36,9.14,0.58,0.22,-0.38,0.52,0.74,128533,313,W,-1.9714789599913163,-2.3982444496668753,-0.4606778061881977,-0.3640106617212683,-0.34993564542204564,-0.10205921596694416
1,0.0,-0.01,0.01,48.94,-62.31,9.81,4.32,9.22,0.7,0.22,-0.38,0.52,0.74,128570,350,W,-2.0953031881605386,-2.7326343288044788,-1.0279338820949961,-0.3582741368575762,-0.35741291486382626,-0.26713028281461404
2,-0.02,-0.09,0.0,48.94,-62.31,9.81,4.32,9.22,0.7,0.22,-0.38,0.52,0.74,128609,389,W,-2.272507555525658,-3.0716699128707043,-1.520413676517344,-0.3492057890138119,-0.3632917831175258,-0.4458540874221124
3,-0.02,-0.09,0.0,48.94,-62.31,9.81,4.29,9.11,0.7,0.22,-0.38,0.52,0.74,128649,429,W,-2.5168955299996734,2.875317807499003,-1.9675522131332253,-0.3356469506283276,-0.36660302850639503,-0.6210255507271697
4,-0.02,-0.09,0.0,48.94,-62.31,9.81,4.29,9.07,0.73,0.22,-0.38,0.52,0.74,128690,470,W,-2.8196240929921106,2.5505009741947706,-2.397372187398723,-0.3196336351900051,-0.3678564454535981,-0.7757918745198383
5,-0.02,-0.09,0.0,48.94,-62.31,9.81,4.32,9.11,0.54,0.22,-0.38,0.52,0.74,128728,508,W,3.119636295746276,2.2494993435732504,-2.825469659593011,-0.3051576778478405,-0.3682756504404448,-0.8894560652906789
6,-0.06,-0.05,-0.09,48.94,-62.31,9.81,4.32,9.11,0.54,0.22,-0.38,0.52,0.74,128768,548,W,2.7512045034721875,1.9956001049266967,3.0234239848058504,-0.29677352243469235,-0.3685062595241639,-0.9225379228380297
7,-0.06,-0.05,-0.09,48.94,-62.31,9.81,4.4,9.07,0.46,0.22,-0.38,0.52,0.74,128808,588,W,2.3707576322542687,1.8649118735226098,2.584925002792758,-0.2977209284683926,-0.36781705616557797,-0.7908774033836639
8,-0.04,-0.04,-0.06,48.94,-62.31,9.81,4.4,9.07,0.46,0.22,-0.38,0.52,0.74,128849,629,W,1.9828506868210984,2.058395504710731,2.1497766664583935,-0.308032690411428,-0.3648872246247323,-0.41250210092148404
9,-0.04,-0.04,-0.06,48.94,-62.31,9.81,4.48,8.99,0.43,0.22,-0.38,0.52,0.74,128888,668,W,1.5873246608837586,2.454739540069419,1.724349349421283,-0.32474065971174865,-0.3590551761155652,-0.03082840925094703
