,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
1426,-0.43,0.38,-2.95,30.19,-9.0,1.31,-7.05,2.97,2.64,0.38,0.47,0.12,0.79,591800,32249,W,-2.4315518219043004,0.0174026123533471,-2.916374905427336,3.054736024551623,0.50280987027595,-0.6999064063129099,0.0,0.0,0.0,-0.053076923076923,0.0853846153846153,0.001025641025641,0.0,0.0,0.0,0.0016983286618914,-0.0002460292743693,-0.0009304820235994
1427,-0.43,0.38,-2.95,30.19,-9.0,1.31,-9.12,6.3,2.68,0.38,0.47,0.12,0.79,591839,32288,W,-2.7399139823506187,-0.0233125816283324,2.9889498803836503,3.011652064616471,0.1879507593545044,-0.7579362041759957,0.0,0.0,0.0,0.0131578947368421,0.0757894736842105,-0.0352631578947368,0.0,0.0,0.0,-0.0003462603878116,-0.001994459833795,0.0009279778393351
1428,-0.43,0.38,-2.95,30.19,-9.0,1.31,-8.62,9.18,1.34,0.38,0.47,0.12,0.79,591877,32326,W,-3.0832949594953623,-0.3099046039081192,2.6301073735427125,2.9491514910110714,-0.1103258947336769,-0.5280664383271515,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001349527665317,5.398110661268557e-05,0.0006680161943319,0.0,0.0,0.0
1429,-0.43,0.38,-2.95,25.81,11.75,10.75,-8.62,9.18,1.34,0.38,0.47,0.12,0.79,591915,32364,W,2.8392722465344966,-0.679071878648588,2.295863917558909,2.9079097571070527,-0.3966091263136532,0.0617130323380528,-0.0051282051282051,0.002051282051282,0.0253846153846153,0.0,0.0,0.0,0.0001314924391847,-5.259697567389876e-05,-0.0006508875739644,-9.615384615384638e-05,-0.0005641025641025,0.0011538461538461
1430,-0.63,0.46,-1.96,25.81,11.75,10.75,-8.62,9.18,1.34,0.38,0.47,0.12,0.79,591954,32403,W,2.469947654389826,-1.0860544446426772,1.9857516063480576,2.9027036118581675,-0.673188414169913,0.2811766040924731,0.0,0.0,0.0,-0.00375,-0.0219999999999999,0.045,0.0,0.0,0.0,6.874999999999965e-05,0.0004062499999999,-0.0021562499999999
1431,-0.63,0.46,-1.96,25.81,11.75,10.75,-8.77,8.3,3.14,0.38,0.47,0.12,0.79,591994,32443,W,2.093267512104473,-1.5208312181991523,1.6903911460571324,2.9167134474586534,-0.938559954137853,0.2106976813368926,0.0,0.0,0.0,-0.001,-0.00575,-0.04125,0.0,0.0,0.0,-0.0001737179487179,-0.0018947115384615,0.0017940705128205
1432,-0.63,0.46,-1.96,25.81,11.75,10.75,-8.81,8.07,1.49,0.38,0.47,0.12,0.79,592034,32483,W,1.7113302831724353,-1.9808839472114683,1.3929821388742514,2.921875306274454,-1.1850864878805516,0.0533636215702867,0.0,0.0,0.0,-0.0079487179487179,-0.0815384615384615,0.0305128205128205,0.0005064102564102,-0.0007243589743589,0.0016794871794871,0.0002038132807363,0.0020907297830374,-0.0007823800131492
1433,-0.63,0.46,-1.96,25.81,11.75,10.75,-9.12,4.89,2.68,0.38,0.47,0.12,0.79,592073,32522,W,1.324996102269811,-2.4654324320606342,1.0748752900904794,2.904231913037568,-1.4052262154683708,-0.1226419528611897,0.01975,-0.02825,0.0655,0.0,0.0,0.0,-0.00049375,0.00070625,-0.0016375,-0.000575,-0.0010812499999999,0.0001874999999999
1434,0.16,-0.67,0.66,25.81,11.75,10.75,-9.12,4.89,2.68,0.38,0.47,0.12,0.79,592113,32562,W,0.9312595750367336,-2.98020888834944,0.7269731675470984,2.8646152660846,-1.5942315271911955,-0.289084548277734,0.0,0.0,0.0,-0.023,-0.0432499999999999,0.0074999999999999,-0.00011875,0.00043125,-0.00039375,0.000575,0.0010812499999999,-0.0001874999999999
1435,0.16,-0.67,0.66,25.81,11.75,10.75,-10.04,3.16,2.98,0.38,0.47,0.12,0.79,592153,32602,W,0.5286142599170864,2.7513256706896096,0.3421147799582469,2.8161086688748207,-1.7477750493669495,-0.425832113759066,-0.00475,0.01725,-0.01575,0.0,0.0,0.0,0.00011875,-0.00043125,0.00039375,0.0005062499999999,-0.00095625,-0.0003062499999999
1436,-0.03,0.02,0.03,25.81,11.75,10.75,-10.04,3.16,2.98,0.38,0.47,0.12,0.79,592193,32642,W,0.1208922345931216,2.168961302944268,-0.0986130920865919,2.7731671812824352,-1.852552974959693,-0.5175302842316238,0.0,0.0,0.0,0.0202499999999999,-0.03825,-0.0122499999999999,0.0,0.0,0.0,-0.0006575657894736,0.0010088815789473,0.0001812499999999
1437,-0.03,0.02,0.03,25.81,11.75,10.75,-9.23,1.63,2.49,0.38,0.47,0.12,0.79,592233,32682,W,-0.2786473618681946,1.577410287881794,-0.6392039012955198,2.746383389731712,-1.8655987557734088,-0.5503667861773329,0.0,0.0,0.0,-0.0060526315789473,0.0021052631578947,-0.005,-3.289473684210526e-05,-4.605263157894738e-05,-5.263157894736842e-05,0.0001592797783933,-5.540166204986154e-05,0.0001315789473684
1438,-0.03,0.02,0.03,25.81,11.75,10.75,-9.46,1.71,2.3,0.38,0.47,0.12,0.79,592271,32720,W,0.2506922288057704,1.01946548287956,-1.3668791576801171,2.74198477462446,-1.6637063843592492,-0.517635674769803,-0.00125,-0.00175,-0.002,0.0,0.0,0.0,9.222560975609756e-05,7.423780487804879e-05,7.439024390243903e-05,0.0,0.0,0.0
1439,-0.08,-0.05,-0.05,25.81,11.75,10.75,-9.46,1.71,2.3,0.38,0.47,0.12,0.79,592311,32760,W,1.86389543769686,0.562545017700693,-2.340025311900457,2.7569848730189705,-1.0630585457828006,-0.4427033050640052,0.0024390243902439,0.0012195121951219,0.0009756097560975,0.0,0.0,0.0,-5.94883997620464e-05,-2.97441998810232e-05,-2.379535990481856e-05,0.0002126328955597,-5.003126954346471e-05,0.0001375859912445
1440,0.02,0.0,-0.01,25.81,11.75,10.75,-9.46,1.71,2.3,0.38,0.47,0.12,0.79,592352,32801,W,1.3971648204767324,0.3447006701064612,3.0223338290483306,2.77919428140182,-0.5347804296246527,-0.3839429889652652,0.0,0.0,0.0,0.0087179487179487,-0.002051282051282,0.0056410256410256,0.0,0.0,0.0,-0.000249835634451,5.259697567389879e-05,-0.0001446416831032
1441,0.02,0.0,-0.01,25.81,11.75,10.75,-9.12,1.63,2.52,0.38,0.47,0.12,0.79,592391,32840,W,0.8923174477677194,0.5464525514078833,2.3411133584004893,2.794953430843865,-0.3589787795758192,-0.3737502854634324,0.0,0.0,0.0,-0.001025641025641,0.0,0.0,0.0,0.0,0.0,-0.0002093217477832,2.7720027720027742e-05,-0.0001316701316701
1442,0.02,0.0,-0.01,25.81,11.75,10.75,-9.16,1.63,2.52,0.38,0.47,0.12,0.79,592430,32879,W,0.4224978236906703,0.5813754868519639,1.6259622317948332,2.7979917540970285,-0.3226851311566693,-0.3922606644016269,0.0,0.0,0.0,-0.0091891891891891,0.001081081081081,-0.0051351351351351,4.8510048510048505e-05,6.93000693000693e-05,2.079002079002079e-05,0.0002483564645726,-2.9218407596786e-05,0.0001387874360847
1443,0.02,0.0,-0.01,25.81,11.75,10.75,-9.5,1.67,2.33,0.38,0.47,0.12,0.79,592467,32916,W,0.0188629919725728,0.2402072304001939,0.6080603930808058,2.79114962818744,-0.3184600697286986,-0.4130278758665355,0.0017948717948717,0.0025641025641025,0.0007692307692307,0.0,0.0,0.0,-7.301290702100417e-05,-0.0001062320495518,-3.321914253088342e-05,0.0,0.0,0.0
1444,0.09,0.1,0.02,25.81,11.75,10.75,-9.5,1.67,2.33,0.38,0.47,0.12,0.79,592506,32955,W,-0.3588243350194507,-0.1942229327435629,-0.2922506364247268,2.7808271032416263,-0.3181365086492809,-0.4173375503122643,-0.0010526315789473,-0.001578947368421,-0.0005263157894736,0.0,0.0,0.0,2.770083102493074e-05,4.1551246537396125e-05,1.3850415512465372e-05,0.0001513157894736,0.0,-1.973684210526332e-05
1445,0.05,0.04,0.0,25.81,11.75,10.75,-9.5,1.67,2.33,0.38,0.47,0.12,0.79,592544,32993,W,-0.7332075693748098,-0.6092308806717687,-1.201665780786845,2.7715622156497752,-0.3216805782644276,-0.4034860699439833,0.0,0.0,0.0,0.00575,0.0,-0.00075,0.0,0.0,0.0,-0.00014375,2.702702702702705e-05,1.8750000000000158e-05
1446,0.05,0.04,0.0,25.81,11.75,10.75,-9.27,1.67,2.3,0.38,0.47,0.12,0.79,592584,33033,W,-1.104153984342916,-1.0061892239390289,-2.071232222914549,2.767475180248605,-0.3355703523197517,-0.386712492748203,0.0,0.0,0.0,0.0,0.001081081081081,0.0,-2.027027027027027e-05,-1.3513513513513512e-05,-6.756756756756757e-06,0.0,-2.9218407596786e-05,0.0
1447,0.05,0.04,0.0,25.81,11.75,10.75,-9.27,1.71,2.3,0.38,0.47,0.12,0.79,592621,33070,W,-1.4747201354932515,-1.3847678082290094,-2.810886045367125,2.771360156764598,-0.3527456288826864,-0.381672928618944,-0.00075,-0.0005,-0.00025,0.0,0.0,0.0,1.233974358974359e-05,6.08974358974359e-06,6.25e-06,0.0,0.0,0.0
1448,0.02,0.02,-0.01,25.81,11.75,10.75,-9.27,1.71,2.3,0.38,0.47,0.12,0.79,592661,33110,W,-1.8361838369891748,-1.7166042992167818,2.832987739825003,2.7812238880285696,-0.3654468617843673,-0.3881554087068161,-0.0002564102564102,-0.0002564102564102,0.0,0.0,0.0,0.0,6.574621959237344e-06,6.574621959237344e-06,0.0,0.0,-2.69905533063428e-05,0.0
1449,0.01,0.01,-0.01,25.81,11.75,10.75,-9.27,1.71,2.3,0.38,0.47,0.12,0.79,592700,33149,W,-2.1523086024121865,-1.8694425971508464,2.2466808983423374,2.7914026594334915,-0.3682698135854531,-0.3946164211210679,0.0,0.0,0.0,0.0,-0.0010526315789473,0.0,0.0,0.0,0.0,0.0,2.770083102493077e-05,-2.69905533063428e-05
1450,0.01,0.01,-0.01,25.81,11.75,10.75,-9.27,1.67,2.3,0.38,0.47,0.12,0.79,592738,33187,W,-2.31762120201655,-1.422770624401702,1.7423284880559622,2.796994671804541,-0.3598608518364068,-0.3886918090897065,0.0,0.0,0.0,0.0,0.0,-0.001025641025641,0.0,0.0,0.0,0.0,0.0,2.62984878369494e-05
1451,0.01,0.01,-0.01,25.81,11.75,10.75,-9.27,1.67,2.26,0.38,0.47,0.12,0.79,592777,33226,W,-1.5977364256921385,-0.982540453047088,1.348309870367835,2.7967935545693834,-0.3436814171807585,-0.3662516310771955,0.0,0.0,0.0,0.0,0.0,0.0,6.747638326585695e-06,0.0,2.0242914979757085e-05,0.0,0.0,0.0
1452,0.01,0.01,-0.01,16.56,21.38,0.63,-9.27,1.67,2.26,0.38,0.47,0.12,0.79,592815,33264,W,-0.5300708067716174,-1.1166470918792757,1.086212992264346,2.7919153042110483,-0.3276373154044899,-0.3319112717457069,0.0002564102564102,0.0,0.0007692307692307,0.0,0.0,0.0,-6.574621959237344e-06,0.0,-1.972386587771203e-05,-0.0001282051282051,0.0,-0.0001821862348178
1453,0.02,0.01,0.02,16.56,21.38,0.63,-9.27,1.67,2.26,0.38,0.47,0.12,0.79,592854,33303,W,0.7773853914122449,-1.4329903269074944,0.9324087274179396,2.784415519712568,-0.3194739763394325,-0.2962202603571126,0.0,0.0,0.0,-0.005,0.0,-0.0071052631578947,0.0,0.0,0.0,0.0002302631578947,5.263157894736847e-05,0.0005159279778393
1454,0.02,0.01,0.02,16.56,21.38,0.63,-9.46,1.67,1.99,0.38,0.47,0.12,0.79,592892,33341,W,1.0636536213105876,-1.821621622729977,0.7919855798175531,2.776752463527436,-0.3217773835376235,-0.270442311835335,0.0,0.0,0.0,0.00375,0.002,0.0125,0.0,0.0,0.0,-3.969594594594613e-05,-7.70270270270271e-05,-0.0004206081081081
1455,0.02,0.01,0.02,16.56,21.38,0.63,-9.31,1.75,2.49,0.38,0.47,0.12,0.79,592932,33381,W,0.8559367611099632,-2.242961177775672,0.5701302331302831,2.771451367934899,-0.3316566529431359,-0.2596798676667382,0.0,0.0,0.0,0.0021621621621621,-0.001081081081081,-0.0043243243243243,-4.978662873399716e-05,-5.689900426742532e-05,-4.267425320056899e-05,-5.8436815193572e-05,2.9218407596786e-05,0.0001168736303871
1456,0.02,0.01,0.02,16.56,21.38,0.63,-9.23,1.71,2.33,0.38,0.47,0.12,0.79,592969,33418,W,0.5300755025736555,-2.678052081172388,0.2534794182647666,2.770490838321966,-0.3431873904388958,-0.2623786046417142,-0.0018421052631578,-0.0021052631578947,-0.001578947368421,0.0,0.0,0.0,0.000122700475886,6.214930037644719e-05,0.0001090276298032,0.0,0.0,0.0
1457,-0.05,-0.07,-0.04,16.56,21.38,0.63,-9.23,1.71,2.33,0.38,0.47,0.12,0.79,593007,33456,W,0.1583445475699113,-3.1156765318336195,-0.1291915037258078,2.77408335360428,-0.3508497470424844,-0.2738304145914011,0.0028205128205128,0.0002564102564102,0.0025641025641025,0.0,0.0,0.0,-7.232084155161079e-05,-6.574621959237349e-06,-6.574621959237344e-05,4.60223537146616e-05,0.0,5.259697567389879e-05
1458,0.06,-0.06,0.06,16.56,21.38,0.63,-9.23,1.71,2.33,0.38,0.47,0.12,0.79,593046,33495,T,-0.2328830485322287,2.7347245466063748,-0.5503144756101217,2.78054448587371,-0.35236446817765,-0.2891504388156284,0.0,0.0,0.0,0.0017948717948718,0.0,0.002051282051282,0.0,0.0,0.0,-7.301290702100381e-05,0.0,-2.5606422367555995e-05
1459,0.06,-0.06,0.06,16.56,21.38,0.63,-9.16,1.71,2.41,0.38,0.47,0.12,0.79,593085,33534,T,-0.6313440247238606,2.314164180022181,-0.9920877105988952,2.7872260495456707,-0.3494676951567165,-0.3049805896164796,0.0,0.0,0.0,-0.0010526315789473,0.0,0.0010526315789473,-4.723346828609986e-05,3.3738191632928474e-05,-4.723346828609986e-05,2.770083102493016e-05,0.0,-2.770083102493077e-05
1460,0.06,-0.06,0.06,16.56,21.38,0.63,-9.2,1.71,2.45,0.38,0.47,0.12,0.79,593123,33572,T,-1.0292425804643923,1.915895745841972,-1.4434124470218774,2.7919697998269,-0.345838194722649,-0.320008672541585,-0.0017948717948717,0.0012820512820512,-0.0017948717948717,0.0,0.0,0.0,5.884286653517422e-05,-3.287310979618672e-05,4.60223537146614e-05,0.0,0.0,0.0
1461,-0.01,-0.01,-0.01,16.56,21.38,0.63,-9.2,1.71,2.45,0.38,0.47,0.12,0.79,593162,33611,T,-1.4179840110220392,1.554412925515706,-1.8973709877205285,2.794079088104388,-0.3440950674477963,-0.3340781205664627,0.0005,0.0,0.0,0.0,0.0,0.0,-1.25e-05,0.0,0.0,-1.923076923076996e-05,0.0,0.0
1462,0.01,-0.01,-0.01,16.56,21.38,0.63,-9.2,1.71,2.45,0.38,0.47,0.12,0.79,593202,33651,T,-1.7868961767504203,1.2520770148258138,-2.348623174481082,2.794230095753519,-0.3440210120792568,-0.3466603083351485,0.0,0.0,0.0,-0.0007692307692307,0.0,0.0,0.0,0.0,0.0,1.972386587771278e-05,2.5641025641025663e-05,-2.5641025641025663e-05
1463,0.01,-0.01,-0.01,16.56,21.38,0.63,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,593241,33690,T,-2.119001463492721,1.0381677703656305,-2.788536049093613,2.7932866913467858,-0.3429458672856449,-0.354199667054466,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,-5.2777777777777824e-05,5.2777777777777824e-05
1464,0.01,-0.01,-0.01,16.56,21.38,0.63,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,593281,33730,T,-2.380751436160988,0.9241134560000132,3.085811633267452,2.7918009256316747,-0.3393587446603119,-0.3550331904171714,0.0,0.0,0.0,0.0,-0.0011111111111111,0.0011111111111111,-7.122507122507122e-06,1.4245014245014244e-05,0.0,0.0,3.0864197530864225e-05,-3.0864197530864225e-05
1465,0.01,-0.01,-0.01,16.56,21.38,0.63,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,593317,33766,T,-2.545863851921901,0.8570421918509801,2.749149951067344,2.7904204436850475,-0.3350434525465829,-0.3532021658752745,-0.0002564102564102,0.0005128205128205,0.0,0.0,0.0,0.0,6.574621959237344e-06,-1.3149243918474688e-05,0.0,0.0,0.0,0.0
1466,0.0,0.01,-0.01,16.56,21.38,0.63,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,593356,33805,T,-2.8250084707231258,0.7680704909862898,2.493754004397671,2.789557544057005,-0.3333993119377249,-0.3524957692986407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025641025663e-05,-2.5641025641025663e-05
1467,0.0,0.01,-0.01,16.56,21.38,0.63,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,593395,33844,T,2.7605464864434044,0.6246695606145811,2.2464039241446963,2.789176799651167,-0.3374132690845374,-0.3546241753934614,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,-2.500000000000002e-05,5.202702702702708e-05
1468,0.0,0.01,-0.01,16.56,21.38,0.63,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,593435,33884,T,1.9023768602206108,0.4319668075987596,1.941924161322942,2.789086395632463,-0.3474959547101026,-0.3590505735861747,0.0,0.0,0.0,0.0,0.0,0.001081081081081,0.0,0.0,0.0,0.0,0.0,-2.9218407596786e-05
1469,0.0,0.01,-0.01,16.56,21.38,0.63,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,593472,33921,T,1.27644619273005,0.2202637443454015,1.551804681688694,2.7891312574826443,-0.3609366098337959,-0.3642545152948183,0.0,0.0,0.0,0.0,0.0,0.0,6.41025641025641e-06,6.41025641025641e-06,6.41025641025641e-06,0.0,0.0,0.0
1470,0.0,0.01,-0.01,16.5,20.5,2.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,593512,33961,T,0.8120568124333991,0.0011315459625448,1.0362985391780577,2.7891626373235523,-0.373083714185762,-0.3683958671199868,0.0002564102564102,0.0002564102564102,0.0002564102564102,0.0,0.0,0.0,-6.574621959237344e-06,-6.574621959237344e-06,-6.574621959237344e-06,0.0,-2.62984878369494e-05,-2.62984878369494e-05
1471,0.01,0.02,0.0,16.5,20.5,2.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,593551,34000,T,0.4320869266947492,-0.2342289020974026,0.2219572120543043,2.7891626373235523,-0.3797035852928951,-0.3701431204208169,0.0,0.0,0.0,0.0,-0.001025641025641,-0.001025641025641,0.0,0.0,0.0,0.0,2.62984878369494e-05,2.62984878369494e-05
1472,0.01,0.02,0.0,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593590,34039,T,0.1000430387026647,-0.4872225742837157,-0.9268172445867876,2.7891626373235523,-0.3783980574877252,-0.3687756325523175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,0.01,0.02,0.0,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593629,34078,T,-0.2047377562383748,-0.7516962737830171,-1.7411585717105404,2.7891626373235523,-0.3701084790671775,-0.3642326321696199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.112375533428165e-06,-7.112375533428165e-06,0.0,0.0,0.0
1474,0.01,0.02,0.0,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593666,34115,T,-0.5001222762941069,-1.0153893457291,-2.2566647142211766,2.7891626373235523,-0.358969822765945,-0.3575167465580531,0.0,-0.0002631578947368,-0.0002631578947368,0.0,0.0,0.0,0.0,6.925207756232687e-06,6.925207756232687e-06,0.0,0.0,0.0
1475,0.01,0.01,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593704,34153,T,-0.7972170190273524,-1.2742780069647346,-2.6478879109823663,2.7891626373235523,-0.3494209903102202,-0.3503839527225621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,0.01,0.01,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593743,34192,T,-1.0991912828770556,-1.542218654213687,-2.971614476097644,2.7891626373235523,-0.3441764187576347,-0.3442970403856524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,0.01,0.01,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593784,34233,T,-1.4086104800427517,-1.8429160883141904,3.035002107135285,2.7891207941391265,-0.3437778173320503,-0.3394748632088407,0.0,0.0,0.0,0.0,0.0,0.0,-6.93000693000693e-06,-6.93000693000693e-06,0.0,0.0,0.0,0.0
1478,0.01,0.01,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593821,34270,T,-1.727493959683084,-2.2171380238722818,2.7891626373235523,2.789102787482632,-0.3472023778108338,-0.3359879624190385,-0.0002564102564102,-0.0002564102564102,0.0,0.0,0.0,0.0,6.574621959237344e-06,6.574621959237344e-06,0.0,0.0,2.62984878369494e-05,2.62984878369494e-05
1479,0.0,0.0,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593860,34309,T,-2.0580887207273664,-2.744281907259219,2.550540519376919,2.789283269333669,-0.3524300162662404,-0.3347609799547246,0.0,0.0,0.0,0.0,0.001025641025641,0.001025641025641,0.0,0.0,0.0,0.0,-5.259697567389879e-05,-5.259697567389879e-05
1480,0.0,0.0,-0.01,16.5,20.5,2.13,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,593899,34348,T,-2.3996651435023804,2.7612897004523385,2.298757690662382,2.7896851818266835,-0.3574326661899185,-0.3363892754693778,0.0,0.0,0.0,0.0,-0.001025641025641,-0.001025641025641,0.0,0.0,0.0,0.0,2.62984878369494e-05,5.32890411432922e-05
1481,0.0,0.0,-0.01,16.5,20.5,2.13,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,593938,34387,T,-2.749707159262216,1.909486321518984,2.0257856718554184,2.790238300688055,-0.3605234266701048,-0.3406961029361601,0.0,0.0,0.0,0.0,0.0,0.0010526315789473,0.0,0.0,0.0,0.0,0.0,-2.770083102493077e-05
1482,0.0,0.0,-0.01,16.5,20.5,2.13,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,593976,34425,T,-3.106654183908628,1.27644619273005,1.7299579254841355,2.7908268020721447,-0.3607505589450721,-0.3464153221973821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.747638326585695e-06,6.747638326585695e-06,0.0,0.0,0.0
1483,0.0,0.0,-0.01,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594014,34463,T,2.8132295556198623,0.8162770719106986,1.414098693906709,2.7912336931851933,-0.3585695393977444,-0.3518456186898086,0.0,0.0002564102564102,0.0002564102564102,0.0,0.0,0.0,0.0,-6.574621959237344e-06,-6.574621959237344e-06,0.0,0.0,0.0
1484,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594053,34502,T,2.442235582447771,0.4508117850264681,1.083503932862427,2.7912303583861022,-0.3554850403802865,-0.3561042638036814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6315789473683653e-05,0.0,-2.6315789473684232e-05
1485,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594093,34542,T,2.7891626373235523,0.1507605897097302,0.7419275100874129,2.7907022260439125,-0.3530825930845111,-0.3590849880494258,0.0,0.0,0.0,-0.0010526315789473,0.0,-0.0010526315789473,0.0,0.0,0.0,5.540166204986032e-05,0.0,5.540166204986154e-05
1486,0.0,0.01,0.0,15.88,19.94,2.19,-9.27,1.71,2.41,0.38,0.47,0.12,0.79,594131,34580,T,3.1360896921993326,-0.0858359906164659,0.3918854943275778,2.7897331565585124,-0.3521066330860138,-0.3605658357321082,0.0,0.0,0.0,0.0010526315789473,0.0,0.0010526315789473,0.0,0.0,0.0,-2.770083102493016e-05,0.0,-2.770083102493077e-05
1487,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594169,34618,T,2.7650957190272414,-0.2321087647202423,0.0349384696811653,2.7885921180885926,-0.3524300162662407,-0.3602655067541203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6990553306342205e-05,0.0,-2.69905533063428e-05
1488,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594207,34656,T,2.364697376122495,-0.1907528521757244,-0.2794992186424898,2.787623048603192,-0.3529796686787306,-0.3583987077836769,0.0,0.0,0.0,-0.001025641025641,0.0,-0.001025641025641,0.0,0.0,0.0,5.259697567389763e-05,0.0,5.259697567389879e-05
1489,0.0,0.01,0.0,15.88,19.94,2.19,-9.27,1.71,2.41,0.38,0.47,0.12,0.79,594246,34695,T,1.934634029543724,0.1788616053897047,-0.3524300162662415,2.7870949162610024,-0.352100874775981,-0.356068918559841,0.0,0.0,0.0,0.001025641025641,0.0,0.001025641025641,0.0,0.0,0.0,-2.6298487836948813e-05,0.0,-5.4018515556977145e-05
1490,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594285,34734,T,1.4885733591607846,0.5209210539427396,-0.4253608138899931,2.787091581461912,-0.348711783095459,-0.3546406975177044,0.0,0.0,0.0,0.0,0.0,-0.001081081081081,0.0,0.0,0.0,0.0,0.0,2.9218407596786e-05
1491,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,594322,34771,T,1.0337250442700274,0.5602371018601949,-0.739798502213648,2.7874984725749603,-0.343206946554348,-0.3549391967178407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500000000000002e-05
1492,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,594362,34811,T,0.5763283898043385,0.4544195297531332,-1.0967455268600603,2.7880869739590506,-0.3379571185100541,-0.3571662089275369,0.0,0.0,0.0,0.0,0.0,0.001,6.578947368421052e-06,6.578947368421052e-06,0.0,0.0,0.0,-2.500000000000002e-05
1493,0.0,0.01,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594402,34851,T,0.1180965963434554,0.2954751296608202,-1.4467875426198955,2.7886400928204216,-0.3360712751783094,-0.3605094264512013,0.0002631578947368,0.0002631578947368,0.0,0.0,0.0,0.0,-6.925207756232687e-06,-6.925207756232687e-06,0.0,0.0,0.0,-2.770083102493077e-05
1494,0.01,0.02,0.0,15.88,19.94,2.19,-9.23,1.71,2.45,0.38,0.47,0.12,0.79,594440,34889,T,-0.3316500397710383,0.1160404368412128,-1.78836396539491,2.7890420053134366,-0.3394385339085282,-0.3634789289509194,0.0,0.0,0.0,0.0,0.0,-0.0010526315789473,0.0,0.0,0.0,0.0,2.9239766081871373e-05,2.770083102493077e-05
1495,0.01,0.02,0.0,15.88,19.94,2.19,-9.23,1.71,2.41,0.38,0.47,0.12,0.79,594478,34927,T,-0.7435313173382108,-0.0509905596100308,-2.118958726439192,2.789138782807474,-0.347482167768794,-0.3640612275914439,0.0,0.0,0.0,0.0,0.0011111111111111,0.0,-7.122507122507122e-06,0.0,-7.122507122507122e-06,0.0,-3.0864197530864225e-05,0.0
