,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
641,0.51,0.31,-0.02,6.06,0.38,-13.94,-8.46,1.82,2.26,0.57,-0.17,-0.8,0.09,776314,25669,W
642,-0.33,0.03,-0.25,6.06,0.38,-13.94,-8.46,1.82,2.26,0.57,-0.17,-0.8,0.09,776354,25709,W
643,-0.33,0.03,-0.25,6.06,0.38,-13.94,-9.16,2.02,2.41,0.57,-0.17,-0.8,0.09,776394,25749,W
644,-0.33,0.03,-0.25,6.06,0.38,-13.94,-9.23,1.82,2.56,0.57,-0.17,-0.8,0.09,776434,25789,W
645,-0.33,0.03,-0.25,6.06,0.38,-13.94,-9.16,1.79,2.68,0.57,-0.17,-0.8,0.09,776473,25828,T
646,0.02,-0.01,-0.03,6.06,0.38,-13.94,-9.16,1.79,2.68,0.57,-0.17,-0.8,0.09,776513,25868,T
647,0.08,0.04,0.01,6.06,0.38,-13.94,-9.16,1.79,2.68,0.57,-0.17,-0.8,0.09,776554,25909,T
648,0.08,0.04,0.01,6.06,0.38,-13.94,-9.2,1.82,2.56,0.57,-0.17,-0.8,0.09,776593,25948,T
649,0.08,0.04,0.01,6.06,0.38,-13.94,-9.16,1.82,2.6,0.57,-0.17,-0.8,0.09,776633,25988,T
650,0.08,0.04,0.01,6.06,0.38,-13.94,-9.2,1.82,2.6,0.57,-0.17,-0.8,0.09,776670,26025,T
651,0,0.03,0.01,6.06,0.38,-13.94,-9.2,1.82,2.6,0.57,-0.17,-0.8,0.09,776709,26064,T
652,0,0.03,0.01,6.06,0.38,-13.94,-9.16,1.82,2.56,0.57,-0.17,-0.8,0.09,776749,26104,T
653,0.02,-0.01,0.07,6.06,0.38,-13.94,-9.16,1.82,2.56,0.57,-0.17,-0.8,0.09,776787,26142,T
654,0.02,-0.01,0.07,6.06,0.38,-13.94,-9.16,1.94,2.64,0.57,-0.17,-0.8,0.09,776826,26181,T
655,0.02,-0.01,0.07,4.44,-33.31,-17,-9.16,1.94,2.64,0.57,-0.17,-0.8,0.09,776864,26219,T
656,0.02,-0.01,0.07,4.44,-33.31,-17,-9.16,1.9,2.56,0.57,-0.17,-0.8,0.09,776905,26260,T
657,0,0.01,-0.01,4.44,-33.31,-17,-9.16,1.9,2.56,0.57,-0.17,-0.8,0.09,776945,26300,T
658,0,0.01,-0.01,4.44,-33.31,-17,-9.16,1.9,2.56,0.57,-0.17,-0.8,0.09,776985,26340,T
659,0,0.01,-0.01,4.44,-33.31,-17,-9.16,1.94,2.56,0.57,-0.17,-0.8,0.09,777024,26379,T
660,0.02,0.01,-0.02,4.44,-33.31,-17,-9.16,1.94,2.56,0.57,-0.17,-0.8,0.09,777065,26420,T
661,0,0,-0.02,4.44,-33.31,-17,-9.16,1.94,2.56,0.57,-0.17,-0.8,0.09,777105,26460,T
662,0,0,-0.02,4.44,-33.31,-17,-9.16,1.9,2.56,0.57,-0.17,-0.8,0.09,777145,26500,T
663,0,0,-0.02,4.44,-33.31,-17,-9.23,1.86,2.52,0.57,-0.17,-0.8,0.09,777186,26541,T
664,0,0,-0.02,4.44,-33.31,-17,-9.16,1.98,2.52,0.57,-0.17,-0.8,0.09,777226,26581,T
665,0,0,-0.02,4.81,-33.25,-14.63,-9.16,1.98,2.52,0.57,-0.17,-0.8,0.09,777266,26621,T
666,-0.02,0,-0.02,4.81,-33.25,-14.63,-9.16,1.98,2.52,0.57,-0.17,-0.8,0.09,777306,26661,T
667,-0.02,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.52,0.57,-0.17,-0.8,0.09,777347,26702,T
668,-0.02,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.56,0.57,-0.17,-0.8,0.09,777388,26743,T
669,-0.02,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.52,0.57,-0.17,-0.8,0.09,777430,26785,T
670,-0.02,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.49,0.57,-0.17,-0.8,0.09,777469,26824,T
671,0,0,0.01,4.81,-33.25,-14.63,-9.2,1.82,2.49,0.57,-0.17,-0.8,0.09,777511,26866,T
672,-0.01,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.49,0.57,-0.17,-0.8,0.09,777551,26906,T
673,-0.01,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.52,0.57,-0.17,-0.8,0.09,777594,26949,T
674,-0.01,0,-0.02,4.81,-33.25,-14.63,-9.16,1.86,2.52,0.57,-0.17,-0.8,0.09,777635,26990,T
675,-0.01,0,-0.02,4.81,-33.25,-14.63,-9.2,1.82,2.52,0.57,-0.17,-0.8,0.09,777675,27030,T
676,0.01,0,0,4.81,-33.25,-14.63,-9.2,1.82,2.52,0.57,-0.17,-0.8,0.09,777716,27071,T
677,0.01,0,0,4.81,-33.25,-14.63,-9.2,1.82,2.56,0.57,-0.17,-0.8,0.09,777756,27111,T
678,0.02,0.01,-0.03,4.81,-33.25,-14.63,-9.2,1.82,2.56,0.57,-0.17,-0.8,0.09,777795,27150,T
679,0.02,0.01,-0.03,4.81,-33.25,-14.63,-9.2,1.79,2.49,0.57,-0.17,-0.8,0.09,777835,27190,T
680,0.02,0.01,-0.03,4.81,-33.25,-14.63,-9.2,1.79,2.52,0.57,-0.17,-0.8,0.09,777874,27229,T
681,0.06,0.08,-0.04,4.81,-33.25,-14.63,-9.2,1.79,2.52,0.57,-0.17,-0.8,0.09,777915,27270,T
682,-0.04,0.02,-0.09,4.81,-33.25,-14.63,-9.2,1.79,2.52,0.57,-0.17,-0.8,0.09,777955,27310,T
683,-0.04,0.02,-0.09,4.81,-33.25,-14.63,-9.23,1.75,2.41,0.57,-0.17,-0.8,0.09,777996,27351,W
684,-0.04,0.02,-0.09,4.81,-33.25,-14.63,-9.31,1.67,2.49,0.57,-0.17,-0.8,0.09,778037,27392,W
685,-0.04,0.02,-0.09,4.81,-33.25,-14.63,-9.27,1.71,2.49,0.57,-0.17,-0.8,0.09,778078,27433,W
686,-0.04,0.02,-0.09,5.25,-33.88,-15.69,-9.27,1.71,2.49,0.57,-0.17,-0.8,0.09,778118,27473,W
687,-0.04,0.02,-0.09,5.25,-33.88,-15.69,-9.2,1.71,2.41,0.57,-0.17,-0.8,0.09,778161,27516,W
688,-0.02,-0.03,0,5.25,-33.88,-15.69,-9.2,1.71,2.41,0.57,-0.17,-0.8,0.09,778202,27557,W
689,-0.02,-0.03,0,5.25,-33.88,-15.69,-9.2,1.71,2.45,0.57,-0.17,-0.8,0.09,778244,27599,W
690,-0.02,-0.03,0,5.25,-33.88,-15.69,-9.2,1.71,2.49,0.57,-0.17,-0.8,0.09,778286,27641,W
691,-0.02,-0.03,0,5.25,-33.88,-15.69,-9.27,1.67,2.49,0.57,-0.17,-0.8,0.09,778327,27682,W
692,-0.02,-0.03,0,5.44,-34.56,-17.75,-9.27,1.67,2.49,0.57,-0.17,-0.8,0.09,778366,27721,W
693,-0.02,-0.03,0,5.44,-34.56,-17.75,-9.27,1.63,2.6,0.57,-0.17,-0.8,0.09,778408,27763,W
694,-0.03,-0.18,-0.01,5.44,-34.56,-17.75,-9.27,1.63,2.6,0.57,-0.17,-0.8,0.09,778450,27805,W
695,-0.03,-0.18,-0.01,5.44,-34.56,-17.75,-9.31,1.63,2.64,0.57,-0.17,-0.8,0.09,778492,27847,W
696,-0.03,-0.18,-0.01,5.44,-34.56,-17.75,-9.31,1.59,2.64,0.57,-0.17,-0.8,0.09,778535,27890,W
697,-0.03,-0.18,-0.01,5.44,-34.56,-17.75,-9.08,2.78,2.75,0.57,-0.17,-0.8,0.09,778575,27930,W
698,-0.03,-0.18,-0.01,5.13,-32.75,-18.63,-9.08,2.78,2.75,0.57,-0.17,-0.8,0.09,778615,27970,W
699,-0.03,-0.18,-0.01,5.13,-32.75,-18.63,-7.97,10.21,6.32,0.57,-0.17,-0.8,0.09,778658,28013,W
700,-4.48,1.09,1.07,5.13,-32.75,-18.63,-7.97,10.21,6.32,0.57,-0.17,-0.8,0.09,778701,28056,W
701,-4.48,1.09,1.07,5.13,-32.75,-18.63,-8.93,5.58,3.37,0.57,-0.17,-0.8,0.09,778742,28097,W
702,-4.48,1.09,1.07,5.13,-32.75,-18.63,-8.24,4.81,2.79,0.57,-0.17,-0.8,0.09,778784,28139,W
703,-4.48,1.09,1.07,5.13,-32.75,-18.63,-9.46,2.55,2.3,0.57,-0.17,-0.8,0.09,778823,28178,W
704,-2.98,0.09,1.22,5.13,-32.75,-18.63,-9.46,2.55,2.3,0.57,-0.17,-0.8,0.09,778863,28218,W
705,-2.98,0.09,1.22,5.13,-32.75,-18.63,-10,2.59,1.14,0.57,-0.17,-0.8,0.09,778905,28260,W
706,-2.92,0.2,1.28,5.13,-32.75,-18.63,-10,2.59,1.14,0.57,-0.17,-0.8,0.09,778946,28301,W
707,-2.92,0.2,1.28,5.13,-32.75,-18.63,-9.81,3.47,-0.5,0.57,-0.17,-0.8,0.09,778986,28341,W
708,-2.92,0.2,1.28,5.13,-32.75,-18.63,-9.73,3.39,-0.88,0.57,-0.17,-0.8,0.09,779027,28382,W
709,-2.92,0.2,1.28,9.25,22.25,-12.69,-9.73,3.39,-0.88,0.57,-0.17,-0.8,0.09,779068,28423,W
710,-4.22,0.88,0.94,9.25,22.25,-12.69,-9.73,3.39,-0.88,0.57,-0.17,-0.8,0.09,779109,28464,W
711,-4.22,0.88,0.94,9.25,22.25,-12.69,-9.65,2.67,-0.81,0.57,-0.17,-0.8,0.09,779150,28505,W
712,-4.22,0.88,0.94,9.25,22.25,-12.69,-9.54,1.44,-1.96,0.57,-0.17,-0.8,0.09,779192,28547,W
713,-4.22,0.88,0.94,9.25,22.25,-12.69,-9.04,1.21,-1.27,0.57,-0.17,-0.8,0.09,779233,28588,W
714,-4.22,0.88,0.94,9.25,22.25,-12.69,-7.47,1.06,-0.31,0.57,-0.17,-0.8,0.09,779272,28627,W
715,-1.18,1.51,0.14,9.25,22.25,-12.69,-7.47,1.06,-0.31,0.57,-0.17,-0.8,0.09,779314,28669,W
716,0.51,-0.26,-0.24,9.25,22.25,-12.69,-7.47,1.06,-0.31,0.57,-0.17,-0.8,0.09,779355,28710,W
717,0.51,-0.26,-0.24,9.25,22.25,-12.69,-8.7,1.33,2.6,0.57,-0.17,-0.8,0.09,779396,28751,W
718,0.51,-0.26,-0.24,9.25,22.25,-12.69,-9.31,1.71,2.22,0.57,-0.17,-0.8,0.09,779436,28791,W
719,0.51,-0.26,-0.24,9.25,22.25,-12.69,-9.04,1.55,2.91,0.57,-0.17,-0.8,0.09,779475,28830,W
720,0.51,-0.26,-0.24,29.5,18.38,7.94,-9.04,1.55,2.91,0.57,-0.17,-0.8,0.09,779514,28869,W
