,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,0.17,-0.27,-1.62,2.25,-16.31,-8.69,-8.24,5.46,2.64,0.62,-0.04,-0.78,0.09,752992,2347,W,-0.3234596260214042,1.1420586712121812,-3.028937336564655,3.0486664988970897,-0.05679116555105992,-0.9727852770880184
1,0.17,-0.27,-1.62,2.25,-16.31,-8.69,-9.16,5.23,2.03,0.62,-0.04,-0.78,0.09,753031,2386,W,-0.5960695312776644,1.2239477207798795,2.9672825973627512,2.956141833982798,-0.269962648614206,-1.1970181052483835
2,0.61,-0.18,-1.69,2.25,-16.31,-8.69,-9.16,5.23,2.03,0.62,-0.04,-0.78,0.09,753071,2426,W,-0.9418593689885891,1.299876001854739,2.749749537096053,2.891516731473704,-0.4614653875609156,-1.151518791031534
3,0.61,-0.18,-1.69,2.25,-16.31,-8.69,-8.77,5.5,1.07,0.62,-0.04,-0.78,0.09,753112,2467,W,-1.3083960338711578,1.212374694574472,2.621918324302433,2.854387617704912,-0.6334343571940868,0.5345187950670285
4,0.05,0.08,-1.6,2.25,-16.31,-8.69,-8.77,5.5,1.07,0.62,-0.04,-0.78,0.09,753152,2507,W,-1.6749447390589431,0.9928279579395247,2.565269994074348,2.8178258045513207,-0.7134805479973719,0.6496152314111692
5,0.05,0.08,-1.6,2.25,-16.31,-8.69,-8.7,4.24,1.61,0.62,-0.04,-0.78,0.09,753192,2547,W,-2.0336039250935065,0.7089040290950454,2.5359487929420865,2.7581423379774916,-0.4158732621888529,0.493356201440806
6,0.05,0.08,-1.6,2.25,-16.31,-8.69,-9.31,4.16,2.49,0.62,-0.04,-0.78,0.09,753230,2585,W,-2.38241888484259,0.40758265561833423,2.5318208604391006,2.680729839420713,0.24252468474759734,0.3379886666462174
7,-0.66,0.59,-1.44,2.25,-16.31,-8.69,-9.31,4.16,2.49,0.62,-0.04,-0.78,0.09,753270,2625,W,-2.721400599914421,0.10702978099037096,2.5472917847353895,2.6189416300374972,0.33645621440470247,0.2357577978310546
8,-0.92,0.4,-1.3,2.25,-16.31,-8.69,-9.31,4.16,2.49,0.62,-0.04,-0.78,0.09,753310,2665,W,-3.0523050687960946,-0.1946579223213377,2.5171682589150275,2.627318609836877,0.15241975016979012,0.18913564022576662
9,-0.92,0.4,-1.3,2.25,-16.31,-8.69,-9.0,4.28,3.41,0.62,-0.04,-0.78,0.09,753351,2706,W,2.907143674423104,-0.49913365952284733,2.403156349122518,2.7614735598998887,-0.12353114737283631,0.1503783206825967
10,-0.92,0.4,-1.3,2.25,-16.31,-8.69,-8.58,5.08,3.41,0.62,-0.04,-0.78,0.09,753392,2747,W,2.5897356316454396,-0.8066839193293233,2.2122615937559362,2.9692578916830277,-0.4383726841740055,0.0629432758751262
11,-0.92,0.4,-1.3,2.25,-16.31,-8.69,-6.13,10.18,2.22,0.62,-0.04,-0.78,0.09,753432,2787,W,2.280617148296386,-1.1171938142650486,1.9653371926100691,3.083699806629971,-0.7718060874662532,-0.08925731459516477
12,-0.92,0.4,-1.3,9.69,-21.0,-6.94,-6.13,10.18,2.22,0.62,-0.04,-0.78,0.09,753472,2827,W,1.9864812677996702,-1.4301999874905935,1.6797676258414005,3.0654025741430893,-1.1141285168448465,-0.2892908070981675
13,-0.92,0.4,-1.3,9.69,-21.0,-6.94,-11.64,2.82,5.78,0.62,-0.04,-0.78,0.09,753514,2869,W,1.7128720547700038,-1.744982241404456,1.367851245198342,2.970461908853349,-1.4596262362413694,-0.5113615305649707
