,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
387,0,0.09,0.36,88.5,-5.63,-30.5,-8.93,1.28,4.36,0.54,0.18,-0.8,0.17,311744,15492,0
388,0,0.09,0.36,88.5,-5.63,-30.5,-9.08,1.47,4.32,0.54,0.18,-0.8,0.17,311783,15531,0
389,0.42,-0.05,1.32,88.5,-5.63,-30.5,-9.08,1.47,4.32,0.54,0.18,-0.8,0.17,311823,15571,0
390,0.42,-0.05,1.32,88.5,-5.63,-30.5,-10.42,1.93,4.24,0.54,0.18,-0.8,0.17,311865,15613,0
391,1.06,-0.53,4.49,88.5,-5.63,-30.5,-10.42,1.93,4.24,0.54,0.18,-0.8,0.17,311905,15653,0
392,1.06,-0.53,4.49,88.5,-5.63,-30.5,-17.01,4.38,5.28,0.54,0.18,-0.8,0.17,311946,15694,0
393,1.06,-0.53,4.49,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,311985,15733,0
394,0.13,-0.19,-0.45,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,312026,15774,0
395,0.29,0.19,-2.03,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,312067,15815,0
396,0.29,0.19,-2.03,88.5,-5.63,-30.5,-7.24,1.85,4.24,0.54,0.18,-0.8,0.17,312108,15856,0
397,0.29,0.19,-2.03,88.5,-5.63,-30.5,-7.32,3.54,4.43,0.54,0.18,-0.8,0.17,312147,15895,0
398,0.29,0.19,-2.03,88.5,-5.63,-30.5,-8.58,4.54,2.63,0.54,0.18,-0.8,0.17,312186,15934,0
399,0.29,0.19,-2.03,81.31,-15.38,-23.31,-8.58,4.54,2.63,0.54,0.18,-0.8,0.17,312224,15972,0
400,0.29,0.19,-2.03,81.31,-15.38,-23.31,-9.92,6.8,4.59,0.54,0.18,-0.8,0.17,312266,16014,0
401,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-9.92,6.8,4.59,0.54,0.18,-0.8,0.17,312306,16054,0
402,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-10.08,5.03,4.89,0.54,0.18,-0.8,0.17,312346,16094,0
403,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312388,16136,0
404,-1.28,0.98,-2.18,57.31,-4.31,-2.75,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312429,16177,0
405,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312469,16217,0
406,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-6.86,8.82,6.2,0.54,0.18,-0.8,0.17,312509,16257,0
407,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-4.52,1.32,7.8,0.54,0.18,-0.8,0.17,312549,16297,0
408,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-11.84,4.07,9.84,0.54,0.18,-0.8,0.17,312590,16338,0
409,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312629,16377,0
410,0.52,-0.99,0.16,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312671,16419,0
411,0.3,-0.32,0.09,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312711,16459,0
412,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.96,0.36,4.51,0.54,0.18,-0.8,0.17,312752,16500,0
413,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.73,0.44,4.55,0.54,0.18,-0.8,0.17,312792,16540,0
414,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312829,16577,0
415,0.03,0.05,0.17,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312869,16617,0
416,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312907,16655,0
417,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.85,0.59,4.36,0.54,0.18,-0.8,0.17,312946,16694,0
418,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,312985,16733,0
419,0.04,0.04,0.18,58.94,-7.88,7.94,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,313023,16771,0
420,0.01,0.11,0.38,58.94,-7.88,7.94,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,313062,16810,0
421,0.01,0.11,0.38,58.94,-7.88,7.94,-8.89,1.09,4.21,0.54,0.18,-0.8,0.17,313101,16849,0
422,0.01,0.11,0.38,58.94,-7.88,7.94,-9.08,1.28,4.01,0.54,0.18,-0.8,0.17,313141,16889,0
423,0.01,0.11,0.38,58.94,-7.88,7.94,-8.77,1.28,4.43,0.54,0.18,-0.8,0.17,313178,16926,0
424,0.26,0.06,0.89,58.94,-7.88,7.94,-8.77,1.28,4.43,0.54,0.18,-0.8,0.17,313216,16964,0
425,0.26,0.06,0.89,58.94,-7.88,7.94,-8.85,1.89,4.24,0.54,0.18,-0.8,0.17,313254,17002,0
426,0.26,0.06,0.89,58.94,-7.88,7.94,-9.43,1.93,4.01,0.54,0.18,-0.8,0.17,313293,17041,0
427,0.26,0.06,0.89,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313330,17078,0
428,1.98,-0.38,4.48,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313370,17118,0
429,1.8,-0.24,5.09,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313410,17158,0
430,1.8,-0.24,5.09,58.94,-7.88,7.94,-13.37,-4.54,2.14,0.54,0.18,-0.8,0.17,313450,17198,0
431,1.8,-0.24,5.09,58.94,-7.88,7.94,-15.25,-1.82,1.18,0.54,0.18,-0.8,0.17,313492,17240,0
432,1.8,-0.24,5.09,58.94,-7.88,7.94,-5.71,-1.52,-0.32,0.54,0.18,-0.8,0.17,313530,17278,0
433,-0.79,0.24,-2.75,58.94,-7.88,7.94,-5.71,-1.52,-0.32,0.54,0.18,-0.8,0.17,313570,17318,0
434,-0.79,0.24,-2.75,58.94,-7.88,7.94,-7.59,1.66,2.94,0.54,0.18,-0.8,0.17,313612,17360,0
435,-0.97,0.98,-3.58,58.94,-7.88,7.94,-7.59,1.66,2.94,0.54,0.18,-0.8,0.17,313652,17400,0
436,-0.97,0.98,-3.58,58.94,-7.88,7.94,-10.34,5.34,4.51,0.54,0.18,-0.8,0.17,313692,17440,0
437,-0.97,0.98,-3.58,58.94,-7.88,7.94,-10.42,6.18,5.47,0.54,0.18,-0.8,0.17,313731,17479,0
438,-0.97,0.98,-3.58,58.94,-7.88,7.94,-11.27,6.64,6.23,0.54,0.18,-0.8,0.17,313772,17520,0
439,-0.73,0.71,-2.64,58.94,-7.88,7.94,-11.27,6.64,6.23,0.54,0.18,-0.8,0.17,313812,17560,0
440,-0.73,0.71,-2.64,58.94,-7.88,7.94,-8.89,8.02,4.93,0.54,0.18,-0.8,0.17,313852,17600,0
441,-0.73,0.71,-2.64,58.94,-7.88,7.94,-7.39,9.48,5.01,0.54,0.18,-0.8,0.17,313892,17640,0
442,-0.73,0.71,-2.64,58.94,-7.88,7.94,-3.26,9.67,6.35,0.54,0.18,-0.8,0.17,313931,17679,0
443,0.41,-0.07,2.04,58.94,-7.88,7.94,-3.26,9.67,6.35,0.54,0.18,-0.8,0.17,313970,17718,0
444,0.41,-0.07,2.04,58.94,-7.88,7.94,-11.95,2.08,5.24,0.54,0.18,-0.8,0.17,314010,17758,0
445,0.72,-1.13,0.3,58.94,-7.88,7.94,-11.95,2.08,5.24,0.54,0.18,-0.8,0.17,314049,17797,0
446,0.72,-1.13,0.3,58.94,-7.88,7.94,-8.66,0.32,5.36,0.54,0.18,-0.8,0.17,314089,17837,0
447,0.72,-1.13,0.3,58.94,-7.88,7.94,-8.81,0.51,5.32,0.54,0.18,-0.8,0.17,314126,17874,0
448,0.06,-0.01,0.13,58.94,-7.88,7.94,-8.81,0.51,5.32,0.54,0.18,-0.8,0.17,314164,17912,0
449,0.06,-0.01,0.13,58.94,-7.88,7.94,-9,0.28,4.36,0.54,0.18,-0.8,0.17,314204,17952,0
450,0.05,0.08,0.21,58.94,-7.88,7.94,-9,0.28,4.36,0.54,0.18,-0.8,0.17,314243,17991,0
451,0.05,0.08,0.21,58.94,-7.88,7.94,-8.93,0.51,4.32,0.54,0.18,-0.8,0.17,314279,18027,0
452,0.04,-0.01,0.21,58.94,-7.88,7.94,-8.93,0.51,4.32,0.54,0.18,-0.8,0.17,314318,18066,1
453,0.04,-0.01,0.21,58.94,-7.88,7.94,-8.81,0.66,4.47,0.54,0.18,-0.8,0.17,314358,18106,1
454,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.81,0.66,4.47,0.54,0.18,-0.8,0.17,314396,18144,1
455,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.73,0.78,4.51,0.54,0.18,-0.8,0.17,314435,18183,1
456,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.73,0.86,4.51,0.54,0.18,-0.8,0.17,314473,18221,1
457,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.73,0.86,4.51,0.54,0.18,-0.8,0.17,314512,18260,1
458,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.77,0.89,4.43,0.54,0.18,-0.8,0.17,314553,18301,1
459,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.73,0.93,4.59,0.54,0.18,-0.8,0.17,314593,18341,1
460,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.89,0.89,4.43,0.54,0.18,-0.8,0.17,314631,18379,1
461,0.12,-0.01,0.64,58.94,-7.88,7.94,-8.89,0.89,4.43,0.54,0.18,-0.8,0.17,314670,18418,1
462,0.12,-0.01,0.64,58.94,-7.88,7.94,-8.73,1.13,4.78,0.54,0.18,-0.8,0.17,314711,18459,1
463,0.73,-0.26,2.22,58.94,-7.88,7.94,-8.73,1.13,4.78,0.54,0.18,-0.8,0.17,314749,18497,1
464,0.73,-0.26,2.22,58.94,-7.88,7.94,-12.07,0.86,4.63,0.54,0.18,-0.8,0.17,314789,18537,1
465,0.73,-0.26,2.22,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314827,18575,1
466,1.8,-1.53,4.02,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314867,18615,1
467,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314906,18654,1
468,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-5.79,-2.86,0.91,0.54,0.18,-0.8,0.17,314946,18694,1
469,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,314985,18733,1
470,-0.39,-2.24,-0.67,60.63,-40.94,31.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,315025,18773,1
471,1.08,0.05,-4.14,60.63,-40.94,31.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,315068,18816,1
472,1.08,0.05,-4.14,60.63,-40.94,31.94,-12.26,5.3,1.95,0.54,0.18,-0.8,0.17,315110,18858,1
473,1.08,0.05,-4.14,60.63,-40.94,31.94,-12.03,7.06,0.57,0.54,0.18,-0.8,0.17,315152,18900,1
474,1.08,0.05,-4.14,60.63,-40.94,31.94,-13.07,10.2,0.07,0.54,0.18,-0.8,0.17,315193,18941,1
475,1.08,0.05,-4.14,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315233,18981,1
476,2.66,0.18,-2.6,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315275,19023,1
477,1.44,0.69,-1.81,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315316,19064,1
478,1.44,0.69,-1.81,60.63,-40.94,31.94,-9.96,17.18,8.11,0.54,0.18,-0.8,0.17,315357,19105,1
479,1.44,0.69,-1.81,60.63,-40.94,31.94,-8.66,1.24,11.83,0.54,0.18,-0.8,0.17,315400,19148,1
480,1.44,0.69,-1.81,60.63,-40.94,31.94,-9.7,0.25,3.09,0.54,0.18,-0.8,0.17,315441,19189,1
481,1.44,0.69,-1.81,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315479,19227,1
482,0.03,0,0.13,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315521,19269,1
483,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315560,19308,1
484,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.89,0.55,4.32,0.54,0.18,-0.8,0.17,315601,19349,1
485,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.62,0.51,4.7,0.54,0.18,-0.8,0.17,315642,19390,1
486,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315681,19429,1
487,0.03,-0.1,0,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315722,19470,1
488,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315762,19510,1
489,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.77,0.4,4.47,0.54,0.18,-0.8,0.17,315803,19551,1
490,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.81,0.47,4.32,0.54,0.18,-0.8,0.17,315842,19590,1
491,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.77,0.44,4.36,0.54,0.18,-0.8,0.17,315881,19629,1
492,-0.01,-0.02,0.01,60.63,-40.94,31.94,-8.77,0.44,4.36,0.54,0.18,-0.8,0.17,315922,19670,1
493,-0.01,-0.02,0.01,60.63,-40.94,31.94,-8.66,0.51,4.59,0.54,0.18,-0.8,0.17,315963,19711,1
494,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.66,0.51,4.59,0.54,0.18,-0.8,0.17,316003,19751,1
495,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.66,0.51,4.51,0.54,0.18,-0.8,0.17,316044,19792,1
496,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316083,19831,1
497,-0.01,-0.02,0.04,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316122,19870,1
498,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316163,19911,1
499,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.7,0.63,4.43,0.54,0.18,-0.8,0.17,316204,19952,1
500,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.81,0.66,4.32,0.54,0.18,-0.8,0.17,316244,19992,1
501,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.7,0.63,4.47,0.54,0.18,-0.8,0.17,316284,20032,1
502,-0.04,-0.01,0.1,8.38,-48.31,52.25,-8.7,0.63,4.47,0.54,0.18,-0.8,0.17,316323,20071,1
503,-0.04,-0.01,0.1,8.38,-48.31,52.25,-8.73,0.63,4.43,0.54,0.18,-0.8,0.17,316363,20111,1
504,0,-0.04,0.02,8.38,-48.31,52.25,-8.73,0.63,4.43,0.54,0.18,-0.8,0.17,316403,20151,1
505,0,-0.04,0.02,8.38,-48.31,52.25,-8.66,0.74,4.55,0.54,0.18,-0.8,0.17,316443,20191,1
506,0,-0.04,0.02,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316482,20230,1
507,0,0.01,-0.04,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316522,20270,1
508,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316562,20310,1
509,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.62,0.63,4.55,0.54,0.18,-0.8,0.17,316602,20350,1
510,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.66,0.63,4.47,0.54,0.18,-0.8,0.17,316642,20390,1
511,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316680,20428,1
512,0.03,-0.12,-0.02,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316720,20468,1
513,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316761,20509,1
514,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.58,0.66,4.63,0.54,0.18,-0.8,0.17,316802,20550,1
515,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.66,0.78,4.51,0.54,0.18,-0.8,0.17,316841,20589,1
516,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.62,0.7,4.63,0.54,0.18,-0.8,0.17,316879,20627,1
517,-0.01,0.03,0.09,8.38,-48.31,52.25,-8.62,0.7,4.63,0.54,0.18,-0.8,0.17,316919,20667,1
518,-0.01,0.03,0.09,8.38,-48.31,52.25,-8.81,0.82,4.4,0.54,0.18,-0.8,0.17,316960,20708,1
519,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.81,0.82,4.4,0.54,0.18,-0.8,0.17,316999,20747,1
520,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.81,0.74,4.36,0.54,0.18,-0.8,0.17,317039,20787,1
521,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317077,20825,1
522,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.7,0.97,4.55,0.54,0.18,-0.8,0.17,317118,20866,1
523,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.7,0.97,4.55,0.54,0.18,-0.8,0.17,317158,20906,1
524,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.51,1.24,4.63,0.54,0.18,-0.8,0.17,317198,20946,1
525,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.73,1.09,4.36,0.54,0.18,-0.8,0.17,317239,20987,1
526,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.54,1.05,4.63,0.54,0.18,-0.8,0.17,317277,21025,1
527,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.54,1.05,4.63,0.54,0.18,-0.8,0.17,317317,21065,1
528,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.58,0.89,4.59,0.54,0.18,-0.8,0.17,317399,21147,1
529,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.73,0.86,4.47,0.54,0.18,-0.8,0.17,317440,21188,1
530,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.54,0.89,4.63,0.54,0.18,-0.8,0.17,317477,21225,1
531,-0.01,0,-0.01,8.38,-48.31,52.25,-8.54,0.89,4.63,0.54,0.18,-0.8,0.17,317518,21266,1
532,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.93,4.47,0.54,0.18,-0.8,0.17,317559,21307,1
533,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,317600,21348,1
534,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,317640,21388,1
535,-0.01,0,-0.01,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317679,21427,1
536,0.01,0,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317719,21467,1
537,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317759,21507,1
538,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.82,4.55,0.54,0.18,-0.8,0.17,317800,21548,1
539,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,317841,21589,1
540,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.55,0.54,0.18,-0.8,0.17,317879,21627,1
541,0.01,0,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.55,0.54,0.18,-0.8,0.17,317919,21667,1
542,0.01,0,-0.04,8.38,-48.31,52.25,-8.66,0.82,4.63,0.54,0.18,-0.8,0.17,317961,21709,1
543,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.82,4.63,0.54,0.18,-0.8,0.17,318001,21749,1
544,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.78,4.55,0.54,0.18,-0.8,0.17,318041,21789,1
545,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318080,21828,1
546,-0.01,-0.01,0.01,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318120,21868,1
547,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318160,21908,1
548,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.7,0.82,4.51,0.54,0.18,-0.8,0.17,318200,21948,1
549,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,318242,21990,1
550,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318280,22028,1
551,-0.01,-0.01,0.05,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318321,22069,1
552,-0.01,0,0.02,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318360,22108,1
553,-0.01,0,0.02,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318401,22149,1
554,-0.01,0,0.02,8.38,-48.31,52.25,-8.66,0.93,4.55,0.54,0.18,-0.8,0.17,318440,22188,1
555,-0.01,0,0.02,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318479,22227,1
556,-0.01,-0.01,0,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318518,22266,1
557,-0.01,-0.01,0,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318561,22309,1
558,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318601,22349,1
559,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,1.01,4.59,0.54,0.18,-0.8,0.17,318641,22389,1
560,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318680,22428,0
561,-0.02,0.01,-0.03,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318721,22469,0
562,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318760,22508,0
563,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.54,0.97,4.7,0.54,0.18,-0.8,0.17,318800,22548,0
564,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.47,0.54,0.18,-0.8,0.17,318841,22589,0
565,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.66,0.86,4.51,0.54,0.18,-0.8,0.17,318879,22627,0
566,-0.05,0.07,0.02,8.38,-48.31,52.25,-8.66,0.86,4.51,0.54,0.18,-0.8,0.17,318920,22668,0
567,-0.05,0.07,0.02,8.38,-48.31,52.25,-8.73,0.82,4.4,0.54,0.18,-0.8,0.17,318961,22709,0
568,-0.02,0,0.01,8.38,-48.31,52.25,-8.73,0.82,4.4,0.54,0.18,-0.8,0.17,319001,22749,0
569,-0.02,0,0.01,8.38,-48.31,52.25,-8.7,0.86,4.47,0.54,0.18,-0.8,0.17,319040,22788,0
570,-0.02,0,0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319079,22827,0
571,0,0.02,-0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319120,22868,0
572,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319160,22908,0
573,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.7,0.97,4.43,0.54,0.18,-0.8,0.17,319200,22948,0
574,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.77,0.89,4.28,0.54,0.18,-0.8,0.17,319240,22988,0
575,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319278,23026,0
576,0.04,0.05,-0.12,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319318,23066,0
577,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319357,23105,0
578,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.73,0.7,4.43,0.54,0.18,-0.8,0.17,319398,23146,0
579,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.93,0.63,4.17,0.54,0.18,-0.8,0.17,319438,23186,0
580,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.93,0.74,4.21,0.54,0.18,-0.8,0.17,319476,23224,0
581,-0.01,-0.03,0.03,8.38,-48.31,52.25,-8.93,0.74,4.21,0.54,0.18,-0.8,0.17,319516,23264,0
582,-0.01,-0.03,0.03,8.38,-48.31,52.25,-8.81,0.66,4.13,0.54,0.18,-0.8,0.17,319558,23306,0
583,0.9,-0.33,-0.21,8.38,-48.31,52.25,-8.81,0.66,4.13,0.54,0.18,-0.8,0.17,319598,23346,0
584,0.9,-0.33,-0.21,8.38,-48.31,52.25,-8.93,-0.48,5.05,0.54,0.18,-0.8,0.17,319638,23386,0
585,0.9,-0.33,-0.21,8.38,-48.31,52.25,-9.7,-0.71,4.59,0.54,0.18,-0.8,0.17,319677,23425,0
586,2.66,-0.7,-1.17,8.38,-48.31,52.25,-9.7,-0.71,4.59,0.54,0.18,-0.8,0.17,319718,23466,0
587,3.28,-0.07,-1.88,8.38,-48.31,52.25,-9.7,-0.71,4.59,0.54,0.18,-0.8,0.17,319759,23507,0
588,3.28,-0.07,-1.88,8.38,-48.31,52.25,-9.35,-0.33,1.98,0.54,0.18,-0.8,0.17,319800,23548,0
589,3.28,-0.07,-1.88,8.38,-48.31,52.25,-9.85,1.2,2.63,0.54,0.18,-0.8,0.17,319841,23589,0
590,3.28,-0.07,-1.88,8.38,-48.31,52.25,-7.74,4.77,4.43,0.54,0.18,-0.8,0.17,319880,23628,0
591,1.54,-0.16,-1.13,8.38,-48.31,52.25,-7.74,4.77,4.43,0.54,0.18,-0.8,0.17,319920,23668,0
592,1.54,-0.16,-1.13,8.38,-48.31,52.25,-10.42,4.96,5.39,0.54,0.18,-0.8,0.17,319960,23708,0
593,1.54,-0.16,-1.13,8.38,-48.31,52.25,-10.3,0.44,4.28,0.54,0.18,-0.8,0.17,320001,23749,0
594,1.54,-0.16,-1.13,8.38,-48.31,52.25,-9.7,0.59,3.52,0.54,0.18,-0.8,0.17,320041,23789,0
595,1.54,-0.16,-1.13,8.38,-48.31,52.25,-9.2,1.16,4.01,0.54,0.18,-0.8,0.17,320080,23828,0
596,0.02,-0.03,-0.01,8.38,-48.31,52.25,-9.2,1.16,4.01,0.54,0.18,-0.8,0.17,320120,23868,0
