,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
59,0.48,-1.09,1.9,1.38,-35.38,43.31,-10.92,1.43,5.01,0.53,0.02,-0.82,0.21,109524,2357,0
60,0.48,-1.09,1.9,1.38,-35.38,43.31,-12.45,3.69,5.51,0.53,0.02,-0.82,0.21,109565,2398,0
61,0.19,-3.88,3.57,1.38,-35.38,43.31,-12.45,3.69,5.51,0.53,0.02,-0.82,0.21,109606,2439,0
62,0.19,-3.88,3.57,1.38,-35.38,43.31,-8.93,-1.63,2.52,0.53,0.02,-0.82,0.21,109645,2478,0
63,0.19,-3.88,3.57,1.38,-35.38,43.31,-10.08,-3.93,0.26,0.53,0.02,-0.82,0.21,109684,2517,0
64,-0.01,1.08,-0.72,1.38,-35.38,43.31,-10.08,-3.93,0.26,0.53,0.02,-0.82,0.21,109726,2559,0
65,-0.7,1.35,-1.7,1.38,-35.38,43.31,-10.08,-3.93,0.26,0.53,0.02,-0.82,0.21,109767,2600,0
66,-0.7,1.35,-1.7,1.38,-35.38,43.31,-8.01,1.39,4.21,0.53,0.02,-0.82,0.21,109807,2640,0
67,-0.7,1.35,-1.7,1.38,-35.38,43.31,-8.62,3.46,5.2,0.53,0.02,-0.82,0.21,109847,2680,0
68,-0.7,1.35,-1.7,1.38,-35.38,43.31,-9.2,5,5.7,0.53,0.02,-0.82,0.21,109886,2719,0
69,0.37,1.51,-2.68,1.38,-35.38,43.31,-9.2,5,5.7,0.53,0.02,-0.82,0.21,109926,2759,0
70,0.47,1.75,-1.96,1.38,-35.38,43.31,-9.2,5,5.7,0.53,0.02,-0.82,0.21,109966,2799,0
71,0.47,1.75,-1.96,1.38,-35.38,43.31,-7.82,3.65,3.25,0.53,0.02,-0.82,0.21,110007,2840,0
72,0.47,1.75,-1.96,1.38,-35.38,43.31,-14.75,7.41,6.89,0.53,0.02,-0.82,0.21,110046,2879,0
73,0.47,1.75,-1.96,1.38,-35.38,43.31,-7.97,6.11,5.32,0.53,0.02,-0.82,0.21,110085,2918,0
74,0.18,0.36,-0.97,1.38,-35.38,43.31,-7.97,6.11,5.32,0.53,0.02,-0.82,0.21,110125,2958,0
75,0.18,0.36,-0.97,1.38,-35.38,43.31,-5.63,8.21,6.08,0.53,0.02,-0.82,0.21,110166,2999,0
76,0.13,-0.47,0.51,1.38,-35.38,43.31,-5.63,8.21,6.08,0.53,0.02,-0.82,0.21,110205,3038,0
77,0.13,-0.47,0.51,1.38,-35.38,43.31,-9.92,1.43,4.66,0.53,0.02,-0.82,0.21,110245,3078,0
78,0.13,-0.47,0.51,1.38,-35.38,43.31,-9.96,-1.17,-0.81,0.53,0.02,-0.82,0.21,110283,3116,0
79,0.91,-2.11,1.68,1.38,-35.38,43.31,-9.96,-1.17,-0.81,0.53,0.02,-0.82,0.21,110325,3158,0
80,0.34,-1.23,0.38,1.38,-35.38,43.31,-9.96,-1.17,-0.81,0.53,0.02,-0.82,0.21,110365,3198,0
81,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.77,2.01,5.05,0.53,0.02,-0.82,0.21,110405,3238,0
82,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.85,2.05,4.97,0.53,0.02,-0.82,0.21,110446,3279,0
83,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.51,1.63,4.7,0.53,0.02,-0.82,0.21,110485,3318,0
84,0.03,0.07,0.16,1.38,-35.38,43.31,-8.51,1.63,4.7,0.53,0.02,-0.82,0.21,110525,3358,0
85,0.03,0.07,0.16,1.38,-35.38,43.31,-8.54,1.85,4.63,0.53,0.02,-0.82,0.21,110564,3397,0
86,0.03,0.07,0.16,1.38,-35.38,43.31,-8.43,1.66,4.78,0.53,0.02,-0.82,0.21,110605,3438,0
87,0.03,0.07,0.16,1.38,-35.38,43.31,-8.47,1.82,4.66,0.53,0.02,-0.82,0.21,110644,3477,0
88,0.03,0.07,0.16,1.38,-35.38,43.31,-8.58,1.82,4.47,0.53,0.02,-0.82,0.21,110682,3515,0
89,-0.1,0,0.2,1.38,-35.38,43.31,-8.58,1.82,4.47,0.53,0.02,-0.82,0.21,110721,3554,0
90,-0.1,0,0.2,1.38,-35.38,43.31,-8.51,1.89,4.55,0.53,0.02,-0.82,0.21,110760,3593,0
91,-0.1,0,0.2,1.38,-35.38,43.31,-8.54,2.05,4.47,0.53,0.02,-0.82,0.21,110799,3632,0
92,-0.1,0,0.2,1.38,-35.38,43.31,-8.39,2.01,4.59,0.53,0.02,-0.82,0.21,110838,3671,0
93,-0.1,0,0.2,1.38,-35.38,43.31,-8.47,2.01,4.55,0.53,0.02,-0.82,0.21,110876,3709,0
94,-0.1,0,0.2,1.38,-35.38,43.31,-8.35,2.05,4.63,0.53,0.02,-0.82,0.21,110916,3749,0
95,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.35,2.05,4.63,0.53,0.02,-0.82,0.21,110956,3789,0
96,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.43,2.27,4.59,0.53,0.02,-0.82,0.21,110995,3828,0
97,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111034,3867,0
98,0.38,0.04,0.94,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111075,3908,0
99,0.63,-0.07,1.48,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111114,3947,0
100,0.63,-0.07,1.48,1.38,-35.38,43.31,-10.04,3.08,4.7,0.53,0.02,-0.82,0.21,111153,3986,0
101,0.63,-0.07,1.48,1.38,-35.38,43.31,-11.99,2.96,4.7,0.53,0.02,-0.82,0.21,111194,4027,0
102,0.63,-0.07,1.48,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111233,4066,0
103,0.7,0.72,4.11,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111272,4105,0
104,0.6,-0.25,-0.26,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111312,4145,0
105,0.6,-0.25,-0.26,1.38,-35.38,43.31,-8.62,-0.91,1.41,0.53,0.02,-0.82,0.21,111353,4186,0
106,0.6,-0.25,-0.26,1.38,-35.38,43.31,-8.7,3.16,4.09,0.53,0.02,-0.82,0.21,111394,4227,0
107,0.6,-0.25,-0.26,1.38,-35.38,43.31,-9.16,4.07,3.32,0.53,0.02,-0.82,0.21,111432,4265,0
108,-0.87,-0.09,-3.7,1.38,-35.38,43.31,-9.16,4.07,3.32,0.53,0.02,-0.82,0.21,111473,4306,0
109,-0.87,-0.09,-3.7,1.38,-35.38,43.31,-8.89,5.88,2.37,0.53,0.02,-0.82,0.21,111514,4347,0
110,0.13,1.07,-3.13,1.38,-35.38,43.31,-8.89,5.88,2.37,0.53,0.02,-0.82,0.21,111554,4387,0
111,0.13,1.07,-3.13,1.38,-35.38,43.31,-10.19,7.48,6.2,0.53,0.02,-0.82,0.21,111594,4427,0
112,0.13,1.07,-3.13,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111633,4466,0
113,-1,0.82,-1.95,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111673,4506,0
114,-0.77,0.62,-1.42,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111714,4547,0
115,-0.77,0.62,-1.42,1.38,-35.38,43.31,-6.78,6.99,5.24,0.53,0.02,-0.82,0.21,111754,4587,0
116,-0.77,0.62,-1.42,1.38,-35.38,43.31,-5.71,7.87,5.36,0.53,0.02,-0.82,0.21,111795,4628,0
117,-0.77,0.62,-1.42,1.38,-35.38,43.31,-7.55,2.89,4.43,0.53,0.02,-0.82,0.21,111834,4667,0
118,-0.63,-1.93,2.03,1.38,-35.38,43.31,-7.55,2.89,4.43,0.53,0.02,-0.82,0.21,111874,4707,0
119,-0.63,-1.93,2.03,1.38,-35.38,43.31,-10.88,3.12,7.23,0.53,0.02,-0.82,0.21,111915,4748,0
120,0.35,-0.87,0.54,1.38,-35.38,43.31,-10.88,3.12,7.23,0.53,0.02,-0.82,0.21,111954,4787,0
121,0.35,-0.87,0.54,1.38,-35.38,43.31,-9.7,1.78,3.79,0.53,0.02,-0.82,0.21,111994,4827,0
122,0.35,-0.87,0.54,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112033,4866,0
123,-0.08,-0.25,0.3,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112074,4907,0
124,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112114,4947,0
125,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.58,1.51,4.63,0.53,0.02,-0.82,0.21,112155,4988,0
126,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.54,1.82,4.63,0.53,0.02,-0.82,0.21,112195,5028,0
127,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112234,5067,0
128,-0.04,0.02,0.22,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112274,5107,0
129,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112314,5147,0
130,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.43,1.85,4.7,0.53,0.02,-0.82,0.21,112356,5189,0
131,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.39,1.97,4.78,0.53,0.02,-0.82,0.21,112395,5228,0
132,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.24,2.05,4.86,0.53,0.02,-0.82,0.21,112434,5267,0
133,0.08,0.03,0.47,1.38,-35.38,43.31,-8.24,2.05,4.86,0.53,0.02,-0.82,0.21,112474,5307,0
134,0.08,0.03,0.47,1.38,-35.38,43.31,-8.54,2.08,4.66,0.53,0.02,-0.82,0.21,112514,5347,0
135,0.5,-0.08,1.28,1.38,-35.38,43.31,-8.54,2.08,4.66,0.53,0.02,-0.82,0.21,112553,5386,0
136,0.5,-0.08,1.28,1.38,-35.38,43.31,-9.12,3.27,4.51,0.53,0.02,-0.82,0.21,112593,5426,0
137,0.5,-0.08,1.28,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112631,5464,0
138,0.91,-0.59,4.1,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112672,5505,0
139,1.24,-0.92,4.97,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112712,5545,0
140,1.24,-0.92,4.97,1.38,-35.38,43.31,-17.05,-5.88,-1.39,0.53,0.02,-0.82,0.21,112753,5586,0
141,1.24,-0.92,4.97,1.38,-35.38,43.31,-9.62,0.59,3.82,0.53,0.02,-0.82,0.21,112795,5628,0
142,1.24,-0.92,4.97,1.38,-35.38,43.31,-8.73,-0.98,-0.28,0.53,0.02,-0.82,0.21,112833,5666,0
143,0.04,0.2,-2.7,1.38,-35.38,43.31,-8.73,-0.98,-0.28,0.53,0.02,-0.82,0.21,112874,5707,0
144,0.04,0.2,-2.7,1.38,-35.38,43.31,-7.63,3.92,3.79,0.53,0.02,-0.82,0.21,112915,5748,0
145,-0.28,0.72,-3.36,1.38,-35.38,43.31,-7.63,3.92,3.79,0.53,0.02,-0.82,0.21,112954,5787,0
146,-0.28,0.72,-3.36,1.38,-35.38,43.31,-9.73,7.33,4.09,0.53,0.02,-0.82,0.21,112994,5827,0
147,-0.28,0.72,-3.36,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113033,5866,0
148,-0.3,1.23,-2.58,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113074,5907,0
149,-0.78,1.1,-1.97,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113115,5948,0
150,-0.78,1.1,-1.97,1.38,-35.38,43.31,-9.16,6.14,5.7,0.53,0.02,-0.82,0.21,113154,5987,0
151,-0.78,1.1,-1.97,1.38,-35.38,43.31,-8.01,5.76,5.2,0.53,0.02,-0.82,0.21,113195,6028,0
152,-0.78,1.1,-1.97,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113233,6066,0
153,-0.82,0.29,-0.33,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113273,6106,0
154,-0.53,-1.62,1.82,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113314,6147,0
155,-0.53,-1.62,1.82,1.38,-35.38,43.31,-10.88,-3.59,-2.77,0.53,0.02,-0.82,0.21,113354,6187,0
156,-0.53,-1.62,1.82,1.38,-35.38,43.31,-11.69,3.58,5.89,0.53,0.02,-0.82,0.21,113396,6229,0
157,-0.53,-1.62,1.82,1.38,-35.38,43.31,-9.31,2.35,5.93,0.53,0.02,-0.82,0.21,113434,6267,0
158,0.33,-1.18,0.37,1.38,-35.38,43.31,-9.31,2.35,5.93,0.53,0.02,-0.82,0.21,113474,6307,0
159,0.33,-1.18,0.37,1.38,-35.38,43.31,-8.35,1.7,5.7,0.53,0.02,-0.82,0.21,113515,6348,0
160,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.35,1.7,5.7,0.53,0.02,-0.82,0.21,113554,6387,0
161,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.47,1.66,4.89,0.53,0.02,-0.82,0.21,113594,6427,0
162,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113633,6466,0
163,0.03,0.04,0.27,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113673,6506,0
164,-0.06,0,0.25,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113712,6545,0
165,-0.06,0,0.25,1.38,-35.38,43.31,-8.58,1.82,4.55,0.53,0.02,-0.82,0.21,113752,6585,0
166,-0.06,0,0.25,1.38,-35.38,43.31,-8.51,1.89,4.59,0.53,0.02,-0.82,0.21,113794,6627,0
167,-0.06,0,0.25,1.38,-35.38,43.31,-8.47,1.97,4.63,0.53,0.02,-0.82,0.21,113832,6665,0
168,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.47,1.97,4.63,0.53,0.02,-0.82,0.21,113872,6705,0
169,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.24,2.12,4.86,0.53,0.02,-0.82,0.21,113912,6745,0
170,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.35,2.16,4.74,0.53,0.02,-0.82,0.21,113953,6786,0
171,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.51,2.24,4.74,0.53,0.02,-0.82,0.21,113994,6827,0
172,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114032,6865,0
173,0.41,-0.23,1.04,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114073,6906,0
174,0.57,-0.46,1.59,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114113,6946,0
175,0.57,-0.46,1.59,1.38,-35.38,43.31,-11.46,3.31,5.36,0.53,0.02,-0.82,0.21,114152,6985,0
176,0.57,-0.46,1.59,1.38,-35.38,43.31,-12.88,4.84,5.7,0.53,0.02,-0.82,0.21,114193,7026,0
177,0.57,-0.46,1.59,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114232,7065,0
178,1.44,-0.51,1.54,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114272,7105,0
179,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114312,7145,0
180,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-7.97,-1.79,1.91,0.53,0.02,-0.82,0.21,114355,7188,0
181,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-7.82,2.93,4.09,0.53,0.02,-0.82,0.21,114396,7229,0
182,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-9.5,5.22,5.93,0.53,0.02,-0.82,0.21,114434,7267,0
183,-0.49,1.11,-3.45,1.38,-35.38,43.31,-9.5,5.22,5.93,0.53,0.02,-0.82,0.21,114475,7308,0
184,-0.49,1.11,-3.45,1.38,-35.38,43.31,-8.73,7.71,4.4,0.53,0.02,-0.82,0.21,114515,7348,0
185,0.14,0.64,-1.64,1.38,-35.38,43.31,-8.73,7.71,4.4,0.53,0.02,-0.82,0.21,114555,7388,0
186,0.14,0.64,-1.64,1.38,-35.38,43.31,-9.62,7.79,7.04,0.53,0.02,-0.82,0.21,114595,7428,0
187,0.14,0.64,-1.64,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114633,7466,0
188,-1.24,1.44,-1.04,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114673,7506,0
189,-1.27,1.18,-1.05,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114714,7547,0
190,-1.27,1.18,-1.05,1.38,-35.38,43.31,-6.44,4.96,5.09,0.53,0.02,-0.82,0.21,114753,7586,0
191,-1.27,1.18,-1.05,1.38,-35.38,43.31,-5.9,5.53,5.74,0.53,0.02,-0.82,0.21,114794,7627,0
192,-1.27,1.18,-1.05,1.38,-35.38,43.31,-7.2,3.16,5.05,0.53,0.02,-0.82,0.21,114833,7666,0
193,-0.87,-1.35,1.07,1.38,-35.38,43.31,-7.2,3.16,5.05,0.53,0.02,-0.82,0.21,114873,7706,0
194,-0.87,-1.35,1.07,1.38,-35.38,43.31,-10.73,-0.37,-0.16,0.53,0.02,-0.82,0.21,114914,7747,0
195,-0.87,-1.35,1.07,1.38,-35.38,43.31,-10.92,1.13,2.9,0.53,0.02,-0.82,0.21,114956,7789,0
196,-0.87,-1.35,1.07,1.38,-35.38,43.31,-8.35,1.74,5.78,0.53,0.02,-0.82,0.21,114996,7829,0
197,-0.87,-1.35,1.07,1.38,-35.38,43.31,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115036,7869,0
198,-0.87,-1.35,1.07,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115075,7908,0
199,0.05,-0.01,0.16,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115115,7948,0
200,0.04,-0.01,0.14,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115154,7987,0
201,0.04,-0.01,0.14,92.5,-50.25,14.19,-8.28,1.82,5.01,0.53,0.02,-0.82,0.21,115194,8027,1
202,0.04,-0.01,0.14,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115233,8066,1
203,-0.13,0.02,0.18,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115273,8106,1
204,-0.19,-0.01,0.2,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115313,8146,1
205,-0.19,-0.01,0.2,92.5,-50.25,14.19,-8.32,1.89,4.82,0.53,0.02,-0.82,0.21,115354,8187,1
206,0.02,-0.03,0.11,92.5,-50.25,14.19,-8.32,1.89,4.82,0.53,0.02,-0.82,0.21,115395,8228,1
207,0.02,-0.03,0.11,92.5,-50.25,14.19,-8.24,2.05,4.89,0.53,0.02,-0.82,0.21,115433,8266,1
208,0.03,0.01,0.05,92.5,-50.25,14.19,-8.24,2.05,4.89,0.53,0.02,-0.82,0.21,115473,8306,1
209,0.03,0.01,0.05,92.5,-50.25,14.19,-8.32,2.01,4.78,0.53,0.02,-0.82,0.21,115514,8347,1
