,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
218,0,0,-0.1,88.44,-79.5,18.19,-8.77,0.4,4.32,0.55,0,-0.83,0.03,417091,8968,1
219,0,0,-0.1,88.44,-79.5,18.19,-8.85,0.47,4.32,0.55,0,-0.83,0.03,417131,9008,1
220,0,0.05,0.04,88.44,-79.5,18.19,-8.85,0.47,4.32,0.55,0,-0.83,0.03,417171,9048,1
221,0,0.05,0.04,88.44,-79.5,18.19,-8.85,0.59,4.32,0.55,0,-0.83,0.03,417211,9088,1
222,0,0.04,-0.04,88.44,-79.5,18.19,-8.85,0.59,4.32,0.55,0,-0.83,0.03,417251,9128,1
223,0,0.04,-0.04,88.44,-79.5,18.19,-8.81,0.36,4.21,0.55,0,-0.83,0.03,417292,9169,1
224,0,0.04,-0.04,88.44,-79.5,18.19,-8.89,0.47,4.13,0.55,0,-0.83,0.03,417331,9208,1
225,-0.01,-0.02,0.08,88.44,-79.5,18.19,-8.89,0.47,4.13,0.55,0,-0.83,0.03,417372,9249,1
226,0,-0.04,0.07,88.44,-79.5,18.19,-8.89,0.47,4.13,0.55,0,-0.83,0.03,417413,9290,1
227,0,-0.04,0.07,88.44,-79.5,18.19,-8.77,0.59,4.36,0.55,0,-0.83,0.03,417453,9330,1
228,0,-0.04,0.07,88.44,-79.5,18.19,-8.93,0.55,4.17,0.55,0,-0.83,0.03,417492,9369,1
229,0,-0.04,0.07,88.44,-79.5,18.19,-8.85,0.66,4.28,0.55,0,-0.83,0.03,417532,9409,1
230,0,-0.04,0.07,88.81,-80.31,17,-8.85,0.66,4.28,0.55,0,-0.83,0.03,417572,9449,1
231,0,0,0.04,88.81,-80.31,17,-8.85,0.66,4.28,0.55,0,-0.83,0.03,417612,9489,1
232,0,0,0.04,88.81,-80.31,17,-8.89,0.63,4.24,0.55,0,-0.83,0.03,417652,9529,1
233,0,0,0.04,88.81,-80.31,17,-8.93,0.59,4.17,0.55,0,-0.83,0.03,417693,9570,1
234,0,0,0.04,88.81,-80.31,17,-8.96,0.59,4.17,0.55,0,-0.83,0.03,417733,9610,1
235,0,0,0.04,87.69,-79.5,16.56,-8.96,0.59,4.17,0.55,0,-0.83,0.03,417773,9650,1
236,0,0,0.01,87.69,-79.5,16.56,-8.96,0.59,4.17,0.55,0,-0.83,0.03,417813,9690,1
237,-0.01,0.03,-0.01,87.69,-79.5,16.56,-8.96,0.59,4.17,0.55,0,-0.83,0.03,417853,9730,0
238,-0.01,0.03,-0.01,87.69,-79.5,16.56,-8.81,0.66,4.36,0.55,0,-0.83,0.03,417893,9770,0
239,-0.01,0.03,-0.01,87.69,-79.5,16.56,-8.81,0.63,4.28,0.55,0,-0.83,0.03,417934,9811,0
240,-0.01,0.03,-0.01,88.06,-79.5,17.38,-8.81,0.63,4.28,0.55,0,-0.83,0.03,417973,9850,0
241,-0.01,0.07,-0.09,88.06,-79.5,17.38,-8.81,0.63,4.28,0.55,0,-0.83,0.03,418014,9891,0
242,-0.01,0.07,-0.09,88.06,-79.5,17.38,-8.85,0.51,4.32,0.55,0,-0.83,0.03,418056,9933,0
243,-0.06,0.1,-0.05,88.06,-79.5,17.38,-8.85,0.51,4.32,0.55,0,-0.83,0.03,418098,9975,0
244,-0.06,0.1,-0.05,88.06,-79.5,17.38,-8.93,0.47,4.05,0.55,0,-0.83,0.03,418139,10016,0
245,-0.06,0.1,-0.05,88.06,-79.5,17.38,-8.81,0.32,4.17,0.55,0,-0.83,0.03,418179,10056,0
246,-0.04,0.08,0.02,88.06,-79.5,17.38,-8.81,0.32,4.17,0.55,0,-0.83,0.03,418221,10098,0
247,0.01,0.01,0.02,88.06,-79.5,17.38,-8.81,0.32,4.17,0.55,0,-0.83,0.03,418260,10137,0
248,0.01,0.01,0.02,88.06,-79.5,17.38,-9,0.4,3.98,0.55,0,-0.83,0.03,418300,10177,0
249,0.01,0.01,0.02,88.06,-79.5,17.38,-9,0.44,4.01,0.55,0,-0.83,0.03,418340,10217,0
250,0.01,0.01,0.02,88.06,-79.5,17.38,-9.04,0.28,3.86,0.55,0,-0.83,0.03,418379,10256,0
251,0.21,-0.27,0.01,88.06,-79.5,17.38,-9.04,0.28,3.86,0.55,0,-0.83,0.03,418419,10296,0
252,0.21,-0.27,0.01,88.06,-79.5,17.38,-8.77,0.51,4.55,0.55,0,-0.83,0.03,418461,10338,0
253,0.02,-0.02,-0.03,88.06,-79.5,17.38,-8.77,0.51,4.55,0.55,0,-0.83,0.03,418501,10378,0
254,0.02,-0.02,-0.03,88.06,-79.5,17.38,-9,0.4,4.24,0.55,0,-0.83,0.03,418543,10420,0
255,0.02,-0.02,-0.03,88.06,-79.5,17.38,-8.96,0.44,4.24,0.55,0,-0.83,0.03,418583,10460,0
256,0.02,-0.02,-0.03,88.38,-78.81,18.19,-8.96,0.44,4.24,0.55,0,-0.83,0.03,418623,10500,0
257,-0.04,0.06,-0.02,88.38,-78.81,18.19,-8.96,0.44,4.24,0.55,0,-0.83,0.03,418663,10540,0
258,-0.04,0.06,-0.02,88.38,-78.81,18.19,-9.12,0.32,3.98,0.55,0,-0.83,0.03,418704,10581,0
259,-0.04,0.06,-0.02,88.38,-78.81,18.19,-9,0.32,4.17,0.55,0,-0.83,0.03,418745,10622,0
260,-0.04,0.06,-0.02,88.38,-78.81,18.19,-9.08,0.66,3.86,0.55,0,-0.83,0.03,418787,10664,0
261,-0.04,0.06,-0.02,88.38,-78.81,18.19,-9.04,0.89,3.98,0.55,0,-0.83,0.03,418826,10703,0
262,-0.98,-0.41,0.26,88.38,-78.81,18.19,-9.04,0.89,3.98,0.55,0,-0.83,0.03,418869,10746,0
263,-4.11,-1.04,1.83,88.38,-78.81,18.19,-9.04,0.89,3.98,0.55,0,-0.83,0.03,418910,10787,0
264,-4.11,-1.04,1.83,88.38,-78.81,18.19,-7.7,4.23,2.02,0.55,0,-0.83,0.03,418952,10829,0
265,-4.11,-1.04,1.83,88.38,-78.81,18.19,-8.66,2.66,4.01,0.55,0,-0.83,0.03,418992,10869,0
266,-4.11,-1.04,1.83,88.38,-78.81,18.19,-9.08,1.89,5.05,0.55,0,-0.83,0.03,419032,10909,0
267,-4.11,-1.04,1.83,88.38,-78.81,18.19,-9.08,1.89,5.05,0.21,0.47,-0.3,0.8,419073,10950,0
268,-3.4,-0.19,1.5,88.38,-78.81,18.19,-9.08,1.89,5.05,0.21,0.47,-0.3,0.8,419112,10989,0
269,-3.4,-0.19,1.5,88.38,-78.81,18.19,-9.08,0.17,2.1,0.21,0.47,-0.3,0.8,419153,11030,0
270,-3.4,-0.19,1.5,88.38,-78.81,18.19,-10.23,-1.44,1.6,0.21,0.47,-0.3,0.8,419193,11070,0
271,-3.4,-0.19,1.5,88.38,-78.81,18.19,-9.35,-1.32,0.95,0.21,0.47,-0.3,0.8,419235,11112,0
272,-3.4,-0.19,1.5,88.38,-78.81,18.19,-8.96,-0.41,2.06,0.21,0.47,-0.3,0.8,419275,11152,0
273,-0.86,0.33,-0.03,88.38,-78.81,18.19,-8.96,-0.41,2.06,0.21,0.47,-0.3,0.8,419316,11193,0
274,-0.01,0.15,-0.13,88.38,-78.81,18.19,-8.96,-0.41,2.06,0.21,0.47,-0.3,0.8,419357,11234,0
275,-0.01,0.15,-0.13,88.38,-78.81,18.19,-7.82,0.59,5.59,0.21,0.47,-0.3,0.8,419399,11276,0
276,-0.01,0.15,-0.13,88.38,-78.81,18.19,-10.27,-0.02,2.33,0.21,0.47,-0.3,0.8,419440,11317,0
277,-0.01,0.15,-0.13,88.38,-78.81,18.19,-8.81,-0.29,3.98,0.21,0.47,-0.3,0.8,419480,11357,0
278,-0.04,0.08,-0.14,88.38,-78.81,18.19,-8.81,-0.29,3.98,0.21,0.47,-0.3,0.8,419521,11398,0
279,-0.04,0.08,-0.14,88.38,-78.81,18.19,-9.16,-0.33,3.59,0.21,0.47,-0.3,0.8,419562,11439,0
280,-0.02,0.09,0.13,88.38,-78.81,18.19,-9.16,-0.33,3.59,0.21,0.47,-0.3,0.8,419602,11479,0
281,-0.02,0.09,0.13,88.38,-78.81,18.19,-8.96,-0.14,3.82,0.21,0.47,-0.3,0.8,419642,11519,0
282,-0.02,0.09,0.13,88.38,-78.81,18.19,-8.77,-0.25,3.82,0.21,0.47,-0.3,0.8,419682,11559,0
283,-0.02,0.09,0.13,75.44,-77.63,-5.25,-8.77,-0.25,3.82,0.21,0.47,-0.3,0.8,419721,11598,0
284,0.21,-0.29,0.18,75.44,-77.63,-5.25,-8.77,-0.25,3.82,0.21,0.47,-0.3,0.8,419761,11638,0
285,0.21,-0.29,0.18,75.44,-77.63,-5.25,-9,0.4,4.13,0.21,0.47,-0.3,0.8,419801,11678,0
286,0.21,-0.29,0.18,75.44,-77.63,-5.25,-9.12,0.36,3.98,0.21,0.47,-0.3,0.8,419842,11719,0
287,0.21,-0.29,0.18,75.44,-77.63,-5.25,-9.5,-0.14,3.17,0.21,0.47,-0.3,0.8,419880,11757,0
288,0.21,-0.29,0.18,76.13,-78.44,-5.25,-9.5,-0.14,3.17,0.21,0.47,-0.3,0.8,419919,11796,0
289,0.21,-0.29,0.18,76.13,-78.44,-5.25,-11.84,-1.82,3.52,0.21,0.47,-0.3,0.8,419960,11837,0
290,0.21,-0.29,0.18,76.13,-78.44,-5.25,-15.52,-8.07,3.48,0.21,0.47,-0.3,0.8,420001,11878,0
291,0.21,-0.29,0.18,76.13,-78.44,-5.25,-8.47,-9.03,1.33,0.21,0.47,-0.3,0.8,420042,11919,0
292,0.21,-0.29,0.18,76.13,-78.44,-5.25,-7.82,-7.49,2.33,0.21,0.47,-0.3,0.8,420081,11958,0
293,0.21,-0.29,0.18,74.13,-79.75,-13.56,-7.82,-7.49,2.33,0.21,0.47,-0.3,0.8,420121,11998,0
294,-0.88,0.42,-1.21,74.13,-79.75,-13.56,-7.82,-7.49,2.33,0.21,0.47,-0.3,0.8,420162,12039,0
295,-0.75,0.84,-1.41,74.13,-79.75,-13.56,-7.82,-7.49,2.33,0.21,0.47,-0.3,0.8,420203,12080,0
296,-0.75,0.84,-1.41,74.13,-79.75,-13.56,-8.66,1.28,4.89,0.21,0.47,-0.3,0.8,420244,12121,0
297,-0.75,0.84,-1.41,74.13,-79.75,-13.56,-9.77,1.97,5.2,0.21,0.47,-0.3,0.8,420286,12163,0
298,-0.75,0.84,-1.41,74.13,-79.75,-13.56,-8.12,1.59,4.13,0.21,0.47,-0.3,0.8,420326,12203,0
299,-0.17,0.26,-1.13,74.13,-79.75,-13.56,-8.12,1.59,4.13,0.21,0.47,-0.3,0.8,420367,12244,0
300,-0.17,0.26,-1.13,74.13,-79.75,-13.56,-6.86,4.04,4.66,0.21,0.47,-0.3,0.8,420410,12287,0
301,0.24,0.08,0.37,74.13,-79.75,-13.56,-6.86,4.04,4.66,0.21,0.47,-0.3,0.8,420450,12327,0
302,0.24,0.08,0.37,74.13,-79.75,-13.56,-7.13,-1.1,3.02,0.21,0.47,-0.3,0.8,420491,12368,0
303,0.24,0.08,0.37,74.13,-79.75,-13.56,-10.69,-2.78,2.29,0.21,0.47,-0.3,0.8,420530,12407,0
304,1.23,-0.96,1.86,74.13,-79.75,-13.56,-10.69,-2.78,2.29,0.21,0.47,-0.3,0.8,420571,12448,0
305,1.14,-1.35,0.69,74.13,-79.75,-13.56,-10.69,-2.78,2.29,0.21,0.47,-0.3,0.8,420612,12489,0
306,1.14,-1.35,0.69,74.13,-79.75,-13.56,-9.54,0.86,5.62,0.21,0.47,-0.3,0.8,420654,12531,0
307,1.14,-1.35,0.69,74.13,-79.75,-13.56,-8.62,0.32,5.7,0.21,0.47,-0.3,0.8,420696,12573,0
308,1.14,-1.35,0.69,74.13,-79.75,-13.56,-8.7,0.09,4.82,0.21,0.47,-0.3,0.8,420736,12613,0
309,1.14,-1.35,0.69,74.13,-79.75,-13.56,-8.7,0.28,4.93,0.21,0.47,-0.3,0.8,420775,12652,0
310,0.08,0.15,0.27,74.13,-79.75,-13.56,-8.7,0.28,4.93,0.21,0.47,-0.3,0.8,420816,12693,0
311,-0.03,0.13,0.23,74.13,-79.75,-13.56,-8.7,0.28,4.93,0.21,0.47,-0.3,0.8,420856,12733,0
312,-0.03,0.13,0.23,74.13,-79.75,-13.56,-8.81,0.51,4.4,0.21,0.47,-0.3,0.8,420897,12774,0
313,-0.03,0.13,0.23,74.13,-79.75,-13.56,-8.77,0.47,4.4,0.21,0.47,-0.3,0.8,420939,12816,0
314,-0.03,0.13,0.23,74.13,-79.75,-13.56,-8.73,0.44,4.47,0.21,0.47,-0.3,0.8,420979,12856,0
315,-0.06,0.14,0.14,74.13,-79.75,-13.56,-8.73,0.44,4.47,0.21,0.47,-0.3,0.8,421019,12896,0
316,-0.06,0.14,0.14,74.13,-79.75,-13.56,-8.96,0.47,4.13,0.21,0.47,-0.3,0.8,421060,12937,0
317,-0.09,-0.09,0.34,74.13,-79.75,-13.56,-8.96,0.47,4.13,0.21,0.47,-0.3,0.8,421101,12978,0
318,-0.09,-0.09,0.34,74.13,-79.75,-13.56,-8.89,0.59,4.28,0.21,0.47,-0.3,0.8,421141,13018,0
319,-0.09,-0.09,0.34,74.13,-79.75,-13.56,-9.27,0.66,3.98,0.21,0.47,-0.3,0.8,421182,13059,0
320,-0.09,-0.09,0.34,78,-79.13,-25,-9.27,0.66,3.98,0.21,0.47,-0.3,0.8,421222,13099,0
321,0.38,-0.25,1.34,78,-79.13,-25,-9.27,0.66,3.98,0.21,0.47,-0.3,0.8,421263,13140,0
322,0.38,-0.25,1.34,78,-79.13,-25,-11.61,0.86,4.4,0.21,0.47,-0.3,0.8,421304,13181,0
323,0.38,-0.25,1.34,78,-79.13,-25,-11.34,2.81,5.51,0.21,0.47,-0.3,0.8,421347,13224,0
324,0.38,-0.25,1.34,78,-79.13,-25,-16.93,0.02,4.63,0.21,0.47,-0.3,0.8,421388,13265,0
325,0.38,-0.25,1.34,78,-79.13,-25,-12.99,-6.04,1.95,0.21,0.47,-0.3,0.8,421428,13305,0
326,-0.88,-1.28,0.14,78,-79.13,-25,-12.99,-6.04,1.95,0.21,0.47,-0.3,0.8,421470,13347,0
327,-0.44,0.32,-1.76,78,-79.13,-25,-12.99,-6.04,1.95,0.21,0.47,-0.3,0.8,421512,13389,0
328,-0.44,0.32,-1.76,78,-79.13,-25,-8.12,0.51,4.09,0.21,0.47,-0.3,0.8,421555,13432,0
329,-0.44,0.32,-1.76,78,-79.13,-25,-8.77,1.97,5.74,0.21,0.47,-0.3,0.8,421596,13473,0
330,-0.44,0.32,-1.76,78,-79.13,-25,-10.19,2.7,4.51,0.21,0.47,-0.3,0.8,421637,13514,0
331,-0.44,0.32,-1.76,78,-79.13,-25,-10.84,3.31,4.82,0.21,0.47,-0.3,0.8,421677,13554,0
332,-0.06,0.92,-2.95,78,-79.13,-25,-10.84,3.31,4.82,0.21,0.47,-0.3,0.8,421719,13596,0
333,-0.7,0.82,-2.54,78,-79.13,-25,-10.84,3.31,4.82,0.21,0.47,-0.3,0.8,421761,13638,0
334,-0.7,0.82,-2.54,78,-79.13,-25,-9.92,4.92,5.36,0.21,0.47,-0.3,0.8,421801,13678,0
335,-0.7,0.82,-2.54,78,-79.13,-25,-9.62,4.96,6.27,0.21,0.47,-0.3,0.8,421841,13718,0
336,-0.7,0.82,-2.54,78,-79.13,-25,-8.77,4.92,5.81,0.21,0.47,-0.3,0.8,421882,13759,0
337,-0.7,0.82,-2.54,80.31,2.75,-19.38,-8.77,4.92,5.81,0.21,0.47,-0.3,0.8,421922,13799,0
338,-0.17,0.11,-0.04,80.31,2.75,-19.38,-8.77,4.92,5.81,0.21,0.47,-0.3,0.8,421962,13839,0
339,-0.17,0.11,-0.04,80.31,2.75,-19.38,-4.48,6.22,4.28,0.21,0.47,-0.3,0.8,422003,13880,0
340,-0.17,0.11,-0.04,80.31,2.75,-19.38,-10.54,0.78,6.31,0.21,0.47,-0.3,0.8,422042,13919,0
341,-0.17,0.11,-0.04,80.31,2.75,-19.38,-14.83,5.26,8.19,0.21,0.47,-0.3,0.8,422083,13960,0
342,-0.17,0.11,-0.04,80.31,2.75,-19.38,-9.62,1.51,5.97,0.21,0.47,-0.3,0.8,422123,14000,0
343,0.07,-0.04,0.09,80.31,2.75,-19.38,-9.62,1.51,5.97,0.21,0.47,-0.3,0.8,422163,14040,0
344,0.1,0.11,0.09,80.31,2.75,-19.38,-9.62,1.51,5.97,0.21,0.47,-0.3,0.8,422202,14079,0
345,0.1,0.11,0.09,80.31,2.75,-19.38,-8.85,0.28,4.59,0.21,0.47,-0.3,0.8,422240,14117,0
346,0.1,0.11,0.09,80.31,2.75,-19.38,-8.85,0.17,4.43,0.21,0.47,-0.3,0.8,422278,14155,0
347,0.01,0.13,0.22,80.31,2.75,-19.38,-8.85,0.17,4.43,0.21,0.47,-0.3,0.8,422318,14195,0
348,0.03,0.06,0.22,80.31,2.75,-19.38,-8.85,0.17,4.43,0.21,0.47,-0.3,0.8,422356,14233,0
349,0.03,0.06,0.22,80.31,2.75,-19.38,-8.77,0.55,4.47,0.21,0.47,-0.3,0.8,422396,14273,0
350,0.03,0.06,0.22,80.31,2.75,-19.38,-8.85,0.59,4.43,0.21,0.47,-0.3,0.8,422436,14313,0
351,0.03,0.06,0.22,80.31,2.75,-19.38,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,422474,14351,0
352,-0.09,-0.04,0.31,80.31,2.75,-19.38,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,422514,14391,0
353,-0.09,-0.04,0.31,80.31,2.75,-19.38,-8.93,0.78,4.32,0.21,0.47,-0.3,0.8,422554,14431,0
354,-0.09,-0.04,0.31,80.31,2.75,-19.38,-8.58,0.89,4.7,0.21,0.47,-0.3,0.8,422596,14473,0
355,-0.09,-0.04,0.31,80.31,2.75,-19.38,-9.08,0.86,4.47,0.21,0.47,-0.3,0.8,422636,14513,0
356,-0.09,-0.04,0.31,80.31,2.75,-19.38,-9.31,0.82,4.66,0.21,0.47,-0.3,0.8,422675,14552,0
357,0.61,-0.42,1.48,80.31,2.75,-19.38,-9.31,0.82,4.66,0.21,0.47,-0.3,0.8,422716,14593,0
358,0.86,-0.69,3.13,80.31,2.75,-19.38,-9.31,0.82,4.66,0.21,0.47,-0.3,0.8,422756,14633,0
359,0.86,-0.69,3.13,80.31,2.75,-19.38,-14.29,2.35,5.55,0.21,0.47,-0.3,0.8,422795,14672,0
360,0.86,-0.69,3.13,80.31,2.75,-19.38,-16.28,3.31,6.89,0.21,0.47,-0.3,0.8,422835,14712,0
361,0.86,-0.69,3.13,80.31,2.75,-19.38,-11.53,-7.68,-0.01,0.21,0.47,-0.3,0.8,422874,14751,0
362,-0.51,-0.71,-0.17,80.31,2.75,-19.38,-11.53,-7.68,-0.01,0.21,0.47,-0.3,0.8,422916,14793,0
363,-0.72,0.12,-1.95,80.31,2.75,-19.38,-11.53,-7.68,-0.01,0.21,0.47,-0.3,0.8,422959,14836,0
364,-0.72,0.12,-1.95,80.31,2.75,-19.38,-6.82,0.02,1.98,0.21,0.47,-0.3,0.8,423000,14877,0
365,-0.72,0.12,-1.95,80.31,2.75,-19.38,-8.85,3.46,4.97,0.21,0.47,-0.3,0.8,423040,14917,0
366,-0.72,0.12,-1.95,80.31,2.75,-19.38,-8.81,4.15,4.7,0.21,0.47,-0.3,0.8,423077,14954,0
367,-0.56,0.71,-2.68,80.31,2.75,-19.38,-8.81,4.15,4.7,0.21,0.47,-0.3,0.8,423117,14994,0
368,-0.56,0.71,-2.68,80.31,2.75,-19.38,-11.04,2.7,3.36,0.21,0.47,-0.3,0.8,423158,15035,0
369,-0.63,1.22,-2.49,80.31,2.75,-19.38,-11.04,2.7,3.36,0.21,0.47,-0.3,0.8,423198,15075,0
370,-0.63,1.22,-2.49,80.31,2.75,-19.38,-11.57,4.15,6.04,0.21,0.47,-0.3,0.8,423239,15116,0
371,-0.63,1.22,-2.49,80.31,2.75,-19.38,-10.8,4.65,6.12,0.21,0.47,-0.3,0.8,423278,15155,0
372,-1.24,1.12,-1.77,80.31,2.75,-19.38,-10.8,4.65,6.12,0.21,0.47,-0.3,0.8,423319,15196,0
373,-0.51,0.64,-0.78,80.31,2.75,-19.38,-10.8,4.65,6.12,0.21,0.47,-0.3,0.8,423359,15236,0
374,-0.51,0.64,-0.78,80.31,2.75,-19.38,-7.01,8.94,6.93,0.21,0.47,-0.3,0.8,423399,15276,0
375,-0.51,0.64,-0.78,80.31,2.75,-19.38,-1.88,3.31,5.55,0.21,0.47,-0.3,0.8,423440,15317,0
376,-0.51,0.64,-0.78,80.31,2.75,-19.38,-12.38,3.12,8.11,0.21,0.47,-0.3,0.8,423479,15356,0
377,-0.51,0.64,-0.78,57.94,-10.13,12.31,-12.38,3.12,8.11,0.21,0.47,-0.3,0.8,423518,15395,0
378,0.67,-1.13,0.29,57.94,-10.13,12.31,-12.38,3.12,8.11,0.21,0.47,-0.3,0.8,423559,15436,0
379,0.67,-1.13,0.29,57.94,-10.13,12.31,-8.54,0.59,5.97,0.21,0.47,-0.3,0.8,423600,15477,0
380,0.67,-1.13,0.29,57.94,-10.13,12.31,-8.85,0.21,4.59,0.21,0.47,-0.3,0.8,423640,15517,0
381,0.67,-1.13,0.29,57.94,-10.13,12.31,-8.77,0.17,4.63,0.21,0.47,-0.3,0.8,423677,15554,0
382,0.02,0.22,0.17,57.94,-10.13,12.31,-8.77,0.17,4.63,0.21,0.47,-0.3,0.8,423718,15595,0
383,0.08,0.14,0.22,57.94,-10.13,12.31,-8.77,0.17,4.63,0.21,0.47,-0.3,0.8,423757,15634,0
384,0.02,0.06,0.22,57.94,-10.13,12.31,-8.77,0.17,4.63,0.21,0.47,-0.3,0.8,423797,15674,0
385,0.02,0.06,0.22,57.94,-10.13,12.31,-8.85,0.51,4.4,0.21,0.47,-0.3,0.8,423837,15714,0
386,0.02,0.06,0.22,57.94,-10.13,12.31,-8.93,0.59,4.24,0.21,0.47,-0.3,0.8,423875,15752,0
387,-0.03,0.09,0.17,57.94,-10.13,12.31,-8.93,0.59,4.24,0.21,0.47,-0.3,0.8,423915,15792,0
388,-0.05,-0.03,0.22,57.94,-10.13,12.31,-8.93,0.59,4.24,0.21,0.47,-0.3,0.8,423956,15833,0
389,-0.05,-0.03,0.22,57.94,-10.13,12.31,-8.89,0.59,4.28,0.21,0.47,-0.3,0.8,423996,15873,0
390,-0.05,-0.03,0.22,57.94,-10.13,12.31,-9.04,0.59,4.09,0.21,0.47,-0.3,0.8,424037,15914,0
391,-0.05,-0.03,0.22,57.94,-10.13,12.31,-9.2,0.82,4.01,0.21,0.47,-0.3,0.8,424076,15953,0
392,0.08,-0.39,0.93,57.94,-10.13,12.31,-9.2,0.82,4.01,0.21,0.47,-0.3,0.8,424117,15994,0
393,0.08,-0.39,0.93,57.94,-10.13,12.31,-11.38,0.17,4.74,0.21,0.47,-0.3,0.8,424158,16035,0
394,0.7,-1.38,4.38,57.94,-10.13,12.31,-11.38,0.17,4.74,0.21,0.47,-0.3,0.8,424199,16076,0
395,0.7,-1.38,4.38,57.94,-10.13,12.31,-17.59,1.43,5.78,0.21,0.47,-0.3,0.8,424239,16116,0
396,0.7,-1.38,4.38,57.94,-10.13,12.31,-12.03,-6.46,2.52,0.21,0.47,-0.3,0.8,424278,16155,0
397,0.04,1.18,0.14,57.94,-10.13,12.31,-12.03,-6.46,2.52,0.21,0.47,-0.3,0.8,424320,16197,0
398,-0.96,0.49,-1.45,57.94,-10.13,12.31,-12.03,-6.46,2.52,0.21,0.47,-0.3,0.8,424359,16236,0
399,-0.96,0.49,-1.45,57.94,-10.13,12.31,-6.67,-1.67,3.36,0.21,0.47,-0.3,0.8,424400,16277,0
400,-0.96,0.49,-1.45,57.94,-10.13,12.31,-7.89,0.02,4.74,0.21,0.47,-0.3,0.8,424442,16319,0
401,-0.96,0.49,-1.45,57.94,-10.13,12.31,-9.81,2.85,6.35,0.21,0.47,-0.3,0.8,424483,16360,0
402,-0.96,0.49,-1.45,57.94,-10.13,12.31,-10.38,3.46,5.85,0.21,0.47,-0.3,0.8,424522,16399,0
403,-0.51,1.44,-2.85,57.94,-10.13,12.31,-10.38,3.46,5.85,0.21,0.47,-0.3,0.8,424565,16442,0
404,-0.45,1.28,-2.51,57.94,-10.13,12.31,-10.38,3.46,5.85,0.21,0.47,-0.3,0.8,424606,16483,0
405,-0.45,1.28,-2.51,57.94,-10.13,12.31,-10.15,5.57,6.81,0.21,0.47,-0.3,0.8,424647,16524,0
406,-0.45,1.28,-2.51,57.94,-10.13,12.31,-8.32,5.95,5.32,0.21,0.47,-0.3,0.8,424689,16566,0
407,-0.45,1.28,-2.51,57.94,-10.13,12.31,-9.96,9.71,8,0.21,0.47,-0.3,0.8,424729,16606,0
408,-0.45,1.28,-2.51,39.13,-38.25,40.25,-9.96,9.71,8,0.21,0.47,-0.3,0.8,424768,16645,0
409,1.04,-0.16,2.24,39.13,-38.25,40.25,-9.96,9.71,8,0.21,0.47,-0.3,0.8,424809,16686,0
410,1.04,-0.16,2.24,39.13,-38.25,40.25,-14.52,-0.83,2.86,0.21,0.47,-0.3,0.8,424849,16726,0
411,1.04,-0.16,2.24,39.13,-38.25,40.25,-10.61,0.86,4.17,0.21,0.47,-0.3,0.8,424890,16767,0
412,1.04,-0.16,2.24,39.13,-38.25,40.25,-9.12,0.36,4.97,0.21,0.47,-0.3,0.8,424929,16806,0
413,1.04,-0.16,2.24,48.5,-36.88,38.19,-9.12,0.36,4.97,0.21,0.47,-0.3,0.8,424968,16845,0
414,1.04,-0.16,2.24,48.5,-36.88,38.19,-8.89,0.32,4.82,0.21,0.47,-0.3,0.8,425009,16886,0
415,0.02,0,0.07,48.5,-36.88,38.19,-8.89,0.32,4.82,0.21,0.47,-0.3,0.8,425049,16926,0
416,0.02,0,0.07,48.5,-36.88,38.19,-8.73,0.13,4.47,0.21,0.47,-0.3,0.8,425088,16965,0
417,0.02,0,0.07,48.5,-36.88,38.19,-8.73,0.09,4.51,0.21,0.47,-0.3,0.8,425126,17003,0
418,0.04,0.01,0.08,48.5,-36.88,38.19,-8.73,0.09,4.51,0.21,0.47,-0.3,0.8,425166,17043,0
419,0.02,0.08,0.11,48.5,-36.88,38.19,-8.73,0.09,4.51,0.21,0.47,-0.3,0.8,425206,17083,0
420,0.02,0.08,0.11,48.5,-36.88,38.19,-8.89,0.32,4.36,0.21,0.47,-0.3,0.8,425246,17123,0
421,0.02,0.08,0.11,48.5,-36.88,38.19,-8.81,0.32,4.43,0.21,0.47,-0.3,0.8,425286,17163,0
422,0.02,0.08,0.11,48.5,-36.88,38.19,-9,0.47,4.17,0.21,0.47,-0.3,0.8,425324,17201,0
423,-0.06,0.05,0.17,48.5,-36.88,38.19,-9,0.47,4.17,0.21,0.47,-0.3,0.8,425364,17241,1
424,-0.06,0.05,0.17,48.5,-36.88,38.19,-8.89,0.51,4.28,0.21,0.47,-0.3,0.8,425405,17282,1
425,-0.06,0.05,0.17,48.5,-36.88,38.19,-8.85,0.59,4.28,0.21,0.47,-0.3,0.8,425446,17323,1
426,-0.06,0.05,0.17,48.5,-36.88,38.19,-8.93,0.59,4.21,0.21,0.47,-0.3,0.8,425487,17364,1
427,-0.06,0.05,0.17,48.5,-36.88,38.19,-9.04,0.51,4.21,0.21,0.47,-0.3,0.8,425525,17402,1
428,-0.02,-0.18,0.57,48.5,-36.88,38.19,-9.04,0.51,4.21,0.21,0.47,-0.3,0.8,425566,17443,1
429,0.77,-0.59,2.35,48.5,-36.88,38.19,-9.04,0.51,4.21,0.21,0.47,-0.3,0.8,425607,17484,1
